year,sex,age,citizenship,count
2022,f,37,GEO,312
2022,f,65,BLR,194
2022,m,69,TUR,15
2022,m,52,GEO,859
2022,m,27,USA,116
2022,f,55,JPN,43
2022,f,34,GEO,294
2022,m,41,ZAF,22
2022,m,49,NPL,63
2022,f,33,DEU,131
2022,m,24,ZWE,132
2022,m,30,UNKNOWN,62
2022,f,22,TUR,486
2022,m,34,HRV,40
2022,m,55,MNG,9
2022,m,46,LTU,90
2022,m,34,ZWE,40
2022,f,85,UKR,565
2022,m,55,GEO,656
2022,m,74,UKR,789
2022,m,38,RUS,711
2022,m,7,LVA,4
2022,m,36,UZB,383
2022,m,20,MDA,556
2022,f,59,RUS,219
2022,m,47,PRT,61
2022,m,58,SRB,38
2022,m,60,NOR,14
2022,f,46,UNKNOWN,240
2022,f,43,RUS,443
2022,m,45,BEL,45
2022,m,38,ESP,219
2022,m,29,MAR,81
2022,m,30,MEX,68
2022,f,47,SVK,37
2022,f,1,UZB,7
2022,m,47,CHN,269
2022,m,27,MDA,1100
2022,m,62,AUT,86
2022,m,18,ROU,38
2022,m,21,MDA,782
2022,m,27,UNKNOWN,70
2022,f,48,THA,59
2022,f,32,ARM,75
2022,m,46,FIN,24
2022,m,14,RUS,285
2022,m,30,VNM,352
2022,f,41,GRC,10
2022,m,36,BGR,160
2022,f,42,SWE,61
2022,m,19,DEU,93
2022,f,3,GEO,49
2022,f,37,FIN,11
2022,f,23,FRA,122
2022,m,66,FIN,9
2022,m,60,CZE,54
2022,f,49,PHL,44
2022,f,63,BGR,36
2022,f,28,SVK,56
2022,m,32,IDN,184
2022,m,33,COD,13
2022,f,58,DNK,16
2022,m,53,ARM,98
2022,f,32,PRK,40
2022,m,60,ESP,38
2022,m,75,UNKNOWN,41
2022,m,30,MDA,1115
2022,f,55,BLR,560
2022,m,28,SWE,60
2022,f,31,MDG,2
2022,f,90,UKR,105
2022,m,43,BRA,55
2022,m,60,NLD,119
2022,f,47,ROU,65
2022,m,42,ITA,271
2022,f,47,CYP,2
2022,m,30,PRT,97
2022,m,23,TWN,16
2022,m,30,EST,13
2022,m,24,BEL,19
2022,m,28,PRT,77
2022,m,46,KOR,189
2022,m,8,MNE,1
2022,m,67,TUR,25
2022,m,38,UZB,366
2022,m,21,RWA,83
2022,f,28,KAZ,173
2022,m,24,AZE,372
2022,m,36,IDN,167
2022,m,41,PHL,381
2022,f,13,RUS,235
2022,f,41,SWE,34
2022,f,53,BLR,705
2022,m,84,DEU,180
2022,m,49,KOR,173
2022,m,21,IDN,177
2022,m,30,PHL,160
2022,f,64,DEU,384
2022,m,40,ARG,24
2022,m,32,ZWE,55
2022,m,38,AZE,152
2022,m,16,UNKNOWN,16
2022,f,37,PHL,257
2022,f,57,UNKNOWN,219
2022,f,17,RUS,246
2022,f,38,ARM,58
2022,m,50,PHL,119
2022,f,23,BLR,2562
2022,f,46,RUS,378
2022,f,24,GEO,271
2022,m,20,BGR,64
2022,m,40,GEO,1563
2022,m,37,SYR,37
2022,m,59,DEU,844
2022,f,62,GBR,31
2022,f,47,FRA,63
2022,f,28,RWA,46
2022,f,47,PHL,84
2022,f,33,IND,346
2022,f,32,AGO,8
2022,m,47,ARM,130
2022,f,41,BLR,1345
2022,m,70,VNM,44
2022,m,27,JOR,28
2022,m,26,NLD,59
2022,f,23,RWA,56
2022,f,2,BLR,607
2022,f,31,FRA,88
2022,m,71,BLR,54
2022,m,42,KAZ,84
2022,m,35,IDN,169
2022,m,22,COD,16
2022,f,56,FRA,49
2022,m,33,LTU,112
2022,m,27,FRA,201
2022,m,12,AFG,6
2022,f,39,FRA,75
2022,f,33,MDA,369
2022,m,56,CHE,21
2022,f,49,CZE,40
2022,m,65,DEU,696
2022,f,42,LTU,89
2022,m,36,GEO,1744
2022,f,33,NPL,46
2022,m,23,ZWE,163
2022,m,20,ITA,35
2022,m,57,SYR,21
2022,m,29,TKM,171
2022,f,24,TUR,776
2022,f,35,RUS,654
2022,f,67,MDA,22
2022,m,51,MDA,556
2022,m,47,GBR,236
2022,m,34,PHL,261
2022,m,31,RUS,632
2022,f,27,LTU,67
2022,m,38,NER,3
2022,m,31,VNM,373
2022,m,67,UNKNOWN,126
2022,f,33,HTI,1
2022,f,21,DEU,103
2022,f,21,ZWE,307
2022,m,29,AZE,294
2022,f,4,RUS,147
2022,f,67,ESP,5
2022,m,32,VNM,348
2022,f,33,ETH,7
2022,m,67,AUT,93
2022,f,44,PHL,164
2022,f,16,BGR,69
2022,f,34,CZE,51
2022,m,82,DEU,270
2022,m,40,ALB,42
2022,m,76,ARM,9
2022,m,32,RUS,702
2022,f,21,BLR,2128
2022,m,49,LTU,81
2022,m,41,SRB,88
2022,f,30,HTI,1
2022,f,45,RUS,397
2022,m,10,KAZ,14
2022,m,65,BGR,70
2022,f,35,ARG,17
2022,m,61,KOR,81
2022,f,38,KGZ,29
2022,m,55,ARM,69
2022,m,58,IRL,43
2022,f,25,IND,230
2022,m,19,ROU,58
2022,m,47,UNKNOWN,7
2022,f,2,BGD,11
2022,f,36,MDA,455
2022,f,31,SVK,76
2022,f,81,CAN,4
2022,m,38,IRL,34
2022,m,48,HRV,23
2022,m,74,FRA,54
2022,m,64,TUR,30
2022,m,13,BGR,62
2022,f,72,AUT,48
2022,f,12,BGR,66
2022,f,89,UKR,98
2022,f,43,MDA,433
2022,f,16,BLR,481
2022,m,66,AUT,79
2022,f,76,DEU,119
2022,f,10,KOR,57
2022,m,52,SWE,69
2022,f,23,GEO,190
2022,f,45,VNM,154
2022,m,51,ROU,203
2022,m,42,DEU,671
2022,m,27,GRC,43
2022,m,33,PRT,155
2022,f,31,PHL,202
2022,m,4,AZE,14
2022,m,72,VNM,33
2022,f,59,BLR,335
2022,m,78,DEU,293
2022,m,34,MDA,1076
2022,f,58,SWE,47
2022,f,13,PHL,1
2022,m,53,VNM,181
2022,m,70,NOR,12
2022,m,36,VNM,361
2022,f,36,LTU,81
2022,m,67,CHE,11
2022,m,26,CHN,189
2022,m,53,BGR,153
2022,m,7,IND,107
2022,f,31,RUS,614
2022,f,49,MNG,7
2022,m,50,IND,213
2022,m,30,KGZ,64
2022,f,61,ARM,34
2022,m,3,ARG,5
2022,f,31,AZE,79
2022,m,43,GEO,1411
2022,m,10,RUS,193
2022,f,41,ITA,60
2022,f,58,CAN,18
2022,f,41,BRA,51
2022,m,8,TWN,1
2022,f,25,VNM,144
2022,m,57,ITA,229
2022,m,10,GBR,24
2022,f,44,GEO,363
2022,m,60,JPN,52
2022,f,48,DEU,235
2022,f,65,BGR,29
2022,f,25,FRA,126
2022,f,36,PAK,22
2022,m,51,DEU,660
2022,m,25,CHN,181
2022,m,45,MDA,771
2022,m,21,AZE,251
2022,f,34,EGY,19
2022,f,80,UKR,795
2022,m,64,FRA,96
2022,f,0,ARM,12
2022,f,42,KOR,108
2022,m,38,SVN,17
2022,m,24,TUR,1020
2022,m,42,TUR,365
2022,m,85,IRQ,2
2022,f,47,MDA,420
2022,m,72,UKR,1079
2022,m,38,GRC,67
2022,m,39,COL,63
2022,f,18,ITA,21
2022,m,40,KEN,17
2022,m,5,KOR,38
2022,m,20,LTU,31
2022,f,25,ZWE,133
2022,f,87,RUS,28
2022,m,39,BRA,75
2022,f,53,DEU,268
2022,m,47,VEN,13
2022,m,19,ZAF,6
2022,m,57,NGA,12
2022,m,58,USA,131
2022,m,78,ITA,69
2022,f,11,BGD,2
2022,f,86,UKR,358
2022,m,11,NLD,18
2022,m,63,DEU,689
2022,m,37,TUR,549
2022,m,2,RUS,117
2022,f,40,HUN,35
2022,f,45,KAZ,51
2022,f,19,BLR,1738
2022,f,30,NLD,38
2022,m,47,BIH,19
2022,m,57,USA,106
2022,m,73,UKR,942
2022,m,11,VNM,79
2022,m,31,LTU,107
2022,m,54,USA,148
2022,f,32,BLR,2115
2022,f,37,RUS,585
2022,f,71,FRA,18
2022,f,29,RUS,556
2022,m,19,USA,53
2022,f,87,DEU,72
2022,f,37,PAK,11
2022,m,35,AZE,183
2022,m,36,SEN,9
2022,m,27,DZA,61
2022,m,44,VNM,233
2022,m,69,DEU,613
2022,f,60,BLR,323
2022,m,44,FIN,19
2022,m,13,VNM,73
2022,f,88,GRC,18
2022,m,26,IND,1156
2022,m,43,AZE,88
2022,f,55,RUS,241
2022,f,42,SVN,8
2022,f,23,USA,77
2022,f,8,RUS,159
2022,m,48,MDA,707
2022,m,51,GBR,271
2022,m,30,DEU,296
2022,m,65,UNKNOWN,9
2022,m,51,RUS,448
2022,m,31,ESP,279
2022,f,60,BGR,57
2022,m,43,IDN,107
2022,m,85,DEU,169
2022,m,43,PHL,331
2022,f,43,BRA,22
2022,m,40,BGD,147
2022,f,8,UZB,11
2022,m,37,ROU,348
2022,f,37,SRB,21
2022,m,24,NPL,180
2022,f,33,KOR,82
2022,f,47,HUN,36
2022,f,13,KAZ,8
2022,f,22,ESP,277
2022,m,54,VNM,173
2022,m,47,GEO,1259
2022,m,40,USA,168
2022,m,38,IRN,67
2022,m,37,TUN,110
2022,m,14,GEO,61
2022,m,35,VNM,396
2022,m,67,DEU,713
2022,m,48,JPN,84
2022,m,59,CZE,52
2022,m,30,EGY,111
2022,f,72,SYR,6
2022,f,40,DEU,224
2022,m,64,MDA,63
2022,m,8,RUS,178
2022,f,54,DNK,21
2022,f,24,NGA,40
2022,f,61,NLD,23
2022,m,45,DEU,675
2022,m,4,CUB,1
2022,m,24,ROU,136
2022,f,80,DEU,110
2022,m,56,MDA,279
2022,f,35,KOR,76
2022,f,6,GEO,49
2022,m,39,TUN,82
2022,f,72,DEU,242
2022,m,43,SWE,108
2022,m,26,RWA,59
2022,f,41,CAN,18
2022,m,16,BLR,532
2022,m,32,MEX,68
2022,f,67,GBR,23
2022,m,32,FRA,263
2022,m,35,ROU,388
2022,m,25,GEO,1664
2022,m,31,ROU,313
2022,m,0,VNM,93
2022,f,18,TUR,24
2022,f,11,MDA,24
2022,f,30,SVK,54
2022,f,29,USA,95
2022,f,37,VNM,186
2022,f,29,VNM,191
2022,m,73,SWE,59
2022,m,36,TJK,99
2022,m,40,PHL,392
2022,f,35,AUT,43
2022,m,44,IND,496
2022,m,42,FRA,182
2022,f,11,KOR,74
2022,f,66,SWE,75
2022,m,33,LVA,94
2022,m,52,CHN,247
2022,m,54,ITA,255
2022,f,72,CZE,18
2022,m,34,NGA,126
2022,m,13,AZE,14
2022,m,68,DEU,670
2022,f,70,CHN,18
2022,m,29,LTU,85
2022,m,6,MDA,49
2022,m,15,DEU,46
2022,f,54,THA,36
2022,f,78,UKR,1013
2022,f,20,KOR,45
2022,m,64,MAR,3
2022,m,35,PHL,312
2022,m,28,USA,143
2022,m,41,PAK,99
2022,m,63,HUN,17
2022,m,6,ROU,54
2022,m,32,LTU,115
2022,m,5,DEU,37
2022,m,43,UNKNOWN,112
2022,m,28,PAK,101
2022,f,37,UNKNOWN,122
2022,f,5,USA,28
2022,m,76,UKR,523
2022,m,34,TWN,26
2022,m,21,ROU,96
2022,m,48,CAN,29
2022,m,35,BRA,150
2022,f,56,CZE,16
2022,f,31,DEU,120
2022,m,56,AZE,43
2022,f,69,DEU,331
2022,f,33,TUR,558
2022,f,62,UNKNOWN,219
2022,m,74,AUT,50
2022,m,53,ITA,277
2022,f,42,IRN,24
2022,m,21,DNK,9
2022,f,67,BEL,6
2022,m,52,GRC,37
2022,f,30,USA,96
2022,m,45,LVA,95
2022,m,71,AUT,56
2022,f,34,JOR,3
2022,f,32,CIV,2
2022,m,62,MNE,4
2022,m,41,JPN,51
2022,m,19,KAZ,230
2022,f,17,BGR,67
2022,f,35,BRA,71
2022,m,53,RUS,385
2022,m,70,FRA,60
2022,m,14,AUT,8
2022,m,25,CZE,51
2022,m,31,EGY,121
2022,m,42,PRT,99
2022,m,43,KOR,229
2022,f,39,ZAF,18
2022,m,30,USA,143
2022,f,34,RUS,669
2022,m,68,BLR,105
2022,m,27,HRV,24
2022,m,16,DEU,61
2022,f,37,IND,263
2022,f,25,UZB,56
2022,f,6,KOR,50
2022,f,46,ISR,9
2022,f,58,IRL,6
2022,m,34,SVK,88
2022,f,52,BLR,732
2022,m,49,UZB,151
2022,m,67,KAZ,7
2022,f,34,FRA,63
2022,m,44,USA,167
2022,m,25,FRA,219
2022,f,15,RUS,251
2022,f,29,HRV,17
2022,f,36,DEU,179
2022,m,40,TUR,467
2022,f,51,KAZ,32
2022,m,58,BGR,121
2022,m,37,CZE,94
2022,f,27,IND,347
2022,m,40,IDN,169
2022,f,34,BGR,133
2022,m,35,PRT,112
2022,m,51,VNM,219
2022,f,40,BLR,1357
2022,m,44,FRA,169
2022,f,35,MDA,432
2022,m,31,NGA,119
2022,m,34,LTU,109
2022,m,59,BLR,663
2022,m,24,JPN,36
2022,m,26,SDN,6
2022,m,30,GEO,1779
2022,m,22,DZA,35
2022,m,30,KOSOVO,27
2022,f,42,UNKNOWN,218
2022,m,43,EGY,91
2022,m,42,UNKNOWN,138
2022,m,29,FRA,225
2022,f,62,VNM,95
2022,m,21,FRA,130
2022,m,11,DEU,44
2022,m,42,EGY,95
2022,f,34,DEU,148
2022,m,53,NOR,24
2022,m,46,DEU,652
2022,f,31,CHN,231
2022,m,48,FRA,211
2022,f,43,BGR,89
2022,f,17,USA,39
2022,m,38,TUR,496
2022,m,33,TUR,1017
2022,f,68,BLR,122
2022,m,40,UNKNOWN,145
2022,m,67,USA,75
2022,m,48,GEO,1118
2022,m,37,EST,20
2022,f,2,SVK,10
2022,m,49,AZE,55
2022,m,65,TUR,32
2022,m,45,CHN,294
2022,f,66,FIN,6
2022,m,28,AZE,349
2022,m,35,MDA,1122
2022,m,54,LTU,58
2022,m,36,ARM,127
2022,f,34,USA,131
2022,m,63,JPN,48
2022,m,76,DEU,310
2022,f,42,KEN,9
2022,m,40,ISR,32
2022,f,49,RUS,389
2022,f,10,RUS,182
2022,m,35,ESP,276
2022,f,18,VNM,46
2022,m,10,BGR,68
2022,m,29,RUS,595
2022,f,11,BLR,594
2022,f,26,GEO,274
2022,m,11,FIN,8
2022,f,2,UZB,11
2022,f,40,GEO,377
2022,m,1,BGR,67
2022,m,49,GBR,263
2022,m,38,DEU,569
2022,f,34,AUS,7
2022,m,60,ITA,179
2022,f,80,IRQ,2
2022,m,31,NPL,317
2022,f,34,AZE,34
2022,f,37,CUB,8
2022,m,36,BRA,93
2022,m,36,FRA,225
2022,m,72,BLR,43
2022,m,41,CUB,14
2022,f,51,BGR,71
2022,m,29,ITA,304
2022,m,26,ESP,233
2022,m,46,UNKNOWN,13
2022,m,63,PRT,21
2022,m,6,NOR,1
2022,m,67,SWE,73
2022,m,35,KGZ,90
2022,f,39,AUS,8
2022,f,40,ISR,15
2022,m,47,UZB,202
2022,f,73,VNM,19
2022,m,55,MDA,362
2022,m,39,FRA,217
2022,m,37,KAZ,110
2022,f,38,KOR,102
2022,f,19,KOR,40
2022,m,33,USA,191
2022,f,20,MDA,338
2022,m,20,TUR,304
2022,m,45,ITA,297
2022,f,28,MDA,434
2022,m,59,TUR,86
2022,f,30,IND,525
2022,f,14,BLR,483
2022,m,50,KOR,158
2022,f,69,TKM,2
2022,f,71,RUS,87
2022,m,65,VNM,80
2022,f,44,SYR,8
2022,f,53,PHL,37
2022,m,35,BGR,186
2022,m,50,AUT,49
2022,f,42,TWN,9
2022,m,52,GBR,233
2022,m,83,DEU,193
2022,m,25,VNM,266
2022,m,28,SRB,78
2022,f,26,FRA,130
2022,m,58,BLR,779
2022,m,40,TUN,77
2022,f,25,CHE,6
2022,f,71,DEU,295
2022,f,21,CHN,143
2022,m,24,KGZ,71
2022,f,24,ETH,68
2022,f,74,DEU,194
2022,m,80,ITA,54
2022,f,18,USA,46
2022,m,51,NOR,29
2022,f,51,BLR,837
2022,m,25,BEL,33
2022,m,7,GBR,26
2022,m,38,BGD,205
2022,m,25,UZB,300
2022,m,32,ROU,336
2022,m,68,CAN,16
2022,m,37,GEO,1687
2022,f,46,IDN,24
2022,m,77,FRA,34
2022,m,42,NLD,85
2022,f,5,GEO,47
2022,f,21,TUR,275
2022,m,31,UZB,318
2022,m,28,FRA,201
2022,m,35,ITA,310
2022,m,23,IDN,277
2022,m,51,ITA,289
2022,f,8,GEO,44
2022,m,26,UZB,317
2022,m,29,IND,1481
2022,f,5,RUS,165
2022,m,36,HUN,93
2022,f,25,RUS,538
2022,m,1,BLR,501
2022,m,53,IND,125
2022,f,83,GRC,10
2022,m,48,PAK,58
2022,f,72,USA,29
2022,m,23,UZB,362
2022,m,67,CUB,4
2022,f,26,TJK,12
2022,m,59,IND,37
2022,f,7,RUS,192
2022,f,26,VNM,151
2022,m,78,UKR,309
2022,f,44,USA,70
2022,f,14,VNM,61
2022,m,30,RUS,647
2022,m,83,UKR,205
2022,m,37,ITA,328
2022,f,62,DEU,347
2022,f,21,CHE,5
2022,f,51,CZE,37
2022,f,40,DNK,11
2022,m,63,USA,96
2022,m,62,ARM,57
2022,f,31,MAR,19
2022,m,58,DEU,814
2022,m,31,AZE,287
2022,m,43,ITA,322
2022,m,37,DEU,536
2022,f,42,KAZ,47
2022,m,38,PRT,115
2022,m,33,ROU,372
2022,f,21,IND,99
2022,m,50,USA,126
2022,f,38,IND,204
2022,m,22,KAZ,205
2022,f,75,ARM,23
2022,f,28,RUS,557
2022,m,77,UKR,284
2022,m,27,CHE,8
2022,f,35,TUR,333
2022,f,39,ITA,56
2022,m,55,AUT,76
2022,f,54,VNM,76
2022,m,49,ESP,109
2022,f,66,UNKNOWN,178
2022,m,58,ESP,49
2022,m,24,IND,777
2022,m,13,BLR,535
2022,m,57,NLD,128
2022,f,33,GBR,61
2022,m,54,ARM,86
2022,f,43,CHN,179
2022,m,12,CHN,48
2022,f,44,GBR,47
2022,f,26,ETH,40
2022,m,81,CHN,4
2022,m,76,IRQ,7
2022,m,34,IND,1352
2022,f,9,SYR,7
2022,m,5,SVK,10
2022,f,85,BGR,4
2022,f,33,MEX,27
2022,m,27,RUS,591
2022,m,85,FRA,7
2022,m,61,MDA,140
2022,m,43,THA,24
2022,m,27,BGD,211
2022,m,9,VNM,95
2022,f,35,IND,371
2022,m,62,USA,105
2022,f,69,BLR,116
2022,m,43,CHN,366
2022,m,28,NGA,146
2022,m,26,NPL,318
2022,m,44,TUR,359
2022,m,47,NLD,99
2022,m,32,BGD,192
2022,m,41,PRT,98
2022,m,37,GBR,205
2022,m,1,PHL,14
2022,f,70,SWE,94
2022,m,19,GRC,5
2022,f,38,IDN,52
2022,m,44,HUN,88
2022,f,36,HUN,59
2022,f,23,RUS,409
2022,m,38,CHN,377
2022,m,35,EGY,151
2022,f,24,KGZ,40
2022,m,37,AUS,15
2022,m,32,GRC,63
2022,m,24,DEU,164
2022,f,65,CAN,19
2022,f,40,LTU,85
2022,m,51,FRA,201
2022,f,59,GEO,112
2022,f,22,ITA,72
2022,f,1,BLR,427
2022,m,40,MKD,15
2022,m,29,FIN,39
2022,f,68,VNM,41
2022,f,43,ARM,69
2022,m,21,UNKNOWN,29
2022,f,46,THA,52
2022,m,55,BLR,1133
2022,f,80,CZE,6
2022,f,58,BLR,363
2022,m,42,LTU,99
2022,m,46,FRA,180
2022,m,3,USA,21
2022,f,22,CHN,208
2022,m,38,KGZ,72
2022,m,48,UNKNOWN,86
2022,f,45,MNG,20
2022,m,29,DEU,254
2022,f,52,LVA,17
2022,m,31,SWE,64
2022,f,57,AFG,3
2022,m,65,GBR,125
2022,m,66,ITA,158
2022,f,51,MDA,322
2022,f,7,MNG,5
2022,m,37,BGD,224
2022,m,29,ESP,264
2022,f,27,TUR,379
2022,m,42,SVK,133
2022,m,33,HUN,98
2022,m,23,USA,80
2022,m,44,BGR,199
2022,f,60,GBR,37
2022,f,58,PRK,1
2022,f,78,BLR,36
2022,f,52,RUS,291
2022,f,8,BGR,80
2022,f,42,MDA,419
2022,m,49,BGR,157
2022,f,109,DEU,10
2022,m,0,PAK,9
2022,m,52,ITA,273
2022,f,34,AUT,31
2022,f,47,DEU,246
2022,f,65,CHN,54
2022,m,28,GBR,88
2022,m,48,TUR,255
2022,m,56,USA,137
2022,f,46,JPN,49
2022,m,54,RUS,337
2022,m,46,ITA,319
2022,f,29,TUR,518
2022,m,59,NOR,26
2022,m,61,UZB,11
2022,m,29,ARM,105
2022,f,71,CHN,14
2022,m,28,KOR,116
2022,m,19,ZWE,59
2022,m,26,CUB,12
2022,f,5,TUR,28
2022,f,45,KEN,9
2022,f,55,MNG,23
2022,m,29,IDN,251
2022,f,103,UNKNOWN,4
2022,f,64,BLR,196
2022,m,38,SAU,11
2022,f,13,VNM,82
2022,m,29,GRC,53
2022,f,64,JPN,15
2022,m,55,LBN,15
2022,m,18,UZB,150
2022,m,28,CHN,233
2022,m,66,KOR,21
2022,f,21,NOR,7
2022,m,52,CAN,31
2022,m,67,CZE,35
2022,m,44,NLD,107
2022,m,70,USA,73
2022,f,6,KAZ,18
2022,m,39,IDN,142
2022,m,25,USA,99
2022,f,42,FRA,61
2022,f,10,USA,26
2022,f,30,LKA,9
2022,m,28,IDN,279
2022,f,45,CZE,56
2022,m,36,DEU,514
2022,m,59,RUS,237
2022,f,26,TUR,497
2022,f,73,FRA,18
2022,f,83,DEU,94
2022,m,24,ESP,242
2022,m,69,RUS,60
2022,f,50,IND,38
2022,f,25,CHN,237
2022,m,61,COL,4
2022,f,24,DEU,120
2022,f,52,USA,50
2022,f,73,RUS,74
2022,m,41,TUR,385
2022,m,23,DEU,124
2022,f,89,GBR,1
2022,f,8,AUT,4
2022,m,23,ITA,121
2022,m,77,YUG,2
2022,m,0,ARM,27
2022,f,24,IND,196
2022,f,42,GEO,354
2022,m,39,UZB,369
2022,f,32,CHN,328
2022,f,33,ISR,7
2022,m,80,HUN,2
2022,m,31,CAN,29
2022,f,45,LTU,57
2022,f,6,IND,112
2022,m,44,ISR,28
2022,m,35,DEU,514
2022,m,45,PRT,92
2022,m,46,LKA,10
2022,m,37,PHL,314
2022,f,28,ZMB,4
2022,m,33,DZA,82
2022,m,84,VNM,12
2022,m,5,AFG,10
2022,f,42,AUT,42
2022,f,43,HUN,35
2022,f,64,FIN,6
2022,f,44,MDA,446
2022,m,6,ARM,27
2022,f,33,CAN,25
2022,m,45,PHL,301
2022,f,7,FRA,19
2022,m,21,COL,41
2022,m,22,USA,76
2022,m,48,PHL,147
2022,m,50,SRB,57
2022,m,27,CRI,5
2022,m,46,MDA,768
2022,m,63,BEL,46
2022,f,26,FIN,29
2022,m,30,CHN,276
2022,m,52,TZA,1
2022,m,49,SVN,9
2022,m,25,ZWE,117
2022,m,15,CHN,40
2022,m,58,THA,16
2022,f,42,CHN,182
2022,m,28,COG,9
2022,m,13,EGY,7
2022,f,55,UNKNOWN,234
2022,m,40,NPL,155
2022,m,34,DEU,472
2022,m,55,SWE,62
2022,f,86,USA,7
2022,f,39,IDN,48
2022,m,77,ITA,75
2022,m,36,PHL,302
2022,m,48,AUT,45
2022,m,50,SYR,24
2022,f,4,VNM,95
2022,m,28,BGD,248
2022,m,24,LBN,24
2022,m,55,CZE,74
2022,m,23,ZAF,12
2022,m,54,UNKNOWN,94
2022,f,41,MDA,404
2022,f,29,CMR,19
2022,f,23,DEU,105
2022,m,49,MDA,632
2022,m,19,RUS,399
2022,f,81,FRA,6
2022,m,10,NLD,17
2022,f,25,NLD,35
2022,m,0,BLR,372
2022,m,78,CAN,7
2022,m,8,IRQ,5
2022,m,8,CHN,68
2022,m,81,ARM,7
2022,m,29,COL,93
2022,f,2,GEO,75
2022,m,32,NPL,268
2022,f,26,IRL,12
2022,m,57,BRA,9
2022,f,23,ALB,25
2022,f,36,RUS,670
2022,m,11,RUS,207
2022,f,21,ESP,259
2022,m,27,EST,15
2022,m,37,IRN,57
2022,m,70,ITA,123
2022,m,9,IND,77
2022,f,4,GEO,41
2022,m,73,UNKNOWN,55
2022,f,2,BGR,48
2022,m,51,TUR,184
2022,f,63,RUS,168
2022,f,36,PHL,263
2022,m,46,ROU,243
2022,m,47,IND,301
2022,f,19,FIN,4
2022,m,32,ALB,56
2022,m,51,LVA,46
2022,f,29,BRA,58
2022,m,33,TWN,29
2022,f,58,UNKNOWN,246
2022,f,70,UNKNOWN,136
2022,m,50,FRA,200
2022,m,50,RUS,431
2022,m,33,BGD,182
2022,m,27,SWE,39
2022,f,81,SWE,22
2022,m,28,TKM,191
2022,f,45,BGR,92
2022,m,23,KAZ,201
2022,m,60,LTU,33
2022,f,0,BIH,1
2022,m,51,CHE,17
2022,m,20,COL,30
2022,f,21,UNKNOWN,24
2022,f,21,RUS,379
2022,m,14,VNM,59
2022,m,36,DZA,66
2022,m,52,NLD,156
2022,f,10,CHN,59
2022,m,46,IRQ,25
2022,m,55,EGY,24
2022,m,20,UZB,350
2022,f,65,ARM,42
2022,f,22,EST,3
2022,m,52,TWN,2
2022,f,88,AUT,3
2022,f,35,LVA,42
2022,f,10,BLR,664
2022,f,53,UNKNOWN,4
2022,m,28,NLD,65
2022,f,32,DZA,7
2022,m,23,COL,65
2022,m,35,ETH,28
2022,m,69,USA,86
2022,f,50,BLR,891
2022,m,52,ARM,101
2022,f,22,ZWE,278
2022,f,53,VNM,94
2022,m,47,KAZ,76
2022,f,24,ZWE,150
2022,f,81,RUS,39
2022,m,37,NPL,222
2022,f,31,ZWE,70
2022,m,50,VNM,228
2022,m,48,LVA,67
2022,m,47,EGY,67
2022,f,38,VNM,226
2022,m,102,DEU,17
2022,m,25,TKM,181
2022,m,69,EST,1
2022,m,43,ISR,27
2022,f,13,GRC,10
2022,f,34,MDA,425
2022,f,29,CZE,46
2022,f,17,MDA,28
2022,f,28,IRQ,8
2022,f,41,NGA,18
2022,m,36,NLD,110
2022,m,0,IND,82
2022,f,105,DEU,10
2022,m,75,ESP,14
2022,m,14,IND,55
2022,m,24,KAZ,182
2022,f,30,MEX,50
2022,m,24,VNM,211
2022,m,43,FRA,190
2022,f,0,HUN,6
2022,f,77,BLR,36
2022,m,27,FIN,39
2022,f,55,SWE,43
2022,f,26,JAM,2
2022,m,47,ISR,36
2022,m,39,GRC,62
2022,m,27,BGR,89
2022,f,22,SRB,8
2022,m,47,NPL,77
2022,f,38,THA,35
2022,m,61,ITA,178
2022,m,23,LBN,18
2022,f,43,PHL,173
2022,f,20,RUS,382
2022,m,34,FRA,238
2022,f,54,RUS,260
2022,m,48,USA,145
2022,m,35,UZB,382
2022,m,44,HRV,27
2022,f,3,IND,127
2022,m,23,COD,11
2022,m,25,HUN,41
2022,m,66,DEU,711
2022,f,1,MDA,47
2022,f,31,TUR,597
2022,m,49,KAZ,65
2022,m,73,DEU,441
2022,m,77,BGR,24
2022,f,61,BGR,54
2022,m,48,ROU,221
2022,m,75,GBR,62
2022,m,69,MDA,11
2022,m,40,BEL,70
2022,f,42,ESP,56
2022,m,53,CUB,3
2022,f,23,ROU,103
2022,m,27,EGY,76
2022,f,44,VNM,120
2022,m,57,GRC,30
2022,m,28,SYR,33
2022,m,58,UZB,25
2022,f,35,GEO,316
2022,f,78,DEU,121
2022,m,28,TZA,11
2022,m,39,IND,969
2022,f,53,GEO,204
2022,m,38,NGA,123
2022,m,62,IND,34
2022,m,68,BGR,52
2022,f,26,TZA,10
2022,m,50,FIN,27
2022,m,29,NPL,338
2022,m,54,CHN,236
2022,f,67,CZE,17
2022,f,6,RUS,166
2022,f,41,DEU,212
2022,m,34,TKM,113
2022,m,61,GBR,205
2022,m,0,BGR,48
2022,m,5,ARM,15
2022,f,31,ESP,122
2022,m,29,VNM,349
2022,f,51,GEO,280
2022,f,21,JPN,29
2022,f,20,UNKNOWN,25
2022,m,27,AZE,364
2022,m,37,SRB,91
2022,m,55,MAR,8
2022,f,41,PER,5
2022,m,43,DEU,687
2022,f,70,CAN,8
2022,f,31,ARM,71
