year,month,citizenship,sex,category,count
2023,7,KAZ,m,temporary,2
2023,7,KGZ,m,temporary,1
2023,7,COL,m,temporary,6
2023,7,COG,m,temporary,1
2023,7,KOR,m,temporary,1
2023,7,LTU,m,temporary,7
2023,7,LVA,m,temporary,10
2023,7,MAR,m,temporary,1
2023,7,MDA,m,temporary,27
2023,7,DEU,m,temporary,12
2023,7,NGA,m,temporary,10
2023,7,NOR,m,temporary,2
2023,7,PAK,m,temporary,4
2023,7,PER,m,temporary,3
2023,7,PRT,m,temporary,1
2023,7,RUS,m,temporary,31
2023,7,ROU,m,temporary,20
2023,7,RWA,m,temporary,1
2023,7,SEN,m,temporary,1
2023,7,SVK,m,temporary,5
2023,7,USA,m,temporary,4
2023,7,SYR,m,temporary,3
2023,7,SWE,m,temporary,3
2023,7,TJK,m,temporary,3
2023,7,TUN,m,temporary,4
2023,7,TUR,m,temporary,4
2023,7,TKM,m,temporary,5
2023,7,UKR,m,temporary,390
2023,7,UZB,m,temporary,19
2023,7,HUN,m,temporary,1
2023,7,GBR,m,temporary,2
2023,7,VNM,m,temporary,6
2023,7,ITA,m,temporary,5
2023,7,ZWE,m,temporary,2
2023,7,"",m,temporary,1
2023,7,"",m,temporary,5
2023,7,ALB,m,convicted,1
2023,7,ARM,m,convicted,23
2023,7,AUT,m,convicted,1
2023,7,AZE,m,convicted,7
2023,7,BGD,m,convicted,2
2023,7,BEL,m,convicted,2
2023,7,BLR,m,convicted,58
2023,7,BGR,m,convicted,43
2023,7,CHN,m,convicted,4
2023,7,CZE,m,convicted,12
2023,7,EGY,m,convicted,3
2023,7,EST,m,convicted,3
2023,7,ETH,m,convicted,1
2023,7,FIN,m,convicted,1
2023,7,GEO,m,convicted,130
2023,7,NLD,m,convicted,2
2023,7,IND,m,convicted,9
2023,7,IRQ,m,convicted,2
2023,7,ISR,m,convicted,1
2023,7,JOR,m,convicted,1
2023,7,CMR,m,convicted,1
2023,7,CAN,m,convicted,1
2023,7,KAZ,m,convicted,3
2023,7,KGZ,m,convicted,1
2023,7,LBN,m,convicted,1
2023,7,LBY,m,convicted,1
2023,7,LTU,m,convicted,15
2023,7,LVA,m,convicted,8
2023,7,MLT,m,convicted,1
2023,7,MAR,m,convicted,2
2023,7,MDA,m,convicted,41
2023,7,MNG,m,convicted,3
2023,7,DEU,m,convicted,15
2023,7,NGA,m,convicted,6
2023,7,NOR,m,convicted,1
2023,7,PAK,m,convicted,2
2023,7,PSE,m,convicted,2
2023,7,PRT,m,convicted,1
2023,7,RUS,m,convicted,60
2023,7,ROU,m,convicted,37
2023,7,SRB,m,convicted,3
2023,7,SVK,m,convicted,8
2023,7,LKA,m,convicted,1
2023,7,USA,m,convicted,3
2023,7,SYR,m,convicted,2
2023,7,SWE,m,convicted,1
2023,7,TJK,m,convicted,1
2023,7,TZA,m,convicted,1
2023,7,TUN,m,convicted,2
2023,7,TUR,m,convicted,5
2023,7,TKM,m,convicted,1
2023,7,UKR,m,convicted,536
2023,7,UZB,m,convicted,5
2023,7,GBR,m,convicted,3
2023,7,VNM,m,convicted,21
2023,7,ITA,m,convicted,1
2023,7,"",m,convicted,8
2023,7,"",m,convicted,36
2023,7,BLR,m,punished,2
2023,7,GEO,m,punished,2
2023,7,KAZ,m,punished,1
2023,7,DEU,m,punished,1
2023,7,RUS,m,punished,1
2023,7,UKR,m,punished,4
2023,7,"",m,punished,1
2023,7,BLR,f,temporary,4
2023,7,BGR,f,temporary,2
2023,7,CZE,f,temporary,4
2023,7,GEO,f,temporary,1
2023,7,KAZ,f,temporary,1
2023,7,LTU,f,temporary,1
2023,7,DEU,f,temporary,2
2023,7,ROU,f,temporary,2
2023,7,SVK,f,temporary,1
2023,7,UKR,f,temporary,25
2023,7,BLR,f,convicted,3
2023,7,BRA,f,convicted,1
2023,7,BGR,f,convicted,1
2023,7,DNK,f,convicted,1
2023,7,GEO,f,convicted,2
2023,7,LTU,f,convicted,2
2023,7,ROU,f,convicted,2
2023,7,SVK,f,convicted,4
2023,7,CHE,f,convicted,1
2023,7,UKR,f,convicted,14
2023,7,ITA,f,convicted,1
2023,7,"",f,convicted,2
2023,7,IND,f,punished,1
2023,8,AFG,m,temporary,1
2023,8,ALB,m,temporary,2
2023,8,DZA,m,temporary,2
2023,8,ARG,m,temporary,1
2023,8,ARM,m,temporary,6
2023,8,AZE,m,temporary,5
2023,8,BGD,m,temporary,4
2023,8,BEL,m,temporary,1
2023,8,BLR,m,temporary,72
2023,8,BRA,m,temporary,1
2023,8,BGR,m,temporary,10
2023,8,CHN,m,temporary,1
2023,8,CZE,m,temporary,7
2023,8,DNK,m,temporary,2
2023,8,EGY,m,temporary,3
2023,8,EST,m,temporary,1
2023,8,FIN,m,temporary,1
2023,8,FRA,m,temporary,4
2023,8,GRC,m,temporary,1
2023,8,GEO,m,temporary,231
2023,8,ESP,m,temporary,3
2023,8,NLD,m,temporary,4
2023,8,IND,m,temporary,11
2023,8,IRQ,m,temporary,1
2023,8,IRN,m,temporary,1
2023,8,IRL,m,temporary,1
2023,8,ISR,m,temporary,3
2023,8,YEM,m,temporary,1
2023,8,CAN,m,temporary,1
2023,8,KAZ,m,temporary,1
2023,8,COL,m,temporary,6
2023,8,COG,m,temporary,1
2023,8,KOR,m,temporary,1
2023,8,XKX,m,temporary,1
2023,8,LTU,m,temporary,7
2023,8,LVA,m,temporary,13
2023,8,MAR,m,temporary,1
2023,8,MDA,m,temporary,30
2023,8,DEU,m,temporary,10
2023,8,NGA,m,temporary,9
2023,8,NOR,m,temporary,2
2023,8,PAK,m,temporary,5
2023,8,PRY,m,temporary,6
2023,8,PER,m,temporary,3
2023,8,PRT,m,temporary,3
2023,8,ZAF,m,temporary,1
2023,8,RUS,m,temporary,33
2023,8,ROU,m,temporary,19
2023,8,RWA,m,temporary,1
2023,8,SEN,m,temporary,1
2023,8,SRB,m,temporary,1
2023,8,SVK,m,temporary,5
2023,8,USA,m,temporary,4
2023,8,SYR,m,temporary,8
2023,8,SWE,m,temporary,3
2023,8,TJK,m,temporary,3
2023,8,TUN,m,temporary,4
2023,8,TUR,m,temporary,3
2023,8,TKM,m,temporary,7
2023,8,UKR,m,temporary,408
2023,8,UZB,m,temporary,18
2023,8,HUN,m,temporary,1
2023,8,GBR,m,temporary,2
2023,8,VNM,m,temporary,6
2023,8,ITA,m,temporary,3
2023,8,ZWE,m,temporary,2
2023,8,"",m,temporary,1
2023,8,"",m,temporary,7
2023,8,ALB,m,convicted,1
2023,8,ARM,m,convicted,26
2023,8,AUT,m,convicted,1
2023,8,AZE,m,convicted,9
2023,8,BGD,m,convicted,2
2023,8,BEL,m,convicted,2
2023,8,BLR,m,convicted,56
2023,8,BGR,m,convicted,45
2023,8,CHN,m,convicted,4
2023,8,CZE,m,convicted,9
2023,8,EGY,m,convicted,3
2023,8,EST,m,convicted,4
2023,8,ETH,m,convicted,1
2023,8,FIN,m,convicted,1
2023,8,GEO,m,convicted,141
2023,8,NLD,m,convicted,2
2023,8,IND,m,convicted,7
2023,8,IRQ,m,convicted,1
2023,8,ISR,m,convicted,1
2023,8,JOR,m,convicted,1
2023,8,CMR,m,convicted,1
2023,8,CAN,m,convicted,1
2023,8,KAZ,m,convicted,6
2023,8,KGZ,m,convicted,1
2023,8,LBN,m,convicted,1
2023,8,LBY,m,convicted,2
2023,8,LTU,m,convicted,16
2023,8,LVA,m,convicted,7
2023,8,MLT,m,convicted,1
2023,8,MAR,m,convicted,2
2023,8,MDA,m,convicted,45
2023,8,MNG,m,convicted,3
2023,8,DEU,m,convicted,12
2023,8,NGA,m,convicted,6
2023,8,NOR,m,convicted,1
2023,8,PAK,m,convicted,1
2023,8,PSE,m,convicted,2
2023,8,PRT,m,convicted,1
2023,8,RUS,m,convicted,57
2023,8,ROU,m,convicted,32
2023,8,SRB,m,convicted,4
2023,8,SVK,m,convicted,7
2023,8,LKA,m,convicted,1
2023,8,USA,m,convicted,3
2023,8,SYR,m,convicted,2
2023,8,SWE,m,convicted,1
2023,8,TJK,m,convicted,1
2023,8,TZA,m,convicted,1
2023,8,TUN,m,convicted,3
2023,8,TUR,m,convicted,6
2023,8,TKM,m,convicted,1
2023,8,UKR,m,convicted,542
2023,8,UZB,m,convicted,6
2023,8,GBR,m,convicted,3
2023,8,VNM,m,convicted,22
2023,8,ITA,m,convicted,1
2023,8,"",m,convicted,8
2023,8,"",m,convicted,37
2023,8,BLR,m,punished,4
2023,8,GEO,m,punished,1
2023,8,LTU,m,punished,1
2023,8,MDA,m,punished,1
2023,8,RUS,m,punished,1
2023,8,UKR,m,punished,13
2023,8,"",m,punished,2
2023,8,BLR,f,temporary,4
2023,8,BGR,f,temporary,2
2023,8,CZE,f,temporary,2
2023,8,GEO,f,temporary,2
2023,8,KAZ,f,temporary,1
2023,8,LTU,f,temporary,1
2023,8,DEU,f,temporary,1
2023,8,ROU,f,temporary,1
2023,8,SVK,f,temporary,1
2023,8,UKR,f,temporary,33
2023,8,ARM,f,convicted,1
2023,8,BLR,f,convicted,3
2023,8,BRA,f,convicted,1
2023,8,BGR,f,convicted,2
2023,8,DNK,f,convicted,1
2023,8,GEO,f,convicted,1
2023,8,LTU,f,convicted,1
2023,8,ROU,f,convicted,2
2023,8,SVK,f,convicted,3
2023,8,CHE,f,convicted,1
2023,8,UKR,f,convicted,14
2023,8,ITA,f,convicted,1
2023,8,"",f,convicted,1
2023,8,LTU,f,punished,1
2023,8,UKR,f,punished,3
2023,8,"",f,punished,1
2023,9,AFG,m,temporary,1
2023,9,ALB,m,temporary,3
2023,9,DZA,m,temporary,2
2023,9,ARM,m,temporary,8
2023,9,AZE,m,temporary,7
2023,9,BGD,m,temporary,4
2023,9,BEL,m,temporary,1
2023,9,BLR,m,temporary,73
2023,9,BRA,m,temporary,1
2023,9,BGR,m,temporary,11
2023,9,CHN,m,temporary,1
2023,9,CZE,m,temporary,5
2023,9,DNK,m,temporary,2
2023,9,EGY,m,temporary,2
2023,9,EST,m,temporary,2
2023,9,ETH,m,temporary,2
2023,9,FRA,m,temporary,4
2023,9,GRC,m,temporary,1
2023,9,GEO,m,temporary,218
2023,9,ESP,m,temporary,3
2023,9,NLD,m,temporary,4
2023,9,IND,m,temporary,11
2023,9,IRQ,m,temporary,1
2023,9,IRN,m,temporary,2
2023,9,IRL,m,temporary,1
2023,9,ISR,m,temporary,3
2023,9,YEM,m,temporary,1
2023,9,CAN,m,temporary,1
2023,9,KAZ,m,temporary,1
2023,9,COL,m,temporary,5
2023,9,COG,m,temporary,1
2023,9,KOR,m,temporary,1
2023,9,XKX,m,temporary,1
2023,9,LTU,m,temporary,7
2023,9,LVA,m,temporary,20
2023,9,MAR,m,temporary,1
2023,9,MDA,m,temporary,32
2023,9,DEU,m,temporary,13
2023,9,NGA,m,temporary,11
2023,9,NOR,m,temporary,3
2023,9,PAK,m,temporary,4
2023,9,PRY,m,temporary,6
2023,9,PER,m,temporary,3
2023,9,PRT,m,temporary,3
2023,9,BIH,m,temporary,1
2023,9,ZAF,m,temporary,1
2023,9,RUS,m,temporary,31
2023,9,ROU,m,temporary,24
2023,9,RWA,m,temporary,1
2023,9,SRB,m,temporary,1
2023,9,SVK,m,temporary,4
2023,9,USA,m,temporary,3
2023,9,SYR,m,temporary,12
2023,9,SWE,m,temporary,3
2023,9,TJK,m,temporary,7
2023,9,TUN,m,temporary,4
2023,9,TUR,m,temporary,4
2023,9,TKM,m,temporary,7
2023,9,UKR,m,temporary,424
2023,9,UZB,m,temporary,17
2023,9,HUN,m,temporary,1
2023,9,GBR,m,temporary,2
2023,9,VNM,m,temporary,5
2023,9,ITA,m,temporary,2
2023,9,ZWE,m,temporary,2
2023,9,"",m,temporary,1
2023,9,"",m,temporary,6
2023,9,ALB,m,convicted,1
2023,9,ARM,m,convicted,26
2023,9,AUT,m,convicted,1
2023,9,AZE,m,convicted,6
2023,9,BGD,m,convicted,2
2023,9,BEL,m,convicted,2
2023,9,BLR,m,convicted,49
2023,9,BGR,m,convicted,41
2023,9,CHN,m,convicted,4
2023,9,CZE,m,convicted,8
2023,9,EGY,m,convicted,3
2023,9,EST,m,convicted,4
2023,9,ETH,m,convicted,1
2023,9,GEO,m,convicted,140
2023,9,NLD,m,convicted,2
2023,9,IND,m,convicted,7
2023,9,IDN,m,convicted,1
2023,9,IRQ,m,convicted,1
2023,9,ISR,m,convicted,1
2023,9,JOR,m,convicted,1
2023,9,CMR,m,convicted,1
2023,9,CAN,m,convicted,1
2023,9,KAZ,m,convicted,5
2023,9,KGZ,m,convicted,1
2023,9,LBN,m,convicted,1
2023,9,LBY,m,convicted,1
2023,9,LTU,m,convicted,15
2023,9,LVA,m,convicted,9
2023,9,MLT,m,convicted,1
2023,9,MAR,m,convicted,1
2023,9,MDA,m,convicted,40
2023,9,MNG,m,convicted,2
2023,9,DEU,m,convicted,12
2023,9,NGA,m,convicted,6
2023,9,NOR,m,convicted,1
2023,9,PAK,m,convicted,1
2023,9,PSE,m,convicted,2
2023,9,PRT,m,convicted,1
2023,9,RUS,m,convicted,56
2023,9,ROU,m,convicted,30
2023,9,SRB,m,convicted,4
2023,9,SVK,m,convicted,9
2023,9,LKA,m,convicted,1
2023,9,USA,m,convicted,3
2023,9,SYR,m,convicted,2
2023,9,SWE,m,convicted,1
2023,9,TJK,m,convicted,1
2023,9,TZA,m,convicted,1
2023,9,TUN,m,convicted,4
2023,9,TUR,m,convicted,6
2023,9,UKR,m,convicted,548
2023,9,UZB,m,convicted,9
2023,9,GBR,m,convicted,4
2023,9,VNM,m,convicted,21
2023,9,ITA,m,convicted,2
2023,9,ZWE,m,convicted,1
2023,9,"",m,convicted,8
2023,9,"",m,convicted,42
2023,9,ARM,m,punished,1
2023,9,CZE,m,punished,1
2023,9,GEO,m,punished,3
2023,9,LTU,m,punished,2
2023,9,MDA,m,punished,3
2023,9,RUS,m,punished,1
2023,9,UKR,m,punished,11
2023,9,"",m,punished,1
2023,9,BLR,f,temporary,5
2023,9,BGR,f,temporary,1
2023,9,CZE,f,temporary,1
2023,9,GEO,f,temporary,2
2023,9,KAZ,f,temporary,1
2023,9,LTU,f,temporary,1
2023,9,DEU,f,temporary,1
2023,9,ROU,f,temporary,1
2023,9,UKR,f,temporary,34
2023,9,BLR,f,convicted,3
2023,9,BRA,f,convicted,1
2023,9,BGR,f,convicted,2
2023,9,DNK,f,convicted,1
2023,9,GEO,f,convicted,1
2023,9,LTU,f,convicted,1
2023,9,ROU,f,convicted,3
2023,9,SVK,f,convicted,3
2023,9,CHE,f,convicted,1
2023,9,UKR,f,convicted,16
2023,9,ITA,f,convicted,1
2023,9,"",f,convicted,1
2023,9,UKR,f,punished,3
2023,10,AFG,m,temporary,1
2023,10,ALB,m,temporary,4
2023,10,DZA,m,temporary,2
2023,10,ARM,m,temporary,5
2023,10,AUT,m,temporary,1
2023,10,AZE,m,temporary,7
2023,10,BGD,m,temporary,4
2023,10,BEL,m,temporary,1
2023,10,BLR,m,temporary,80
2023,10,BRA,m,temporary,1
2023,10,BGR,m,temporary,11
2023,10,CHN,m,temporary,1
2023,10,CZE,m,temporary,8
2023,10,DNK,m,temporary,1
2023,10,EGY,m,temporary,1
2023,10,EST,m,temporary,5
2023,10,ETH,m,temporary,2
2023,10,FIN,m,temporary,1
2023,10,FRA,m,temporary,2
2023,10,GRC,m,temporary,1
2023,10,GEO,m,temporary,215
2023,10,ESP,m,temporary,3
2023,10,NLD,m,temporary,5
2023,10,IND,m,temporary,11
2023,10,IRN,m,temporary,2
2023,10,IRL,m,temporary,1
2023,10,ISL,m,temporary,1
2023,10,ISR,m,temporary,4
2023,10,CAN,m,temporary,1
2023,10,KAZ,m,temporary,2
2023,10,COL,m,temporary,5
2023,10,COG,m,temporary,1
2023,10,KOR,m,temporary,1
2023,10,XKX,m,temporary,1
2023,10,LTU,m,temporary,7
2023,10,LVA,m,temporary,22
2023,10,MAR,m,temporary,2
2023,10,MDA,m,temporary,30
2023,10,DEU,m,temporary,15
2023,10,NGA,m,temporary,11
2023,10,NOR,m,temporary,3
2023,10,PAK,m,temporary,3
2023,10,PSE,m,temporary,1
2023,10,PRY,m,temporary,6
2023,10,PER,m,temporary,3
2023,10,PRT,m,temporary,3
2023,10,BIH,m,temporary,1
2023,10,ZAF,m,temporary,1
2023,10,RUS,m,temporary,30
2023,10,ROU,m,temporary,24
2023,10,RWA,m,temporary,1
2023,10,SVK,m,temporary,6
2023,10,USA,m,temporary,2
2023,10,SYR,m,temporary,14
2023,10,SWE,m,temporary,3
2023,10,TJK,m,temporary,7
2023,10,TWN,m,temporary,1
2023,10,TUN,m,temporary,4
2023,10,TUR,m,temporary,3
2023,10,TKM,m,temporary,11
2023,10,UKR,m,temporary,447
2023,10,UZB,m,temporary,17
2023,10,HUN,m,temporary,1
2023,10,GBR,m,temporary,1
2023,10,VNM,m,temporary,4
2023,10,ITA,m,temporary,6
2023,10,ZWE,m,temporary,2
2023,10,"",m,temporary,2
2023,10,"",m,temporary,7
2023,10,ALB,m,convicted,1
2023,10,ARM,m,convicted,29
2023,10,AUT,m,convicted,1
2023,10,AZE,m,convicted,5
2023,10,BGD,m,convicted,2
2023,10,BEL,m,convicted,2
2023,10,BLR,m,convicted,55
2023,10,BGR,m,convicted,42
2023,10,CHN,m,convicted,3
2023,10,CZE,m,convicted,9
2023,10,EGY,m,convicted,4
2023,10,EST,m,convicted,4
2023,10,ETH,m,convicted,1
2023,10,GEO,m,convicted,139
2023,10,NLD,m,convicted,2
2023,10,IND,m,convicted,6
2023,10,IDN,m,convicted,1
2023,10,IRQ,m,convicted,1
2023,10,ISR,m,convicted,1
2023,10,JOR,m,convicted,2
2023,10,CMR,m,convicted,1
2023,10,CAN,m,convicted,1
2023,10,KAZ,m,convicted,5
2023,10,KGZ,m,convicted,1
2023,10,LBN,m,convicted,1
2023,10,LBY,m,convicted,1
2023,10,LTU,m,convicted,13
2023,10,LVA,m,convicted,7
2023,10,MLT,m,convicted,1
2023,10,MAR,m,convicted,1
2023,10,MDA,m,convicted,42
2023,10,MNG,m,convicted,1
2023,10,DEU,m,convicted,14
2023,10,NGA,m,convicted,6
2023,10,NOR,m,convicted,1
2023,10,PAK,m,convicted,2
2023,10,PSE,m,convicted,1
2023,10,PRT,m,convicted,1
2023,10,RUS,m,convicted,56
2023,10,ROU,m,convicted,29
2023,10,SRB,m,convicted,4
2023,10,SVK,m,convicted,8
2023,10,USA,m,convicted,3
2023,10,SYR,m,convicted,2
2023,10,SWE,m,convicted,1
2023,10,TJK,m,convicted,2
2023,10,TZA,m,convicted,1
2023,10,TUN,m,convicted,3
2023,10,TUR,m,convicted,5
2023,10,UKR,m,convicted,556
2023,10,UZB,m,convicted,9
2023,10,GBR,m,convicted,3
2023,10,VNM,m,convicted,22
2023,10,ITA,m,convicted,1
2023,10,ZWE,m,convicted,1
2023,10,"",m,convicted,9
2023,10,"",m,convicted,37
2023,10,ARM,m,punished,1
2023,10,BLR,m,punished,5
2023,10,GEO,m,punished,3
2023,10,LTU,m,punished,1
2023,10,UKR,m,punished,12
2023,10,"",m,punished,1
2023,10,BLR,f,temporary,5
2023,10,BGR,f,temporary,1
2023,10,CZE,f,temporary,2
2023,10,GEO,f,temporary,2
2023,10,KAZ,f,temporary,1
2023,10,LTU,f,temporary,1
2023,10,MDA,f,temporary,3
2023,10,DEU,f,temporary,1
2023,10,ROU,f,temporary,1
2023,10,UKR,f,temporary,32
2023,10,ITA,f,temporary,1
2023,10,BLR,f,convicted,4
2023,10,BRA,f,convicted,1
2023,10,DNK,f,convicted,1
2023,10,GEO,f,convicted,1
2023,10,RUS,f,convicted,1
2023,10,ROU,f,convicted,4
2023,10,SVK,f,convicted,3
2023,10,USA,f,convicted,1
2023,10,CHE,f,convicted,1
2023,10,UKR,f,convicted,13
2023,10,ITA,f,convicted,1
2023,10,"",f,convicted,1
2023,10,UKR,f,punished,1
2023,11,AFG,m,temporary,1
2023,11,ALB,m,temporary,4
2023,11,DZA,m,temporary,2
2023,11,ARM,m,temporary,4
2023,11,AZE,m,temporary,8
2023,11,BGD,m,temporary,4
2023,11,BEL,m,temporary,1
2023,11,BLR,m,temporary,78
2023,11,BGR,m,temporary,11
2023,11,CHN,m,temporary,1
2023,11,CZE,m,temporary,12
2023,11,DNK,m,temporary,1
2023,11,EGY,m,temporary,2
2023,11,EST,m,temporary,5
2023,11,ETH,m,temporary,2
2023,11,FIN,m,temporary,1
2023,11,FRA,m,temporary,3
2023,11,GRC,m,temporary,1
2023,11,GEO,m,temporary,198
2023,11,ESP,m,temporary,3
2023,11,NLD,m,temporary,4
2023,11,IND,m,temporary,11
2023,11,IRN,m,temporary,2
2023,11,IRL,m,temporary,1
2023,11,ISR,m,temporary,4
2023,11,CAN,m,temporary,1
2023,11,KAZ,m,temporary,2
2023,11,COL,m,temporary,9
2023,11,KOR,m,temporary,1
2023,11,LTU,m,temporary,11
2023,11,LVA,m,temporary,21
2023,11,MAR,m,temporary,2
2023,11,MDA,m,temporary,34
2023,11,DEU,m,temporary,15
2023,11,NGA,m,temporary,10
2023,11,NOR,m,temporary,3
2023,11,PAK,m,temporary,3
2023,11,PSE,m,temporary,1
2023,11,PRY,m,temporary,6
2023,11,PER,m,temporary,3
2023,11,PRT,m,temporary,3
2023,11,BIH,m,temporary,1
2023,11,RUS,m,temporary,31
2023,11,ROU,m,temporary,26
2023,11,RWA,m,temporary,1
2023,11,SEN,m,temporary,1
2023,11,SVK,m,temporary,4
2023,11,USA,m,temporary,2
2023,11,SYR,m,temporary,11
2023,11,SWE,m,temporary,3
2023,11,TJK,m,temporary,8
2023,11,TWN,m,temporary,1
2023,11,TUN,m,temporary,4
2023,11,TUR,m,temporary,3
2023,11,TKM,m,temporary,12
2023,11,UKR,m,temporary,446
2023,11,UZB,m,temporary,17
2023,11,HUN,m,temporary,1
2023,11,GBR,m,temporary,1
2023,11,VNM,m,temporary,5
2023,11,ITA,m,temporary,6
2023,11,ZWE,m,temporary,2
2023,11,"",m,temporary,2
2023,11,"",m,temporary,7
2023,11,ALB,m,convicted,1
2023,11,DZA,m,convicted,1
2023,11,ARM,m,convicted,28
2023,11,AUT,m,convicted,1
2023,11,AZE,m,convicted,4
2023,11,BGD,m,convicted,2
2023,11,BEL,m,convicted,2
2023,11,BLR,m,convicted,57
2023,11,BGR,m,convicted,37
2023,11,CHN,m,convicted,3
2023,11,CZE,m,convicted,7
2023,11,EGY,m,convicted,4
2023,11,EST,m,convicted,4
2023,11,ETH,m,convicted,1
2023,11,GEO,m,convicted,155
2023,11,NLD,m,convicted,1
2023,11,IND,m,convicted,5
2023,11,IRQ,m,convicted,1
2023,11,ISR,m,convicted,1
2023,11,JOR,m,convicted,2
2023,11,CMR,m,convicted,1
2023,11,CAN,m,convicted,1
2023,11,KAZ,m,convicted,4
2023,11,KGZ,m,convicted,1
2023,11,LBN,m,convicted,1
2023,11,LBY,m,convicted,1
2023,11,LTU,m,convicted,13
2023,11,LVA,m,convicted,7
2023,11,MLT,m,convicted,1
2023,11,MAR,m,convicted,1
2023,11,MDA,m,convicted,41
2023,11,MNG,m,convicted,1
2023,11,DEU,m,convicted,14
2023,11,NGA,m,convicted,6
2023,11,NOR,m,convicted,1
2023,11,PAK,m,convicted,3
2023,11,PSE,m,convicted,1
2023,11,PRT,m,convicted,1
2023,11,RUS,m,convicted,59
2023,11,ROU,m,convicted,31
2023,11,SRB,m,convicted,3
2023,11,SVK,m,convicted,9
2023,11,USA,m,convicted,3
2023,11,SYR,m,convicted,3
2023,11,TJK,m,convicted,2
2023,11,TZA,m,convicted,1
2023,11,TUN,m,convicted,3
2023,11,TUR,m,convicted,6
2023,11,UKR,m,convicted,559
2023,11,UZB,m,convicted,9
2023,11,GBR,m,convicted,3
2023,11,VNM,m,convicted,19
2023,11,"",m,convicted,8
2023,11,"",m,convicted,28
2023,11,BLR,m,punished,2
2023,11,GEO,m,punished,7
2023,11,LVA,m,punished,1
2023,11,MDA,m,punished,3
2023,11,UKR,m,punished,13
2023,11,"",m,punished,2
2023,11,BLR,f,temporary,5
2023,11,BGR,f,temporary,1
2023,11,CZE,f,temporary,2
2023,11,GEO,f,temporary,2
2023,11,KAZ,f,temporary,1
2023,11,LTU,f,temporary,1
2023,11,LVA,f,temporary,1
2023,11,MDA,f,temporary,4
2023,11,DEU,f,temporary,1
2023,11,UKR,f,temporary,31
2023,11,ITA,f,temporary,1
2023,11,BLR,f,convicted,2
2023,11,BRA,f,convicted,1
2023,11,DNK,f,convicted,1
2023,11,GEO,f,convicted,1
2023,11,KAZ,f,convicted,1
2023,11,RUS,f,convicted,1
2023,11,ROU,f,convicted,3
2023,11,SVK,f,convicted,2
2023,11,USA,f,convicted,2
2023,11,CHE,f,convicted,1
2023,11,UKR,f,convicted,16
2023,11,ITA,f,convicted,1
2023,11,"",f,convicted,2
2023,11,UKR,f,punished,1
2023,12,AFG,m,temporary,2
2023,12,ALB,m,temporary,4
2023,12,DZA,m,temporary,2
2023,12,ARM,m,temporary,4
2023,12,AZE,m,temporary,7
2023,12,BGD,m,temporary,3
2023,12,BEL,m,temporary,1
2023,12,BLR,m,temporary,77
2023,12,BGR,m,temporary,10
2023,12,CHN,m,temporary,1
2023,12,CZE,m,temporary,10
2023,12,DNK,m,temporary,1
2023,12,EGY,m,temporary,3
2023,12,EST,m,temporary,3
2023,12,ETH,m,temporary,1
2023,12,FIN,m,temporary,1
2023,12,FRA,m,temporary,3
2023,12,GRC,m,temporary,1
2023,12,GEO,m,temporary,182
2023,12,ESP,m,temporary,3
2023,12,NLD,m,temporary,11
2023,12,IND,m,temporary,8
2023,12,IRN,m,temporary,2
2023,12,IRL,m,temporary,2
2023,12,ISR,m,temporary,4
2023,12,CAN,m,temporary,1
2023,12,KAZ,m,temporary,2
2023,12,COL,m,temporary,12
2023,12,KOR,m,temporary,1
2023,12,LTU,m,temporary,11
2023,12,LVA,m,temporary,15
2023,12,MAR,m,temporary,2
2023,12,MDA,m,temporary,32
2023,12,DEU,m,temporary,11
2023,12,NGA,m,temporary,9
2023,12,NOR,m,temporary,3
2023,12,PAK,m,temporary,3
2023,12,PSE,m,temporary,1
2023,12,PRY,m,temporary,6
2023,12,PER,m,temporary,3
2023,12,PRT,m,temporary,2
2023,12,RUS,m,temporary,27
2023,12,ROU,m,temporary,21
2023,12,SEN,m,temporary,1
2023,12,SVK,m,temporary,4
2023,12,USA,m,temporary,2
2023,12,SYR,m,temporary,11
2023,12,SWE,m,temporary,3
2023,12,TJK,m,temporary,3
2023,12,TWN,m,temporary,1
2023,12,TUN,m,temporary,3
2023,12,TUR,m,temporary,4
2023,12,TKM,m,temporary,13
2023,12,UKR,m,temporary,429
2023,12,UZB,m,temporary,16
2023,12,HUN,m,temporary,1
2023,12,GBR,m,temporary,1
2023,12,VNM,m,temporary,6
2023,12,ITA,m,temporary,6
2023,12,ZWE,m,temporary,2
2023,12,"",m,temporary,2
2023,12,"",m,temporary,6
2023,12,ALB,m,convicted,1
2023,12,DZA,m,convicted,1
2023,12,ARM,m,convicted,30
2023,12,AUT,m,convicted,1
2023,12,AZE,m,convicted,5
2023,12,BGD,m,convicted,2
2023,12,BEL,m,convicted,2
2023,12,BLR,m,convicted,60
2023,12,BGR,m,convicted,35
2023,12,CHN,m,convicted,3
2023,12,CZE,m,convicted,7
2023,12,EGY,m,convicted,4
2023,12,EST,m,convicted,4
2023,12,GEO,m,convicted,159
2023,12,NLD,m,convicted,1
2023,12,IND,m,convicted,6
2023,12,IRQ,m,convicted,1
2023,12,ISR,m,convicted,1
2023,12,JOR,m,convicted,1
2023,12,CMR,m,convicted,1
2023,12,CAN,m,convicted,1
2023,12,KAZ,m,convicted,4
2023,12,KGZ,m,convicted,1
2023,12,LBN,m,convicted,1
