year,quarter,country,sex,age,pesel,iso3c,iso3c_grok,ukr
2018,3,HISZPAŃSKIE,m,65+,96,ESP,ESP,
2018,3,HISZPAŃSKIE,m,60-64,62,ESP,ESP,
2018,3,HISZPAŃSKIE,f,60+,50,ESP,ESP,
2018,3,HISZPAŃSKIE,f,55-59,38,ESP,ESP,
2018,3,HISZPAŃSKIE,m,18-20,27,ESP,ESP,
2018,3,HOLENDERSKIE,m,30-34,266,NLD,NLD,
2018,3,HOLENDERSKIE,m,40-44,286,NLD,NLD,
2018,3,HOLENDERSKIE,m,50-54,394,NLD,NLD,
2018,3,HOLENDERSKIE,m,45-49,454,NLD,NLD,
2018,3,HOLENDERSKIE,m,25-29,189,NLD,NLD,
2018,3,HOLENDERSKIE,f,40-44,140,NLD,NLD,
2018,3,HOLENDERSKIE,m,20-24,91,NLD,NLD,
2018,3,HOLENDERSKIE,f,17,186,NLD,NLD,
2018,3,HOLENDERSKIE,m,17,172,NLD,NLD,
2018,3,HOLENDERSKIE,m,55-59,326,NLD,NLD,
2018,3,HOLENDERSKIE,f,60+,129,NLD,NLD,
2018,3,HOLENDERSKIE,f,35-39,113,NLD,NLD,
2018,3,HOLENDERSKIE,f,25-29,85,NLD,NLD,
2018,3,HOLENDERSKIE,m,65+,642,NLD,NLD,
2018,3,HOLENDERSKIE,m,35-39,260,NLD,NLD,
2018,3,HOLENDERSKIE,f,30-34,113,NLD,NLD,
2018,3,HOLENDERSKIE,f,50-54,109,NLD,NLD,
2018,3,HOLENDERSKIE,m,60-64,213,NLD,NLD,
2018,3,HOLENDERSKIE,f,18-20,45,NLD,NLD,
2018,3,HOLENDERSKIE,f,45-49,121,NLD,NLD,
2018,3,HOLENDERSKIE,f,20-24,71,NLD,NLD,
2018,3,HOLENDERSKIE,f,55-59,74,NLD,NLD,
2018,3,HOLENDERSKIE,m,18-20,35,NLD,NLD,
2018,3,HONDURASKIE,f,30-34,2,HND,HND,
2018,3,HONDURASKIE,f,18-20,1,HND,HND,
2018,3,INDONEZYJSKIE,m,20-24,6,IDN,IDN,
2018,3,INDONEZYJSKIE,f,20-24,12,IDN,IDN,
2018,3,INDONEZYJSKIE,f,40-44,7,IDN,IDN,
2018,3,INDONEZYJSKIE,f,30-34,15,IDN,IDN,
2018,3,INDONEZYJSKIE,f,35-39,12,IDN,IDN,
2018,3,INDONEZYJSKIE,m,18-20,4,IDN,IDN,
2018,3,INDONEZYJSKIE,f,25-29,14,IDN,IDN,
2018,3,INDONEZYJSKIE,f,17,6,IDN,IDN,
2018,3,INDONEZYJSKIE,f,45-49,4,IDN,IDN,
2018,3,INDONEZYJSKIE,f,18-20,2,IDN,IDN,
2018,3,INDONEZYJSKIE,f,55-59,1,IDN,IDN,
2018,3,INDONEZYJSKIE,m,25-29,13,IDN,IDN,
2018,3,INDONEZYJSKIE,m,30-34,10,IDN,IDN,
2018,3,INDONEZYJSKIE,m,40-44,8,IDN,IDN,
2018,3,INDONEZYJSKIE,m,50-54,2,IDN,IDN,
2018,3,INDONEZYJSKIE,m,17,3,IDN,IDN,
2018,3,INDONEZYJSKIE,m,35-39,10,IDN,IDN,
2018,3,INDONEZYJSKIE,m,45-49,2,IDN,IDN,
2018,3,INDYJSKIE,f,18-20,29,IND,IND,
2018,3,INDYJSKIE,f,17,176,IND,IND,
2018,3,INDYJSKIE,m,17,175,IND,IND,
2018,3,INDYJSKIE,m,30-34,554,IND,IND,
2018,3,INDYJSKIE,m,25-29,833,IND,IND,
2018,3,INDYJSKIE,m,35-39,311,IND,IND,
2018,3,INDYJSKIE,f,45-49,11,IND,IND,
2018,3,INDYJSKIE,f,35-39,91,IND,IND,
2018,3,INDYJSKIE,f,30-34,229,IND,IND,
2018,3,INDYJSKIE,f,20-24,95,IND,IND,
2018,3,INDYJSKIE,f,25-29,265,IND,IND,
2018,3,INDYJSKIE,f,55-59,6,IND,IND,
2018,3,INDYJSKIE,m,45-49,53,IND,IND,
2018,3,INDYJSKIE,m,20-24,501,IND,IND,
2018,3,INDYJSKIE,m,40-44,91,IND,IND,
2018,3,INDYJSKIE,m,18-20,92,IND,IND,
2018,3,INDYJSKIE,f,60+,18,IND,IND,
2018,3,INDYJSKIE,f,50-54,6,IND,IND,
2018,3,INDYJSKIE,f,40-44,20,IND,IND,
2018,3,INDYJSKIE,m,50-54,22,IND,IND,
2018,3,INDYJSKIE,m,55-59,13,IND,IND,
2018,3,INDYJSKIE,m,65+,12,IND,IND,
2018,3,INDYJSKIE,m,60-64,6,IND,IND,
2018,3,INNE KRAJE,f,60+,1,,XXX,
2018,3,IRACKIE,f,25-29,7,IRQ,IRQ,
2018,3,IRACKIE,f,17,21,IRQ,IRQ,
2018,3,IRACKIE,m,40-44,22,IRQ,IRQ,
2018,3,IRACKIE,m,30-34,29,IRQ,IRQ,
2018,3,IRACKIE,m,35-39,21,IRQ,IRQ,
2018,3,IRACKIE,m,17,11,IRQ,IRQ,
2018,3,IRACKIE,m,25-29,36,IRQ,IRQ,
2018,3,IRACKIE,m,55-59,5,IRQ,IRQ,
2018,3,IRACKIE,m,45-49,20,IRQ,IRQ,
2018,3,IRACKIE,f,20-24,2,IRQ,IRQ,
2018,3,IRACKIE,f,40-44,1,IRQ,IRQ,
2018,3,IRACKIE,f,45-49,3,IRQ,IRQ,
2018,3,IRACKIE,f,35-39,1,IRQ,IRQ,
2018,3,IRACKIE,f,30-34,8,IRQ,IRQ,
2018,3,IRACKIE,f,50-54,2,IRQ,IRQ,
2018,3,IRACKIE,f,55-59,2,IRQ,IRQ,
2018,3,IRACKIE,f,60+,3,IRQ,IRQ,
2018,3,IRACKIE,m,18-20,3,IRQ,IRQ,
2018,3,IRACKIE,m,20-24,15,IRQ,IRQ,
2018,3,IRACKIE,m,65+,4,IRQ,IRQ,
2018,3,IRACKIE,m,50-54,9,IRQ,IRQ,
2018,3,IRACKIE,m,60-64,3,IRQ,IRQ,
2018,3,IRAŃSKIE,m,20-24,9,IRN,IRN,
2018,3,IRAŃSKIE,m,40-44,14,IRN,IRN,
2018,3,IRAŃSKIE,f,45-49,4,IRN,IRN,
2018,3,IRAŃSKIE,m,50-54,12,IRN,IRN,
2018,3,IRAŃSKIE,m,45-49,9,IRN,IRN,
2018,3,IRAŃSKIE,f,35-39,13,IRN,IRN,
2018,3,IRAŃSKIE,f,17,7,IRN,IRN,
2018,3,IRAŃSKIE,f,30-34,23,IRN,IRN,
2018,3,IRAŃSKIE,f,60+,1,IRN,IRN,
2018,3,IRAŃSKIE,m,35-39,23,IRN,IRN,
2018,3,IRAŃSKIE,m,25-29,28,IRN,IRN,
2018,3,IRAŃSKIE,m,30-34,28,IRN,IRN,
2018,3,IRAŃSKIE,f,18-20,4,IRN,IRN,
2018,3,IRAŃSKIE,f,25-29,8,IRN,IRN,
2018,3,IRAŃSKIE,f,20-24,6,IRN,IRN,
2018,3,IRAŃSKIE,f,40-44,5,IRN,IRN,
2018,3,IRAŃSKIE,f,50-54,5,IRN,IRN,
2018,3,IRAŃSKIE,f,55-59,1,IRN,IRN,
2018,3,IRAŃSKIE,m,18-20,9,IRN,IRN,
2018,3,IRAŃSKIE,m,55-59,4,IRN,IRN,
2018,3,IRAŃSKIE,m,17,6,IRN,IRN,
2018,3,IRAŃSKIE,m,60-64,2,IRN,IRN,
2018,3,IRAŃSKIE,m,65+,1,IRN,IRN,
2018,3,IRLANDZKIE,m,50-54,119,IRL,IRL,
2018,3,IRLANDZKIE,m,35-39,147,IRL,IRL,
2018,3,IRLANDZKIE,m,30-34,84,IRL,IRL,
2018,3,IRLANDZKIE,f,40-44,52,IRL,IRL,
2018,3,IRLANDZKIE,m,40-44,129,IRL,IRL,
2018,3,IRLANDZKIE,m,55-59,94,IRL,IRL,
2018,3,IRLANDZKIE,m,17,63,IRL,IRL,
2018,3,IRLANDZKIE,f,18-20,10,IRL,IRL,
2018,3,IRLANDZKIE,f,17,50,IRL,IRL,
2018,3,IRLANDZKIE,m,45-49,156,IRL,IRL,
2018,3,IRLANDZKIE,m,60-64,57,IRL,IRL,
2018,3,IRLANDZKIE,m,18-20,6,IRL,IRL,
2018,3,IRLANDZKIE,f,20-24,11,IRL,IRL,
2018,3,IRLANDZKIE,f,30-34,26,IRL,IRL,
2018,3,IRLANDZKIE,f,45-49,40,IRL,IRL,
2018,3,IRLANDZKIE,f,35-39,34,IRL,IRL,
2018,3,IRLANDZKIE,f,50-54,24,IRL,IRL,
2018,3,IRLANDZKIE,f,60+,18,IRL,IRL,
2018,3,IRLANDZKIE,f,25-29,11,IRL,IRL,
2018,3,IRLANDZKIE,m,20-24,9,IRL,IRL,
2018,3,IRLANDZKIE,m,25-29,39,IRL,IRL,
2018,3,IRLANDZKIE,m,65+,53,IRL,IRL,
2018,3,IRLANDZKIE,f,55-59,15,IRL,IRL,
2018,3,ISLANDZKIE,m,45-49,8,ISL,ISL,
2018,3,ISLANDZKIE,f,17,2,ISL,ISL,
2018,3,ISLANDZKIE,f,55-59,2,ISL,ISL,
2018,3,ISLANDZKIE,f,35-39,2,ISL,ISL,
2018,3,ISLANDZKIE,f,25-29,1,ISL,ISL,
2018,3,ISLANDZKIE,f,20-24,2,ISL,ISL,
2018,3,ISLANDZKIE,f,40-44,1,ISL,ISL,
2018,3,ISLANDZKIE,m,17,4,ISL,ISL,
2018,3,ISLANDZKIE,m,35-39,5,ISL,ISL,
2018,3,ISLANDZKIE,m,20-24,1,ISL,ISL,
2018,3,ISLANDZKIE,m,50-54,5,ISL,ISL,
2018,3,ISLANDZKIE,m,40-44,4,ISL,ISL,
2018,3,ISLANDZKIE,m,60-64,2,ISL,ISL,
2018,3,ISLANDZKIE,f,30-34,1,ISL,ISL,
2018,3,ISLANDZKIE,f,60+,1,ISL,ISL,
2018,3,ISLANDZKIE,m,55-59,2,ISL,ISL,
2018,3,ISLANDZKIE,m,30-34,1,ISL,ISL,
2018,3,IZRAELSKIE,m,20-24,8,ISR,ISR,
2018,3,IZRAELSKIE,f,30-34,4,ISR,ISR,
2018,3,IZRAELSKIE,f,40-44,6,ISR,ISR,
2018,3,IZRAELSKIE,m,17,14,ISR,ISR,
2018,3,IZRAELSKIE,m,25-29,10,ISR,ISR,
2018,3,IZRAELSKIE,m,45-49,10,ISR,ISR,
2018,3,IZRAELSKIE,m,50-54,8,ISR,ISR,
2018,3,IZRAELSKIE,m,35-39,16,ISR,ISR,
2018,3,IZRAELSKIE,f,17,13,ISR,ISR,
2018,3,IZRAELSKIE,f,25-29,6,ISR,ISR,
2018,3,IZRAELSKIE,f,18-20,1,ISR,ISR,
2018,3,IZRAELSKIE,f,35-39,9,ISR,ISR,
2018,3,IZRAELSKIE,f,45-49,2,ISR,ISR,
2018,3,IZRAELSKIE,f,60+,3,ISR,ISR,
2018,3,IZRAELSKIE,m,30-34,12,ISR,ISR,
2018,3,IZRAELSKIE,m,40-44,18,ISR,ISR,
2018,3,IZRAELSKIE,m,65+,10,ISR,ISR,
2018,3,IZRAELSKIE,m,18-20,3,ISR,ISR,
2018,3,IZRAELSKIE,m,55-59,5,ISR,ISR,
2018,3,IZRAELSKIE,m,60-64,5,ISR,ISR,
2018,3,IZRAELSKIE,f,50-54,2,ISR,ISR,
2018,3,JAMAJSKIE,f,25-29,1,JAM,JAM,
2018,3,JAMAJSKIE,m,25-29,1,JAM,JAM,
2018,3,JAMAJSKIE,m,30-34,1,JAM,JAM,
2018,3,JAPOŃSKIE,f,17,27,JPN,JPN,
2018,3,JAPOŃSKIE,m,17,42,JPN,JPN,
2018,3,JAPOŃSKIE,f,50-54,12,JPN,JPN,
2018,3,JAPOŃSKIE,f,30-34,30,JPN,JPN,
2018,3,JAPOŃSKIE,f,35-39,18,JPN,JPN,
2018,3,JAPOŃSKIE,m,45-49,23,JPN,JPN,
2018,3,JAPOŃSKIE,f,20-24,8,JPN,JPN,
2018,3,JAPOŃSKIE,f,25-29,20,JPN,JPN,
2018,3,JAPOŃSKIE,f,40-44,17,JPN,JPN,
2018,3,JAPOŃSKIE,f,18-20,7,JPN,JPN,
2018,3,JAPOŃSKIE,m,30-34,44,JPN,JPN,
2018,3,JAPOŃSKIE,m,65+,6,JPN,JPN,
2018,3,JAPOŃSKIE,m,25-29,18,JPN,JPN,
2018,3,JAPOŃSKIE,m,35-39,38,JPN,JPN,
2018,3,JAPOŃSKIE,m,60-64,5,JPN,JPN,
2018,3,JAPOŃSKIE,m,40-44,19,JPN,JPN,
2018,3,JAPOŃSKIE,m,50-54,29,JPN,JPN,
2018,3,JAPOŃSKIE,f,45-49,8,JPN,JPN,
2018,3,JAPOŃSKIE,f,60+,2,JPN,JPN,
2018,3,JAPOŃSKIE,f,55-59,3,JPN,JPN,
2018,3,JAPOŃSKIE,m,18-20,4,JPN,JPN,
2018,3,JAPOŃSKIE,m,20-24,7,JPN,JPN,
2018,3,JAPOŃSKIE,m,55-59,10,JPN,JPN,
2018,3,JEMEŃSKIE,m,25-29,5,YEM,YEM,
2018,3,JEMEŃSKIE,m,20-24,4,YEM,YEM,
2018,3,JEMEŃSKIE,f,35-39,3,YEM,YEM,
2018,3,JEMEŃSKIE,m,17,6,YEM,YEM,
2018,3,JEMEŃSKIE,f,17,7,YEM,YEM,
2018,3,JEMEŃSKIE,f,20-24,1,YEM,YEM,
2018,3,JEMEŃSKIE,f,40-44,1,YEM,YEM,
2018,3,JEMEŃSKIE,f,30-34,6,YEM,YEM,
2018,3,JEMEŃSKIE,m,30-34,1,YEM,YEM,
2018,3,JEMEŃSKIE,m,40-44,2,YEM,YEM,
2018,3,JEMEŃSKIE,m,35-39,2,YEM,YEM,
2018,3,JEMEŃSKIE,m,45-49,1,YEM,YEM,
2018,3,JORDAŃSKIE,f,25-29,4,JOR,JOR,
2018,3,JORDAŃSKIE,f,17,3,JOR,JOR,
2018,3,JORDAŃSKIE,f,35-39,2,JOR,JOR,
2018,3,JORDAŃSKIE,m,40-44,7,JOR,JOR,
2018,3,JORDAŃSKIE,m,30-34,11,JOR,JOR,
2018,3,JORDAŃSKIE,m,25-29,15,JOR,JOR,
2018,3,JORDAŃSKIE,m,20-24,7,JOR,JOR,
2018,3,JORDAŃSKIE,f,30-34,5,JOR,JOR,
2018,3,JORDAŃSKIE,f,20-24,1,JOR,JOR,
2018,3,JORDAŃSKIE,f,40-44,2,JOR,JOR,
2018,3,JORDAŃSKIE,m,35-39,10,JOR,JOR,
2018,3,JORDAŃSKIE,m,17,2,JOR,JOR,
2018,3,JORDAŃSKIE,m,50-54,2,JOR,JOR,
2018,3,JORDAŃSKIE,m,55-59,1,JOR,JOR,
2018,3,JORDAŃSKIE,m,18-20,3,JOR,JOR,
2018,3,JORDAŃSKIE,m,45-49,3,JOR,JOR,
2018,3,JORDAŃSKIE,f,60+,1,JOR,JOR,
2018,3,JORDAŃSKIE,m,65+,1,JOR,JOR,
2018,3,KAMBODŻAŃSKIE,m,18-20,3,KHM,KHM,
2018,3,KAMBODŻAŃSKIE,m,20-24,4,KHM,KHM,
2018,3,KAMBODŻAŃSKIE,m,25-29,3,KHM,KHM,
2018,3,KAMBODŻAŃSKIE,f,18-20,4,KHM,KHM,
2018,3,KAMBODŻAŃSKIE,f,35-39,1,KHM,KHM,
2018,3,KAMBODŻAŃSKIE,f,30-34,1,KHM,KHM,
2018,3,KAMERUŃSKIE,f,20-24,5,CMR,CMR,
2018,3,KAMERUŃSKIE,f,25-29,5,CMR,CMR,
2018,3,KAMERUŃSKIE,f,30-34,3,CMR,CMR,
2018,3,KAMERUŃSKIE,f,55-59,1,CMR,CMR,
2018,3,KAMERUŃSKIE,m,30-34,14,CMR,CMR,
2018,3,KAMERUŃSKIE,m,35-39,13,CMR,CMR,
2018,3,KAMERUŃSKIE,m,25-29,7,CMR,CMR,
2018,3,KAMERUŃSKIE,m,60-64,1,CMR,CMR,
2018,3,KAMERUŃSKIE,m,20-24,4,CMR,CMR,
2018,3,KAMERUŃSKIE,f,17,3,CMR,CMR,
2018,3,KAMERUŃSKIE,f,35-39,3,CMR,CMR,
2018,3,KAMERUŃSKIE,f,60+,2,CMR,CMR,
2018,3,KAMERUŃSKIE,f,45-49,1,CMR,CMR,
2018,3,KAMERUŃSKIE,f,50-54,1,CMR,CMR,
2018,3,KAMERUŃSKIE,m,17,2,CMR,CMR,
2018,3,KAMERUŃSKIE,m,45-49,1,CMR,CMR,
2018,3,KAMERUŃSKIE,m,65+,1,CMR,CMR,
2018,3,KAMERUŃSKIE,m,40-44,1,CMR,CMR,
2018,3,KANADYJSKIE,f,50-54,6,CAN,CAN,
2018,3,KANADYJSKIE,m,65+,15,CAN,CAN,
2018,3,KANADYJSKIE,m,25-29,9,CAN,CAN,
2018,3,KANADYJSKIE,m,35-39,9,CAN,CAN,
2018,3,KANADYJSKIE,m,55-59,5,CAN,CAN,
2018,3,KANADYJSKIE,f,25-29,6,CAN,CAN,
2018,3,KANADYJSKIE,m,30-34,12,CAN,CAN,
2018,3,KANADYJSKIE,f,20-24,7,CAN,CAN,
2018,3,KANADYJSKIE,f,18-20,4,CAN,CAN,
2018,3,KANADYJSKIE,m,45-49,1,CAN,CAN,
2018,3,KANADYJSKIE,m,20-24,7,CAN,CAN,
2018,3,KANADYJSKIE,f,35-39,1,CAN,CAN,
2018,3,KANADYJSKIE,f,30-34,6,CAN,CAN,
2018,3,KANADYJSKIE,f,60+,5,CAN,CAN,
2018,3,KANADYJSKIE,f,45-49,7,CAN,CAN,
2018,3,KANADYJSKIE,f,17,4,CAN,CAN,
2018,3,KANADYJSKIE,m,40-44,7,CAN,CAN,
2018,3,KANADYJSKIE,m,18-20,3,CAN,CAN,
2018,3,KANADYJSKIE,m,60-64,3,CAN,CAN,
2018,3,KANADYJSKIE,m,50-54,3,CAN,CAN,
2018,3,KANADYJSKIE,m,17,6,CAN,CAN,
2018,3,KANADYJSKIE,f,40-44,1,CAN,CAN,
2018,3,KAZACHSKIE,f,55-59,8,KAZ,KAZ,
2018,3,KAZACHSKIE,f,18-20,59,KAZ,KAZ,
2018,3,KAZACHSKIE,f,25-29,33,KAZ,KAZ,
2018,3,KAZACHSKIE,m,25-29,32,KAZ,KAZ,
2018,3,KAZACHSKIE,m,35-39,11,KAZ,KAZ,
2018,3,KAZACHSKIE,f,30-34,25,KAZ,KAZ,
2018,3,KAZACHSKIE,f,17,40,KAZ,KAZ,
2018,3,KAZACHSKIE,f,50-54,6,KAZ,KAZ,
2018,3,KAZACHSKIE,f,20-24,57,KAZ,KAZ,
2018,3,KAZACHSKIE,f,40-44,12,KAZ,KAZ,
2018,3,KAZACHSKIE,m,20-24,38,KAZ,KAZ,
2018,3,KAZACHSKIE,m,40-44,14,KAZ,KAZ,
2018,3,KAZACHSKIE,m,45-49,6,KAZ,KAZ,
2018,3,KAZACHSKIE,m,18-20,43,KAZ,KAZ,
2018,3,KAZACHSKIE,m,30-34,17,KAZ,KAZ,
2018,3,KAZACHSKIE,m,50-54,5,KAZ,KAZ,
2018,3,KAZACHSKIE,f,45-49,5,KAZ,KAZ,
2018,3,KAZACHSKIE,m,55-59,3,KAZ,KAZ,
2018,3,KAZACHSKIE,f,35-39,14,KAZ,KAZ,
2018,3,KAZACHSKIE,f,60+,13,KAZ,KAZ,
2018,3,KAZACHSKIE,m,17,67,KAZ,KAZ,
2018,3,KAZACHSKIE,m,60-64,2,KAZ,KAZ,
2018,3,KAZACHSKIE,m,65+,2,KAZ,KAZ,
2018,3,KENIJSKIE,f,30-34,6,KEN,KEN,
2018,3,KENIJSKIE,f,25-29,3,KEN,KEN,
2018,3,KENIJSKIE,f,35-39,2,KEN,KEN,
2018,3,KENIJSKIE,f,20-24,2,KEN,KEN,
2018,3,KENIJSKIE,f,18-20,1,KEN,KEN,
2018,3,KENIJSKIE,f,17,2,KEN,KEN,
2018,3,KENIJSKIE,m,20-24,5,KEN,KEN,
2018,3,KENIJSKIE,m,25-29,10,KEN,KEN,
2018,3,KENIJSKIE,m,30-34,4,KEN,KEN,
2018,3,KENIJSKIE,m,35-39,3,KEN,KEN,
2018,3,KENIJSKIE,m,17,2,KEN,KEN,
2018,3,KENIJSKIE,m,40-44,2,KEN,KEN,
2018,3,KENIJSKIE,m,18-20,1,KEN,KEN,
2018,3,KIRGISKIE,f,30-34,7,KGZ,KGZ,
2018,3,KIRGISKIE,f,25-29,9,KGZ,KGZ,
2018,3,KIRGISKIE,f,18-20,15,KGZ,KGZ,
2018,3,KIRGISKIE,m,45-49,4,KGZ,KGZ,
2018,3,KIRGISKIE,f,17,11,KGZ,KGZ,
2018,3,KIRGISKIE,f,20-24,13,KGZ,KGZ,
2018,3,KIRGISKIE,f,45-49,4,KGZ,KGZ,
2018,3,KIRGISKIE,f,40-44,1,KGZ,KGZ,
2018,3,KIRGISKIE,f,50-54,1,KGZ,KGZ,
2018,3,KIRGISKIE,m,25-29,11,KGZ,KGZ,
2018,3,KIRGISKIE,m,17,12,KGZ,KGZ,
2018,3,KIRGISKIE,m,20-24,14,KGZ,KGZ,
2018,3,KIRGISKIE,m,18-20,9,KGZ,KGZ,
2018,3,KIRGISKIE,m,40-44,1,KGZ,KGZ,
2018,3,KIRGISKIE,m,35-39,6,KGZ,KGZ,
2018,3,KIRGISKIE,m,50-54,1,KGZ,KGZ,
2018,3,KIRGISKIE,m,30-34,5,KGZ,KGZ,
2018,3,KOLUMBIJSKIE,f,40-44,5,COL,COL,
2018,3,KOLUMBIJSKIE,f,25-29,11,COL,COL,
2018,3,KOLUMBIJSKIE,m,35-39,9,COL,COL,
2018,3,KOLUMBIJSKIE,f,20-24,3,COL,COL,
2018,3,KOLUMBIJSKIE,f,18-20,2,COL,COL,
2018,3,KOLUMBIJSKIE,f,30-34,9,COL,COL,
2018,3,KOLUMBIJSKIE,f,35-39,4,COL,COL,
2018,3,KOLUMBIJSKIE,f,45-49,1,COL,COL,
2018,3,KOLUMBIJSKIE,m,17,2,COL,COL,
2018,3,KOLUMBIJSKIE,m,25-29,19,COL,COL,
2018,3,KOLUMBIJSKIE,m,18-20,1,COL,COL,
2018,3,KOLUMBIJSKIE,m,30-34,12,COL,COL,
2018,3,KOLUMBIJSKIE,m,45-49,2,COL,COL,
2018,3,KOLUMBIJSKIE,m,20-24,10,COL,COL,
2018,3,KOLUMBIJSKIE,m,40-44,4,COL,COL,
2018,3,KOLUMBIJSKIE,f,17,1,COL,COL,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,25-29,6,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,17,2,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,35-39,2,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),m,20-24,2,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),m,17,1,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),m,40-44,1,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),m,25-29,12,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,55-59,1,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,40-44,1,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),f,20-24,2,COD,COD,
2018,3,KONGIJSKIE (DEMOKRATYCZNA REPUBLIKA KONGA),m,18-20,1,COD,COD,
2018,3,KONGIJSKIE (KONGO),f,35-39,1,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,25-29,10,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,30-34,7,COG,COG,
2018,3,KONGIJSKIE (KONGO),f,17,1,COG,COG,
2018,3,KONGIJSKIE (KONGO),f,20-24,3,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,40-44,1,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,18-20,4,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,20-24,7,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,45-49,1,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,35-39,1,COG,COG,
2018,3,KONGIJSKIE (KONGO),m,50-54,1,COG,COG,
2018,3,KOSOWSKIE,m,20-24,10,,XKX,
2018,3,KOSOWSKIE,m,18-20,2,,XKX,
2018,3,KOSOWSKIE,m,30-34,5,,XKX,
2018,3,KOSOWSKIE,f,25-29,2,,XKX,
2018,3,KOSOWSKIE,f,30-34,4,,XKX,
2018,3,KOSOWSKIE,f,18-20,3,,XKX,
2018,3,KOSOWSKIE,f,20-24,3,,XKX,
2018,3,KOSOWSKIE,f,35-39,1,,XKX,
2018,3,KOSOWSKIE,m,25-29,9,,XKX,
2018,3,KOSOWSKIE,m,35-39,5,,XKX,
2018,3,KOSOWSKIE,m,40-44,4,,XKX,
2018,3,KOSOWSKIE,m,45-49,2,,XKX,
2018,3,KOSOWSKIE,m,17,1,,XKX,
2018,3,KOSTARYKAŃSKIE,m,18-20,2,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,f,45-49,1,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,f,25-29,3,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,f,40-44,1,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,f,20-24,1,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,m,30-34,5,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,m,35-39,2,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,m,25-29,1,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,m,17,1,CRI,CRI,
2018,3,KOSTARYKAŃSKIE,m,20-24,1,CRI,CRI,
2018,3,KUBAŃSKIE,m,20-24,1,CUB,CUB,
2018,3,KUBAŃSKIE,f,25-29,8,CUB,CUB,
2018,3,KUBAŃSKIE,f,50-54,1,CUB,CUB,
2018,3,KUBAŃSKIE,m,25-29,7,CUB,CUB,
2018,3,KUBAŃSKIE,f,35-39,1,CUB,CUB,
2018,3,KUBAŃSKIE,f,30-34,2,CUB,CUB,
2018,3,KUBAŃSKIE,f,20-24,2,CUB,CUB,
2018,3,KUBAŃSKIE,f,40-44,1,CUB,CUB,
2018,3,KUBAŃSKIE,f,17,2,CUB,CUB,
2018,3,KUBAŃSKIE,f,55-59,2,CUB,CUB,
2018,3,KUBAŃSKIE,m,30-34,14,CUB,CUB,
2018,3,KUBAŃSKIE,m,17,2,CUB,CUB,
2018,3,KUBAŃSKIE,m,35-39,3,CUB,CUB,
2018,3,KUBAŃSKIE,m,50-54,2,CUB,CUB,
2018,3,KUBAŃSKIE,m,65+,1,CUB,CUB,
2018,3,KUBAŃSKIE,m,45-49,1,CUB,CUB,
2018,3,KUWEJCKIE,m,50-54,4,KWT,KWT,
2018,3,KUWEJCKIE,m,60-64,1,KWT,KWT,
2018,3,KUWEJCKIE,f,50-54,1,KWT,KWT,
2018,3,KUWEJCKIE,m,55-59,3,KWT,KWT,
2018,3,KUWEJCKIE,m,65+,2,KWT,KWT,
2018,3,LANKIJSKIE,m,25-29,16,LKA,LKA,
2018,3,LANKIJSKIE,f,18-20,2,LKA,LKA,
2018,3,LANKIJSKIE,m,17,2,LKA,LKA,
2018,3,LANKIJSKIE,m,30-34,12,LKA,LKA,
2018,3,LANKIJSKIE,f,35-39,3,LKA,LKA,
2018,3,LANKIJSKIE,f,30-34,5,LKA,LKA,
2018,3,LANKIJSKIE,f,25-29,3,LKA,LKA,
2018,3,LANKIJSKIE,f,20-24,3,LKA,LKA,
2018,3,LANKIJSKIE,f,40-44,2,LKA,LKA,
2018,3,LANKIJSKIE,f,55-59,1,LKA,LKA,
