year,quarter,type,group,age,sex,country_code,count
2019,3,health,entrepreuners,65,m,DEU,303
2019,3,health,entrepreuners,65,m,NER,0
2019,3,health,entrepreuners,65,m,NGA,10
2019,3,health,entrepreuners,65,m,NIC,0
2019,3,health,entrepreuners,65,m,NOR,9
2019,3,health,entrepreuners,65,m,NZL,0
2019,3,health,entrepreuners,65,m,PAK,15
2019,3,health,entrepreuners,65,m,PSE,10
2019,3,health,entrepreuners,65,m,PAN,0
2019,3,health,entrepreuners,65,m,PRY,0
2019,3,health,entrepreuners,65,m,PER,0
2019,3,health,entrepreuners,65,m,PRT,33
2019,3,health,entrepreuners,65,m,ZAF,4
2019,3,health,entrepreuners,65,m,RUS,103
2019,3,health,entrepreuners,65,m,ROU,98
2019,3,health,entrepreuners,65,m,RWA,
2019,3,health,entrepreuners,65,m,SLV,0
2019,3,health,entrepreuners,65,m,SAU,0
2019,3,health,entrepreuners,65,m,SEN,
2019,3,health,entrepreuners,65,m,SCG,11
2019,3,health,entrepreuners,65,m,SGP,0
2019,3,health,entrepreuners,65,m,SVK,32
2019,3,health,entrepreuners,65,m,SVN,5
2019,3,health,entrepreuners,65,m,SOM,0
2019,3,health,entrepreuners,65,m,SDN,3
2019,3,health,entrepreuners,65,m,SYR,41
2019,3,health,entrepreuners,65,m,CHE,6
2019,3,health,entrepreuners,65,m,SWE,53
2019,3,health,entrepreuners,65,m,TJK,
2019,3,health,entrepreuners,65,m,THA,0
2019,3,health,entrepreuners,65,m,TWN,0
2019,3,health,entrepreuners,65,m,TZA,0
2019,3,health,entrepreuners,65,m,TGO,
2019,3,health,entrepreuners,65,m,TTO,
2019,3,health,entrepreuners,65,m,TUN,20
2019,3,health,entrepreuners,65,m,TUR,96
2019,3,health,entrepreuners,65,m,TKM,
2019,3,health,entrepreuners,65,m,UGA,
2019,3,health,entrepreuners,65,m,UKR,736
2019,3,health,entrepreuners,65,m,URY,0
2019,3,health,entrepreuners,65,m,UZB,3
2019,3,health,entrepreuners,65,m,VAT,0
2019,3,health,entrepreuners,65,m,VEN,0
2019,3,health,entrepreuners,65,m,HUN,32
2019,3,health,entrepreuners,65,m,VNM,163
2019,3,health,entrepreuners,65,m,ITA,225
2019,3,health,entrepreuners,65,m,CIV,
2019,3,health,entrepreuners,65,m,COD,0
2019,3,health,entrepreuners,65,m,ZMB,
2019,3,health,entrepreuners,65,m,ZWE,0
2019,3,health,entrepreuners,65,m,XXX,219
2019,4,health,entrepreuners,65,m,AFG,21
2019,4,health,entrepreuners,65,m,ALB,5
2019,4,health,entrepreuners,65,m,DZA,19
2019,4,health,entrepreuners,65,m,USA,82
2019,4,health,entrepreuners,65,m,AND,0
2019,4,health,entrepreuners,65,m,AGO,
2019,4,health,entrepreuners,65,m,ARG,0
2019,4,health,entrepreuners,65,m,ARM,104
2019,4,health,entrepreuners,65,m,ABW,0
2019,4,health,entrepreuners,65,m,AUS,5
2019,4,health,entrepreuners,65,m,AUT,51
2019,4,health,entrepreuners,65,m,AZE,5
2019,4,health,entrepreuners,65,m,BGD,14
2019,4,health,entrepreuners,65,m,BEL,26
2019,4,health,entrepreuners,65,m,BEN,
2019,4,health,entrepreuners,65,m,BLR,282
2019,4,health,entrepreuners,65,m,MMR,
2019,4,health,entrepreuners,65,m,BOL,
2019,4,health,entrepreuners,65,m,BIH,3
2019,4,health,entrepreuners,65,m,BWA,
2019,4,health,entrepreuners,65,m,BRA,6
2019,4,health,entrepreuners,65,m,GBR,187
2019,4,health,entrepreuners,65,m,VGB,3
2019,4,health,entrepreuners,65,m,BGR,126
2019,4,health,entrepreuners,65,m,BFA,0
2019,4,health,entrepreuners,65,m,CHL,3
2019,4,health,entrepreuners,65,m,CHN,32
2019,4,health,entrepreuners,65,m,HRV,25
2019,4,health,entrepreuners,65,m,CYP,0
2019,4,health,entrepreuners,65,m,MNE,0
2019,4,health,entrepreuners,65,m,CZE,36
2019,4,health,entrepreuners,65,m,DOM,
2019,4,health,entrepreuners,65,m,DNK,45
2019,4,health,entrepreuners,65,m,EGY,41
2019,4,health,entrepreuners,65,m,ECU,0
2019,4,health,entrepreuners,65,m,ARE,
2019,4,health,entrepreuners,65,m,EST,6
2019,4,health,entrepreuners,65,m,ETH,3
2019,4,health,entrepreuners,65,m,PHL,0
2019,4,health,entrepreuners,65,m,FIN,12
2019,4,health,entrepreuners,65,m,FRA,109
2019,4,health,entrepreuners,65,m,ATF,0
2019,4,health,entrepreuners,65,m,GMB,0
2019,4,health,entrepreuners,65,m,GHA,0
2019,4,health,entrepreuners,65,m,GRC,50
2019,4,health,entrepreuners,65,m,GRD,
2019,4,health,entrepreuners,65,m,GEO,14
2019,4,health,entrepreuners,65,m,GUY,
2019,4,health,entrepreuners,65,m,GIN,
2019,4,health,entrepreuners,65,m,IND,73
2019,4,health,entrepreuners,65,m,ESP,50
2019,4,health,entrepreuners,65,m,NLD,75
2019,4,health,entrepreuners,65,m,IDN,3
2019,4,health,entrepreuners,65,m,IRQ,18
2019,4,health,entrepreuners,65,m,IRN,14
2019,4,health,entrepreuners,65,m,IRL,23
2019,4,health,entrepreuners,65,m,ISL,0
2019,4,health,entrepreuners,65,m,ISR,27
2019,4,health,entrepreuners,65,m,JAM,
2019,4,health,entrepreuners,65,m,JPN,10
2019,4,health,entrepreuners,65,m,YEM,6
2019,4,health,entrepreuners,65,m,JOR,21
2019,4,health,entrepreuners,65,m,KHM,0
2019,4,health,entrepreuners,65,m,CMR,7
2019,4,health,entrepreuners,65,m,CAN,17
2019,4,health,entrepreuners,65,m,KAZ,16
2019,4,health,entrepreuners,65,m,KEN,4
2019,4,health,entrepreuners,65,m,KGZ,0
2019,4,health,entrepreuners,65,m,COL,5
2019,4,health,entrepreuners,65,m,COG,0
2019,4,health,entrepreuners,65,m,KOR,9
2019,4,health,entrepreuners,65,m,CRI,0
2019,4,health,entrepreuners,65,m,GBR,11
2019,4,health,entrepreuners,65,m,CUB,0
2019,4,health,entrepreuners,65,m,KWT,
2019,4,health,entrepreuners,65,m,LKA,3
2019,4,health,entrepreuners,65,m,LAO,
2019,4,health,entrepreuners,65,m,LBN,7
2019,4,health,entrepreuners,65,m,LBR,
2019,4,health,entrepreuners,65,m,LBY,10
2019,4,health,entrepreuners,65,m,LTU,31
2019,4,health,entrepreuners,65,m,LVA,12
2019,4,health,entrepreuners,65,m,MKD,12
2019,4,health,entrepreuners,65,m,MDG,0
2019,4,health,entrepreuners,65,m,MYS,
2019,4,health,entrepreuners,65,m,MLI,3
2019,4,health,entrepreuners,65,m,MLT,0
2019,4,health,entrepreuners,65,m,MAR,11
2019,4,health,entrepreuners,65,m,MRT,
2019,4,health,entrepreuners,65,m,MUS,0
2019,4,health,entrepreuners,65,m,MEX,6
2019,4,health,entrepreuners,65,m,MDA,11
2019,4,health,entrepreuners,65,m,MNG,15
2019,4,health,entrepreuners,65,m,MOZ,
2019,4,health,entrepreuners,65,m,NPL,8
2019,4,health,entrepreuners,65,m,DEU,308
2019,4,health,entrepreuners,65,m,NER,0
2019,4,health,entrepreuners,65,m,NGA,13
2019,4,health,entrepreuners,65,m,NIC,3
2019,4,health,entrepreuners,65,m,NOR,11
2019,4,health,entrepreuners,65,m,NZL,3
2019,4,health,entrepreuners,65,m,PAK,17
2019,4,health,entrepreuners,65,m,PSE,11
2019,4,health,entrepreuners,65,m,PAN,0
2019,4,health,entrepreuners,65,m,PRY,0
2019,4,health,entrepreuners,65,m,PER,3
2019,4,health,entrepreuners,65,m,PRT,31
2019,4,health,entrepreuners,65,m,ZAF,4
2019,4,health,entrepreuners,65,m,RUS,95
2019,4,health,entrepreuners,65,m,ROU,87
2019,4,health,entrepreuners,65,m,RWA,
2019,4,health,entrepreuners,65,m,SLV,
2019,4,health,entrepreuners,65,m,ASM,0
2019,4,health,entrepreuners,65,m,SAU,
2019,4,health,entrepreuners,65,m,SEN,
2019,4,health,entrepreuners,65,m,SCG,15
2019,4,health,entrepreuners,65,m,SGP,0
2019,4,health,entrepreuners,65,m,SVK,29
2019,4,health,entrepreuners,65,m,SVN,6
2019,4,health,entrepreuners,65,m,SOM,0
2019,4,health,entrepreuners,65,m,SDN,0
2019,4,health,entrepreuners,65,m,SYR,46
2019,4,health,entrepreuners,65,m,CHE,7
2019,4,health,entrepreuners,65,m,SWE,53
2019,4,health,entrepreuners,65,m,TJK,0
2019,4,health,entrepreuners,65,m,THA,0
2019,4,health,entrepreuners,65,m,TWN,0
2019,4,health,entrepreuners,65,m,TZA,0
2019,4,health,entrepreuners,65,m,TGO,
2019,4,health,entrepreuners,65,m,TTO,
2019,4,health,entrepreuners,65,m,TUN,18
2019,4,health,entrepreuners,65,m,TUR,102
2019,4,health,entrepreuners,65,m,TKM,
2019,4,health,entrepreuners,65,m,UGA,
2019,4,health,entrepreuners,65,m,UKR,771
2019,4,health,entrepreuners,65,m,URY,0
2019,4,health,entrepreuners,65,m,UZB,5
2019,4,health,entrepreuners,65,m,VAT,
2019,4,health,entrepreuners,65,m,VEN,0
2019,4,health,entrepreuners,65,m,HUN,29
2019,4,health,entrepreuners,65,m,VNM,171
2019,4,health,entrepreuners,65,m,ITA,225
2019,4,health,entrepreuners,65,m,CIV,
2019,4,health,entrepreuners,65,m,COD,0
2019,4,health,entrepreuners,65,m,ZMB,
2019,4,health,entrepreuners,65,m,ZWE,0
2019,4,health,entrepreuners,65,m,XXX,193
2020,1,health,entrepreuners,65,m,AFG,21
2020,1,health,entrepreuners,65,m,ALB,6
2020,1,health,entrepreuners,65,m,DZA,18
2020,1,health,entrepreuners,65,m,USA,76
2020,1,health,entrepreuners,65,m,AND,
2020,1,health,entrepreuners,65,m,AGO,
2020,1,health,entrepreuners,65,m,ARG,0
2020,1,health,entrepreuners,65,m,ARM,105
2020,1,health,entrepreuners,65,m,ABW,0
2020,1,health,entrepreuners,65,m,AUS,7
2020,1,health,entrepreuners,65,m,AUT,47
2020,1,health,entrepreuners,65,m,AZE,5
2020,1,health,entrepreuners,65,m,BGD,14
2020,1,health,entrepreuners,65,m,BEL,27
2020,1,health,entrepreuners,65,m,BEN,
2020,1,health,entrepreuners,65,m,BLR,292
2020,1,health,entrepreuners,65,m,MMR,
2020,1,health,entrepreuners,65,m,BOL,
2020,1,health,entrepreuners,65,m,BIH,4
2020,1,health,entrepreuners,65,m,BWA,0
2020,1,health,entrepreuners,65,m,BRA,6
2020,1,health,entrepreuners,65,m,GBR,189
2020,1,health,entrepreuners,65,m,VGB,4
2020,1,health,entrepreuners,65,m,BGR,134
2020,1,health,entrepreuners,65,m,BFA,
2020,1,health,entrepreuners,65,m,CHL,0
2020,1,health,entrepreuners,65,m,CHN,35
2020,1,health,entrepreuners,65,m,HRV,23
2020,1,health,entrepreuners,65,m,CYP,4
2020,1,health,entrepreuners,65,m,MNE,0
2020,1,health,entrepreuners,65,m,CZE,42
2020,1,health,entrepreuners,65,m,DOM,
2020,1,health,entrepreuners,65,m,DNK,42
2020,1,health,entrepreuners,65,m,EGY,39
2020,1,health,entrepreuners,65,m,ECU,0
2020,1,health,entrepreuners,65,m,ARE,
2020,1,health,entrepreuners,65,m,EST,10
2020,1,health,entrepreuners,65,m,ETH,3
2020,1,health,entrepreuners,65,m,PHL,0
2020,1,health,entrepreuners,65,m,FIN,8
2020,1,health,entrepreuners,65,m,FRA,120
2020,1,health,entrepreuners,65,m,ATF,3
2020,1,health,entrepreuners,65,m,GMB,0
2020,1,health,entrepreuners,65,m,GHA,0
2020,1,health,entrepreuners,65,m,GRC,45
2020,1,health,entrepreuners,65,m,GRD,
2020,1,health,entrepreuners,65,m,GEO,18
2020,1,health,entrepreuners,65,m,GUY,
2020,1,health,entrepreuners,65,m,GTM,
2020,1,health,entrepreuners,65,m,GIN,
2020,1,health,entrepreuners,65,m,IND,63
2020,1,health,entrepreuners,65,m,ESP,52
2020,1,health,entrepreuners,65,m,NLD,75
2020,1,health,entrepreuners,65,m,IDN,4
2020,1,health,entrepreuners,65,m,IRQ,18
2020,1,health,entrepreuners,65,m,IRN,13
2020,1,health,entrepreuners,65,m,IRL,23
2020,1,health,entrepreuners,65,m,ISL,0
2020,1,health,entrepreuners,65,m,ISR,28
2020,1,health,entrepreuners,65,m,JAM,
2020,1,health,entrepreuners,65,m,JPN,12
2020,1,health,entrepreuners,65,m,YEM,8
2020,1,health,entrepreuners,65,m,JOR,21
2020,1,health,entrepreuners,65,m,KHM,0
2020,1,health,entrepreuners,65,m,CMR,9
2020,1,health,entrepreuners,65,m,CAN,15
2020,1,health,entrepreuners,65,m,KAZ,17
2020,1,health,entrepreuners,65,m,KEN,4
2020,1,health,entrepreuners,65,m,KGZ,3
2020,1,health,entrepreuners,65,m,COL,3
2020,1,health,entrepreuners,65,m,COG,0
2020,1,health,entrepreuners,65,m,KOR,8
2020,1,health,entrepreuners,65,m,CRI,0
2020,1,health,entrepreuners,65,m,GBR,16
2020,1,health,entrepreuners,65,m,CUB,0
2020,1,health,entrepreuners,65,m,KWT,
2020,1,health,entrepreuners,65,m,LKA,3
2020,1,health,entrepreuners,65,m,LAO,
2020,1,health,entrepreuners,65,m,LBN,7
2020,1,health,entrepreuners,65,m,LBR,
2020,1,health,entrepreuners,65,m,LBY,9
2020,1,health,entrepreuners,65,m,LTU,36
2020,1,health,entrepreuners,65,m,LVA,11
2020,1,health,entrepreuners,65,m,MKD,12
2020,1,health,entrepreuners,65,m,MDG,0
2020,1,health,entrepreuners,65,m,MYS,
2020,1,health,entrepreuners,65,m,MLI,3
2020,1,health,entrepreuners,65,m,MLT,0
2020,1,health,entrepreuners,65,m,MAR,14
2020,1,health,entrepreuners,65,m,MRT,
2020,1,health,entrepreuners,65,m,MUS,0
2020,1,health,entrepreuners,65,m,MEX,4
2020,1,health,entrepreuners,65,m,MDA,11
2020,1,health,entrepreuners,65,m,MNG,15
2020,1,health,entrepreuners,65,m,MOZ,
2020,1,health,entrepreuners,65,m,NPL,5
2020,1,health,entrepreuners,65,m,DEU,306
2020,1,health,entrepreuners,65,m,NER,0
2020,1,health,entrepreuners,65,m,NGA,12
2020,1,health,entrepreuners,65,m,NIC,3
2020,1,health,entrepreuners,65,m,NOR,11
2020,1,health,entrepreuners,65,m,NZL,3
2020,1,health,entrepreuners,65,m,PAK,18
2020,1,health,entrepreuners,65,m,PSE,13
2020,1,health,entrepreuners,65,m,PAN,0
2020,1,health,entrepreuners,65,m,PNG,
2020,1,health,entrepreuners,65,m,PRY,0
2020,1,health,entrepreuners,65,m,PER,4
2020,1,health,entrepreuners,65,m,PRT,28
2020,1,health,entrepreuners,65,m,ZAF,6
2020,1,health,entrepreuners,65,m,RUS,98
2020,1,health,entrepreuners,65,m,ROU,94
2020,1,health,entrepreuners,65,m,RWA,
2020,1,health,entrepreuners,65,m,SLV,
2020,1,health,entrepreuners,65,m,ASM,
2020,1,health,entrepreuners,65,m,SAU,
2020,1,health,entrepreuners,65,m,SEN,
2020,1,health,entrepreuners,65,m,SCG,17
2020,1,health,entrepreuners,65,m,SGP,0
2020,1,health,entrepreuners,65,m,SVK,33
2020,1,health,entrepreuners,65,m,SVN,7
2020,1,health,entrepreuners,65,m,SOM,
2020,1,health,entrepreuners,65,m,SDN,3
2020,1,health,entrepreuners,65,m,SYR,46
2020,1,health,entrepreuners,65,m,CHE,13
2020,1,health,entrepreuners,65,m,SWE,55
2020,1,health,entrepreuners,65,m,TJK,0
2020,1,health,entrepreuners,65,m,THA,0
2020,1,health,entrepreuners,65,m,TWN,0
2020,1,health,entrepreuners,65,m,TZA,0
2020,1,health,entrepreuners,65,m,TGO,0
2020,1,health,entrepreuners,65,m,TUN,22
2020,1,health,entrepreuners,65,m,TUR,105
2020,1,health,entrepreuners,65,m,TKM,
2020,1,health,entrepreuners,65,m,UGA,
2020,1,health,entrepreuners,65,m,UKR,832
2020,1,health,entrepreuners,65,m,URY,0
2020,1,health,entrepreuners,65,m,UZB,8
2020,1,health,entrepreuners,65,m,VAT,
2020,1,health,entrepreuners,65,m,VEN,0
2020,1,health,entrepreuners,65,m,HUN,30
2020,1,health,entrepreuners,65,m,VNM,169
2020,1,health,entrepreuners,65,m,ITA,220
2020,1,health,entrepreuners,65,m,CIV,
2020,1,health,entrepreuners,65,m,COD,0
2020,1,health,entrepreuners,65,m,ZMB,
2020,1,health,entrepreuners,65,m,ZWE,0
2020,1,health,entrepreuners,65,m,XXX,187
2020,2,health,entrepreuners,65,m,AFG,22
2020,2,health,entrepreuners,65,m,ALB,0
2020,2,health,entrepreuners,65,m,DZA,17
2020,2,health,entrepreuners,65,m,USA,76
2020,2,health,entrepreuners,65,m,AND,
2020,2,health,entrepreuners,65,m,AGO,0
2020,2,health,entrepreuners,65,m,ARG,3
2020,2,health,entrepreuners,65,m,ARM,116
2020,2,health,entrepreuners,65,m,ABW,
2020,2,health,entrepreuners,65,m,AUS,6
2020,2,health,entrepreuners,65,m,AUT,44
2020,2,health,entrepreuners,65,m,AZE,9
2020,2,health,entrepreuners,65,m,BGD,14
2020,2,health,entrepreuners,65,m,BEL,32
2020,2,health,entrepreuners,65,m,BEN,
2020,2,health,entrepreuners,65,m,BLR,293
2020,2,health,entrepreuners,65,m,MMR,
2020,2,health,entrepreuners,65,m,BOL,0
2020,2,health,entrepreuners,65,m,BIH,4
2020,2,health,entrepreuners,65,m,BWA,0
2020,2,health,entrepreuners,65,m,BRA,6
2020,2,health,entrepreuners,65,m,GBR,181
2020,2,health,entrepreuners,65,m,VGB,4
2020,2,health,entrepreuners,65,m,BGR,137
2020,2,health,entrepreuners,65,m,BFA,
2020,2,health,entrepreuners,65,m,CHL,0
2020,2,health,entrepreuners,65,m,CHN,32
2020,2,health,entrepreuners,65,m,HRV,23
2020,2,health,entrepreuners,65,m,CYP,0
2020,2,health,entrepreuners,65,m,MNE,0
2020,2,health,entrepreuners,65,m,CZE,42
2020,2,health,entrepreuners,65,m,DOM,0
2020,2,health,entrepreuners,65,m,DNK,42
2020,2,health,entrepreuners,65,m,EGY,42
2020,2,health,entrepreuners,65,m,ECU,3
2020,2,health,entrepreuners,65,m,ARE,
2020,2,health,entrepreuners,65,m,EST,12
2020,2,health,entrepreuners,65,m,ETH,0
2020,2,health,entrepreuners,65,m,PHL,0
2020,2,health,entrepreuners,65,m,FIN,8
2020,2,health,entrepreuners,65,m,FRA,107
2020,2,health,entrepreuners,65,m,ATF,3
2020,2,health,entrepreuners,65,m,GMB,0
2020,2,health,entrepreuners,65,m,GHA,3
2020,2,health,entrepreuners,65,m,GRC,44
2020,2,health,entrepreuners,65,m,GRD,
2020,2,health,entrepreuners,65,m,GEO,15
2020,2,health,entrepreuners,65,m,GUY,
2020,2,health,entrepreuners,65,m,GTM,
2020,2,health,entrepreuners,65,m,GIN,0
2020,2,health,entrepreuners,65,m,IND,55
2020,2,health,entrepreuners,65,m,ESP,52
2020,2,health,entrepreuners,65,m,NLD,83
2020,2,health,entrepreuners,65,m,IDN,0
2020,2,health,entrepreuners,65,m,IRQ,14
2020,2,health,entrepreuners,65,m,IRN,12
2020,2,health,entrepreuners,65,m,IRL,22
2020,2,health,entrepreuners,65,m,ISL,0
2020,2,health,entrepreuners,65,m,ISR,30
2020,2,health,entrepreuners,65,m,JAM,
2020,2,health,entrepreuners,65,m,JPN,11
2020,2,health,entrepreuners,65,m,YEM,7
2020,2,health,entrepreuners,65,m,JOR,17
2020,2,health,entrepreuners,65,m,KHM,
2020,2,health,entrepreuners,65,m,CMR,10
2020,2,health,entrepreuners,65,m,CAN,12
2020,2,health,entrepreuners,65,m,KAZ,16
2020,2,health,entrepreuners,65,m,KEN,4
2020,2,health,entrepreuners,65,m,KGZ,3
2020,2,health,entrepreuners,65,m,COL,0
2020,2,health,entrepreuners,65,m,COG,3
2020,2,health,entrepreuners,65,m,KOR,10
2020,2,health,entrepreuners,65,m,CRI,3
2020,2,health,entrepreuners,65,m,GBR,16
2020,2,health,entrepreuners,65,m,CUB,0
2020,2,health,entrepreuners,65,m,KWT,
2020,2,health,entrepreuners,65,m,LKA,3
2020,2,health,entrepreuners,65,m,LAO,
2020,2,health,entrepreuners,65,m,LBN,7
2020,2,health,entrepreuners,65,m,LBR,
2020,2,health,entrepreuners,65,m,LBY,6
2020,2,health,entrepreuners,65,m,LTU,38
2020,2,health,entrepreuners,65,m,LUX,
2020,2,health,entrepreuners,65,m,LVA,15
2020,2,health,entrepreuners,65,m,MKD,11
2020,2,health,entrepreuners,65,m,MDG,0
2020,2,health,entrepreuners,65,m,MYS,0
2020,2,health,entrepreuners,65,m,MLI,0
2020,2,health,entrepreuners,65,m,MLT,3
2020,2,health,entrepreuners,65,m,MAR,9
2020,2,health,entrepreuners,65,m,MRT,
2020,2,health,entrepreuners,65,m,MUS,0
2020,2,health,entrepreuners,65,m,MEX,5
2020,2,health,entrepreuners,65,m,MDA,10
2020,2,health,entrepreuners,65,m,MNG,19
2020,2,health,entrepreuners,65,m,MOZ,
2020,2,health,entrepreuners,65,m,NPL,5
2020,2,health,entrepreuners,65,m,DEU,322
2020,2,health,entrepreuners,65,m,NER,
2020,2,health,entrepreuners,65,m,NGA,17
2020,2,health,entrepreuners,65,m,NIC,0
2020,2,health,entrepreuners,65,m,NOR,13
2020,2,health,entrepreuners,65,m,NZL,4
2020,2,health,entrepreuners,65,m,PAK,12
2020,2,health,entrepreuners,65,m,PSE,11
2020,2,health,entrepreuners,65,m,PAN,
2020,2,health,entrepreuners,65,m,PRY,0
2020,2,health,entrepreuners,65,m,PER,0
2020,2,health,entrepreuners,65,m,PRT,30
2020,2,health,entrepreuners,65,m,ZAF,5
2020,2,health,entrepreuners,65,m,RUS,102
2020,2,health,entrepreuners,65,m,ROU,90
2020,2,health,entrepreuners,65,m,RWA,
2020,2,health,entrepreuners,65,m,SLV,
2020,2,health,entrepreuners,65,m,ASM,
2020,2,health,entrepreuners,65,m,SAU,
2020,2,health,entrepreuners,65,m,SEN,
2020,2,health,entrepreuners,65,m,SCG,13
2020,2,health,entrepreuners,65,m,SGP,0
2020,2,health,entrepreuners,65,m,SVK,29
2020,2,health,entrepreuners,65,m,SVN,4
2020,2,health,entrepreuners,65,m,SOM,
2020,2,health,entrepreuners,65,m,SDN,4
2020,2,health,entrepreuners,65,m,SYR,46
2020,2,health,entrepreuners,65,m,CHE,13
2020,2,health,entrepreuners,65,m,SWE,59
2020,2,health,entrepreuners,65,m,TJK,0
2020,2,health,entrepreuners,65,m,THA,0
2020,2,health,entrepreuners,65,m,TWN,
2020,2,health,entrepreuners,65,m,TZA,
2020,2,health,entrepreuners,65,m,TGO,0
2020,2,health,entrepreuners,65,m,TUN,22
2020,2,health,entrepreuners,65,m,TUR,105
2020,2,health,entrepreuners,65,m,TKM,
2020,2,health,entrepreuners,65,m,UGA,
2020,2,health,entrepreuners,65,m,UKR,862
2020,2,health,entrepreuners,65,m,URY,
2020,2,health,entrepreuners,65,m,UZB,8
2020,2,health,entrepreuners,65,m,VAT,
2020,2,health,entrepreuners,65,m,VEN,4
2020,2,health,entrepreuners,65,m,HUN,32
2020,2,health,entrepreuners,65,m,VNM,158
2020,2,health,entrepreuners,65,m,ITA,214
2020,2,health,entrepreuners,65,m,CIV,
2020,2,health,entrepreuners,65,m,COD,0
2020,2,health,entrepreuners,65,m,ZMB,
2020,2,health,entrepreuners,65,m,ZWE,0
2020,2,health,entrepreuners,65,m,XXX,189
2020,3,health,entrepreuners,65,m,AFG,20
2020,3,health,entrepreuners,65,m,ALB,6
2020,3,health,entrepreuners,65,m,DZA,14
2020,3,health,entrepreuners,65,m,USA,83
2020,3,health,entrepreuners,65,m,AND,
2020,3,health,entrepreuners,65,m,AGO,0
2020,3,health,entrepreuners,65,m,ARG,4
2020,3,health,entrepreuners,65,m,ARM,112
2020,3,health,entrepreuners,65,m,ABW,
2020,3,health,entrepreuners,65,m,AUS,5
2020,3,health,entrepreuners,65,m,AUT,47
2020,3,health,entrepreuners,65,m,AZE,11
2020,3,health,entrepreuners,65,m,BGD,18
2020,3,health,entrepreuners,65,m,BEL,39
2020,3,health,entrepreuners,65,m,BEN,
2020,3,health,entrepreuners,65,m,BLR,316
2020,3,health,entrepreuners,65,m,MMR,
2020,3,health,entrepreuners,65,m,BOL,0
2020,3,health,entrepreuners,65,m,BIH,6
2020,3,health,entrepreuners,65,m,BWA,0
2020,3,health,entrepreuners,65,m,BRA,4
2020,3,health,entrepreuners,65,m,GBR,190
2020,3,health,entrepreuners,65,m,VGB,4
2020,3,health,entrepreuners,65,m,BGR,152
2020,3,health,entrepreuners,65,m,BFA,
2020,3,health,entrepreuners,65,m,CHL,0
2020,3,health,entrepreuners,65,m,CHN,24
2020,3,health,entrepreuners,65,m,HRV,22
2020,3,health,entrepreuners,65,m,CYP,0
2020,3,health,entrepreuners,65,m,MNE,0
2020,3,health,entrepreuners,65,m,CZE,40
2020,3,health,entrepreuners,65,m,DOM,0
2020,3,health,entrepreuners,65,m,DNK,43
2020,3,health,entrepreuners,65,m,EGY,41
2020,3,health,entrepreuners,65,m,ECU,3
2020,3,health,entrepreuners,65,m,EST,13
2020,3,health,entrepreuners,65,m,ETH,0
2020,3,health,entrepreuners,65,m,PHL,0
2020,3,health,entrepreuners,65,m,FIN,6
2020,3,health,entrepreuners,65,m,FRA,118
2020,3,health,entrepreuners,65,m,ATF,3
2020,3,health,entrepreuners,65,m,GMB,0
2020,3,health,entrepreuners,65,m,GHA,0
2020,3,health,entrepreuners,65,m,GRC,47
2020,3,health,entrepreuners,65,m,GRD,
2020,3,health,entrepreuners,65,m,GEO,19
2020,3,health,entrepreuners,65,m,GUY,
2020,3,health,entrepreuners,65,m,GTM,
2020,3,health,entrepreuners,65,m,GIN,0
2020,3,health,entrepreuners,65,m,IND,60
2020,3,health,entrepreuners,65,m,ESP,55
2020,3,health,entrepreuners,65,m,NLD,84
2020,3,health,entrepreuners,65,m,IDN,0
2020,3,health,entrepreuners,65,m,IRQ,21
2020,3,health,entrepreuners,65,m,IRN,11
2020,3,health,entrepreuners,65,m,IRL,25
2020,3,health,entrepreuners,65,m,ISL,0
2020,3,health,entrepreuners,65,m,ISR,27
2020,3,health,entrepreuners,65,m,JAM,
2020,3,health,entrepreuners,65,m,JPN,8
2020,3,health,entrepreuners,65,m,YEM,6
2020,3,health,entrepreuners,65,m,JOR,17
2020,3,health,entrepreuners,65,m,KHM,
2020,3,health,entrepreuners,65,m,CMR,9
2020,3,health,entrepreuners,65,m,CAN,14
2020,3,health,entrepreuners,65,m,KAZ,19
2020,3,health,entrepreuners,65,m,KEN,5
2020,3,health,entrepreuners,65,m,KGZ,0
2020,3,health,entrepreuners,65,m,COL,0
2020,3,health,entrepreuners,65,m,COG,0
2020,3,health,entrepreuners,65,m,KOR,10
2020,3,health,entrepreuners,65,m,CRI,0
2020,3,health,entrepreuners,65,m,GBR,14
2020,3,health,entrepreuners,65,m,CUB,3
2020,3,health,entrepreuners,65,m,KWT,
2020,3,health,entrepreuners,65,m,LKA,3
2020,3,health,entrepreuners,65,m,LAO,0
2020,3,health,entrepreuners,65,m,LBN,8
2020,3,health,entrepreuners,65,m,LBR,
2020,3,health,entrepreuners,65,m,LBY,3
2020,3,health,entrepreuners,65,m,LTU,41
2020,3,health,entrepreuners,65,m,LUX,
2020,3,health,entrepreuners,65,m,LVA,18
2020,3,health,entrepreuners,65,m,MKD,10
2020,3,health,entrepreuners,65,m,MDG,
2020,3,health,entrepreuners,65,m,MYS,0
2020,3,health,entrepreuners,65,m,MLI,0
2020,3,health,entrepreuners,65,m,MLT,3
2020,3,health,entrepreuners,65,m,MAR,15
2020,3,health,entrepreuners,65,m,MRT,
2020,3,health,entrepreuners,65,m,MUS,
2020,3,health,entrepreuners,65,m,MEX,4
2020,3,health,entrepreuners,65,m,MDA,8
2020,3,health,entrepreuners,65,m,MNG,16
