year,sex,country_code,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,country,country_code2,schengen
2014,f,ITA,,,,,,,,Italy,ITA,Schengen
2014,f,JAM,,,,,,,,Jamaica,JAM,non-Schengen
2014,f,JOR,,,,,,,,Jordan,JOR,non-Schengen
2014,f,JPN,1,,,,,,,Japan,JPN,non-Schengen
2014,f,KAZ,2,,,,,,,Kazakhstan,KAZ,non-Schengen
2014,f,KEN,,,,,,,,Kenya,KEN,non-Schengen
2014,f,KGZ,1,,,,,,,Kyrgyzstan,KGZ,non-Schengen
2014,f,KHM,,,,,,,,Cambodia,KHM,non-Schengen
2014,f,KIR,,,,,,,,Kiribati,KIR,non-Schengen
2014,f,KNA,,,,,,,,St. Kitts & Nevis,KNA,non-Schengen
2014,f,KOR,3,,,,,,,South Korea,KOR,non-Schengen
2014,f,KOSOVO,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,f,KWT,,,,,,,,Kuwait,KWT,non-Schengen
2014,f,LAO,,,,,,,,Laos,LAO,non-Schengen
2014,f,LBN,,,,,,,,Lebanon,LBN,non-Schengen
2014,f,LBR,1,,,,,,,Liberia,LBR,non-Schengen
2014,f,LBY,16,,,,,,,Libya,LBY,non-Schengen
2014,f,LCA,,,,,,,,St. Lucia,LCA,non-Schengen
2014,f,LIE,,,,,,,,Liechtenstein,LIE,Schengen
2014,f,LKA,,,,,,,,Sri Lanka,LKA,non-Schengen
2014,f,LSO,,,,,,,,Lesotho,LSO,non-Schengen
2014,f,LTU,,,,,,,,Lithuania,LTU,Schengen
2014,f,LUX,,,,,,,,Luxembourg,LUX,Schengen
2014,f,LVA,,,,,,,,Latvia,LVA,Schengen
2014,f,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2014,f,MAR,,,,,,,,Morocco,MAR,non-Schengen
2014,f,MCO,,,,,,,,Monaco,MCO,non-Schengen
2014,f,MDA,7,,,,,,,Moldova,MDA,non-Schengen
2014,f,MDG,,,,,,,,Madagascar,MDG,non-Schengen
2014,f,MDV,,,,,,,,Maldives,MDV,non-Schengen
2014,f,MEX,,,,,,,,Mexico,MEX,non-Schengen
2014,f,MKD,,,,,,,,North Macedonia,MKD,non-Schengen
2014,f,MLI,,,,,,,,Mali,MLI,non-Schengen
2014,f,MLT,,,,,,,,Malta,MLT,Schengen
2014,f,MMR,,,,,,,,Myanmar (Burma),MMR,non-Schengen
2014,f,MNE,,,,,,,,Montenegro,MNE,non-Schengen
2014,f,MNG,6,,,,,,,Mongolia,MNG,non-Schengen
2014,f,MOZ,,,,,,,,Mozambique,MOZ,non-Schengen
2014,f,MRT,,,,,,,,Mauritania,MRT,non-Schengen
2014,f,MUS,,,,,,,,Mauritius,MUS,non-Schengen
2014,f,MWI,,,,,,,,Malawi,MWI,non-Schengen
2014,f,MYS,,,,,,,,Malaysia,MYS,non-Schengen
2014,f,NAM,,,,,,,,Namibia,NAM,non-Schengen
2014,f,NER,,,,,,,,Niger,NER,non-Schengen
2014,f,NGA,1,,,,,,,Nigeria,NGA,non-Schengen
2014,f,NIC,,,,,,,,Nicaragua,NIC,non-Schengen
2014,f,NLD,,,,,,,,Netherlands,NLD,Schengen
2014,f,NOR,,,,,,,,Norway,NOR,Schengen
2014,f,NPL,1,,,,,,,Nepal,NPL,non-Schengen
2014,f,NZL,,,,,,,,New Zealand,NZL,non-Schengen
2014,f,OMN,,,,,,,,Oman,OMN,non-Schengen
2014,f,PAK,1,,,,,,,Pakistan,PAK,non-Schengen
2014,f,PAN,,,,,,,,Panama,PAN,non-Schengen
2014,f,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2014,f,PER,,,,,,,,Peru,PER,non-Schengen
2014,f,PHL,1,,,,,,,Philippines,PHL,non-Schengen
2014,f,PLW,,,,,,,,Palau,PLW,non-Schengen
2014,f,PNG,,,,,,,,Papua New Guinea,PNG,non-Schengen
2014,f,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2014,f,PRT,,,,,,,,Portugal,PRT,Schengen
2014,f,PRY,,,,,,,,Paraguay,PRY,non-Schengen
2014,f,PSE,,,,,,,,Palestinian Territories,PSE,non-Schengen
2014,f,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2014,f,QAT,,,,,,,,Qatar,QAT,non-Schengen
2014,f,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,f,ROU,,,,,,,,Romania,ROU,non-Schengen
2014,f,RUS,165,,,,,,,Russia,RUS,non-Schengen
2014,f,RWA,,,,,,,,Rwanda,RWA,non-Schengen
2014,f,SAU,,,,,,,,Saudi Arabia,SAU,non-Schengen
2014,f,SRB,,,,,,,,Serbia,SRB,non-Schengen
2014,f,SDN,,,,,,,,Sudan,SDN,non-Schengen
2014,f,SEN,,,,,,,,Senegal,SEN,non-Schengen
2014,f,SGP,,,,,,,,Singapore,SGP,non-Schengen
2014,f,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2014,f,SLE,,,,,,,,Sierra Leone,SLE,non-Schengen
2014,f,SLV,,,,,,,,El Salvador,SLV,non-Schengen
2014,f,SMR,,,,,,,,San Marino,SMR,non-Schengen
2014,f,SOM,,,,,,,,Somalia,SOM,non-Schengen
2014,f,SRB,,,,,,,,Serbia,SRB,non-Schengen
2014,f,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2014,f,STP,,,,,,,,São Tomé & Príncipe,STP,non-Schengen
2014,f,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,SUR,,,,,,,,Suriname,SUR,non-Schengen
2014,f,SVK,,,,,,,,Slovakia,SVK,Schengen
2014,f,SVN,,,,,,,,Slovenia,SVN,Schengen
2014,f,SWE,,,,,,,,Sweden,SWE,Schengen
2014,f,SWZ,,,,,,,,Eswatini,SWZ,non-Schengen
2014,f,SYC,,,,,,,,Seychelles,SYC,non-Schengen
2014,f,SYR,1,,,,,,,Syria,SYR,non-Schengen
2014,f,TCD,,,,,,,,Chad,TCD,non-Schengen
2014,f,TGO,,,,,,,,Togo,TGO,non-Schengen
2014,f,THA,1,,,,,,,Thailand,THA,non-Schengen
2014,f,TJK,1,,,,,,,Tajikistan,TJK,non-Schengen
2014,f,TKM,,,,,,,,Turkmenistan,TKM,non-Schengen
2014,f,TLS,,,,,,,,Timor-Leste,TLS,non-Schengen
2014,f,TON,,,,,,,,Tonga,TON,non-Schengen
2014,f,TTO,,,,,,,,Trinidad & Tobago,TTO,non-Schengen
2014,f,TUN,,,,,,,,Tunisia,TUN,non-Schengen
2014,f,TUR,2,,,,,,,Turkey,TUR,non-Schengen
2014,f,TWN,,,,,,,,Taiwan,TWN,non-Schengen
2014,f,TZA,,,,,,,,Tanzania,TZA,non-Schengen
2014,f,UGA,,,,,,,,Uganda,UGA,non-Schengen
2014,f,UKR,426,,,,,,,Ukraine,UKR,non-Schengen
2014,f,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2014,f,UNK,1,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,URY,,,,,,,,Uruguay,URY,non-Schengen
2014,f,USA,2,,,,,,,United States,USA,non-Schengen
2014,f,UZB,5,,,,,,,Uzbekistan,UZB,non-Schengen
2014,f,VAT,,,,,,,,Vatican City,VAT,non-Schengen
2014,f,VCT,,,,,,,,St. Vincent & Grenadines,VCT,non-Schengen
2014,f,VEN,,,,,,,,Venezuela,VEN,non-Schengen
2014,f,VGB,,,,,,,,British Virgin Islands,VGB,non-Schengen
2014,f,VNM,28,,,,,,,Vietnam,VNM,non-Schengen
2014,f,VUT,,,,,,,,Vanuatu,VUT,non-Schengen
2014,f,XKX,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,f,XXA,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,XXX,1,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,YEM,,,,,,,,Yemen,YEM,non-Schengen
2014,f,YUG,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,f,ZAF,,,,,,,,South Africa,ZAF,non-Schengen
2014,f,ZMB,,,,,,,,Zambia,ZMB,non-Schengen
2014,f,ZWE,,,,,,,,Zimbabwe,ZWE,non-Schengen
2014,m,ABW,,,,,,,,Aruba,ABW,non-Schengen
2014,m,AFG,9,,,,,,,Afghanistan,AFG,non-Schengen
2014,m,AGO,3,,,,,,,Angola,AGO,non-Schengen
2014,m,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2014,m,ALB,1,,,,,,,Albania,ALB,non-Schengen
2014,m,AND,,,,,,,,Andorra,AND,non-Schengen
2014,m,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,ARE,,,,,,,,United Arab Emirates,ARE,non-Schengen
2014,m,ARG,1,,,,,,,Argentina,ARG,non-Schengen
2014,m,ARM,41,,,,,,,Armenia,ARM,non-Schengen
2014,m,ASM,,,,,,,,American Samoa,ASM,non-Schengen
2014,m,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2014,m,ATF,,,,,,,,French Southern Territories,ATF,non-Schengen
2014,m,ATG,,,,,,,,Antigua & Barbuda,ATG,non-Schengen
2014,m,AUS,1,,,,,,,Australia,AUS,non-Schengen
2014,m,AUT,,,,,,,,Austria,AUT,Schengen
2014,m,AZE,6,,,,,,,Azerbaijan,AZE,non-Schengen
2014,m,BDI,,,,,,,,Burundi,BDI,non-Schengen
2014,m,BEL,,,,,,,,Belgium,BEL,Schengen
2014,m,BEN,1,,,,,,,Benin,BEN,non-Schengen
2014,m,BFA,,,,,,,,Burkina Faso,BFA,non-Schengen
2014,m,BGD,15,,,,,,,Bangladesh,BGD,non-Schengen
2014,m,BGR,,,,,,,,Bulgaria,BGR,non-Schengen
2014,m,BHR,,,,,,,,Bahrain,BHR,non-Schengen
2014,m,BHS,,,,,,,,Bahamas,BHS,non-Schengen
2014,m,BIH,,,,,,,,Bosnia & Herzegovina,BIH,non-Schengen
2014,m,BLR,47,,,,,,,Belarus,BLR,non-Schengen
2014,m,BLZ,,,,,,,,Belize,BLZ,non-Schengen
2014,m,BOL,,,,,,,,Bolivia,BOL,non-Schengen
2014,m,BRA,,,,,,,,Brazil,BRA,non-Schengen
2014,m,BRB,,,,,,,,Barbados,BRB,non-Schengen
2014,m,BRN,,,,,,,,Brunei,BRN,non-Schengen
2014,m,BTN,,,,,,,,Bhutan,BTN,non-Schengen
2014,m,BWA,,,,,,,,Botswana,BWA,non-Schengen
2014,m,CAF,,,,,,,,Central African Republic,CAF,non-Schengen
2014,m,CAN,3,,,,,,,Canada,CAN,non-Schengen
2014,m,CHE,,,,,,,,Switzerland,CHE,Schengen
2014,m,CHL,1,,,,,,,Chile,CHL,non-Schengen
2014,m,CHN,19,,,,,,,China,CHN,non-Schengen
2014,m,CIV,2,,,,,,,Côte d’Ivoire,CIV,non-Schengen
2014,m,CMR,2,,,,,,,Cameroon,CMR,non-Schengen
2014,m,COD,1,,,,,,,Congo - Kinshasa,COD,non-Schengen
2014,m,COG,,,,,,,,Congo - Brazzaville,COG,non-Schengen
2014,m,COL,3,,,,,,,Colombia,COL,non-Schengen
2014,m,COM,,,,,,,,Comoros,COM,non-Schengen
2014,m,CPV,,,,,,,,Cape Verde,CPV,non-Schengen
2014,m,CRI,,,,,,,,Costa Rica,CRI,non-Schengen
2014,m,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,CUB,1,,,,,,,Cuba,CUB,non-Schengen
2014,m,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2014,m,CYP,,,,,,,,Cyprus,CYP,non-Schengen
2014,m,CZE,,,,,,,,Czechia,CZE,Schengen
2014,m,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,DEU,,,,,,,,Germany,DEU,Schengen
2014,m,DJI,1,,,,,,,Djibouti,DJI,non-Schengen
2014,m,DMA,,,,,,,,Dominica,DMA,non-Schengen
2014,m,DNK,,,,,,,,Denmark,DNK,Schengen
2014,m,DOM,1,,,,,,,Dominican Republic,DOM,non-Schengen
2014,m,DZA,13,,,,,,,Algeria,DZA,non-Schengen
2014,m,ECU,,,,,,,,Ecuador,ECU,non-Schengen
2014,m,EGY,19,,,,,,,Egypt,EGY,non-Schengen
2014,m,ERI,,,,,,,,Eritrea,ERI,non-Schengen
2014,m,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2014,m,ESP,,,,,,,,Spain,ESP,Schengen
2014,m,EST,,,,,,,,Estonia,EST,Schengen
2014,m,ETH,1,,,,,,,Ethiopia,ETH,non-Schengen
2014,m,FIN,,,,,,,,Finland,FIN,Schengen
2014,m,FJI,,,,,,,,Fiji,FJI,non-Schengen
2014,m,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2014,m,FRA,,,,,,,,France,FRA,Schengen
2014,m,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2014,m,FSM,,,,,,,,Micronesia (Federated States of),FSM,non-Schengen
2014,m,GAB,,,,,,,,Gabon,GAB,non-Schengen
2014,m,GBR,,,,,,,,United Kingdom,GBR,non-Schengen
2014,m,GEO,69,,,,,,,Georgia,GEO,non-Schengen
2014,m,GHA,3,,,,,,,Ghana,GHA,non-Schengen
2014,m,GIN,4,,,,,,,Guinea,GIN,non-Schengen
2014,m,GMB,,,,,,,,Gambia,GMB,non-Schengen
2014,m,GNB,2,,,,,,,Guinea-Bissau,GNB,non-Schengen
2014,m,GNQ,,,,,,,,Equatorial Guinea,GNQ,non-Schengen
2014,m,GRC,,,,,,,,Greece,GRC,Schengen
2014,m,GRD,,,,,,,,Grenada,GRD,non-Schengen
2014,m,GTM,,,,,,,,Guatemala,GTM,non-Schengen
2014,m,GUY,,,,,,,,Guyana,GUY,non-Schengen
2014,m,HKG,,,,,,,,Hong Kong SAR China,HKG,non-Schengen
2014,m,HND,,,,,,,,Honduras,HND,non-Schengen
2014,m,HRV,,,,,,,,Croatia,HRV,non-Schengen
2014,m,HTI,,,,,,,,Haiti,HTI,non-Schengen
2014,m,HUN,,,,,,,,Hungary,HUN,Schengen
2014,m,IDN,,,,,,,,Indonesia,IDN,non-Schengen
2014,m,IND,24,,,,,,,India,IND,non-Schengen
2014,m,IOT,1,,,,,,,British Indian Ocean Territory,IOT,non-Schengen
2014,m,IRL,,,,,,,,Ireland,IRL,non-Schengen
2014,m,IRN,2,,,,,,,Iran,IRN,non-Schengen
2014,m,IRQ,3,,,,,,,Iraq,IRQ,non-Schengen
2014,m,ISL,,,,,,,,Iceland,ISL,Schengen
2014,m,ISR,1,,,,,,,Israel,ISR,non-Schengen
2014,m,ITA,,,,,,,,Italy,ITA,Schengen
2014,m,JAM,,,,,,,,Jamaica,JAM,non-Schengen
2014,m,JOR,2,,,,,,,Jordan,JOR,non-Schengen
2014,m,JPN,,,,,,,,Japan,JPN,non-Schengen
2014,m,KAZ,3,,,,,,,Kazakhstan,KAZ,non-Schengen
2014,m,KEN,3,,,,,,,Kenya,KEN,non-Schengen
2014,m,KGZ,4,,,,,,,Kyrgyzstan,KGZ,non-Schengen
2014,m,KHM,,,,,,,,Cambodia,KHM,non-Schengen
2014,m,KIR,,,,,,,,Kiribati,KIR,non-Schengen
2014,m,KNA,,,,,,,,St. Kitts & Nevis,KNA,non-Schengen
2014,m,KOR,1,,,,,,,South Korea,KOR,non-Schengen
2014,m,KOSOVO,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,m,KWT,,,,,,,,Kuwait,KWT,non-Schengen
2014,m,LAO,,,,,,,,Laos,LAO,non-Schengen
2014,m,LBN,5,,,,,,,Lebanon,LBN,non-Schengen
2014,m,LBR,,,,,,,,Liberia,LBR,non-Schengen
2014,m,LBY,39,,,,,,,Libya,LBY,non-Schengen
2014,m,LCA,,,,,,,,St. Lucia,LCA,non-Schengen
2014,m,LIE,,,,,,,,Liechtenstein,LIE,Schengen
2014,m,LKA,2,,,,,,,Sri Lanka,LKA,non-Schengen
2014,m,LSO,,,,,,,,Lesotho,LSO,non-Schengen
2014,m,LTU,,,,,,,,Lithuania,LTU,Schengen
2014,m,LUX,,,,,,,,Luxembourg,LUX,Schengen
2014,m,LVA,,,,,,,,Latvia,LVA,Schengen
2014,m,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2014,m,MAR,11,,,,,,,Morocco,MAR,non-Schengen
2014,m,MCO,,,,,,,,Monaco,MCO,non-Schengen
2014,m,MDA,7,,,,,,,Moldova,MDA,non-Schengen
2014,m,MDG,,,,,,,,Madagascar,MDG,non-Schengen
2014,m,MDV,,,,,,,,Maldives,MDV,non-Schengen
2014,m,MEX,1,,,,,,,Mexico,MEX,non-Schengen
2014,m,MKD,,,,,,,,North Macedonia,MKD,non-Schengen
2014,m,MLI,,,,,,,,Mali,MLI,non-Schengen
2014,m,MLT,,,,,,,,Malta,MLT,Schengen
2014,m,MMR,,,,,,,,Myanmar (Burma),MMR,non-Schengen
2014,m,MNE,,,,,,,,Montenegro,MNE,non-Schengen
2014,m,MNG,5,,,,,,,Mongolia,MNG,non-Schengen
2014,m,MOZ,,,,,,,,Mozambique,MOZ,non-Schengen
2014,m,MRT,,,,,,,,Mauritania,MRT,non-Schengen
2014,m,MUS,,,,,,,,Mauritius,MUS,non-Schengen
2014,m,MWI,,,,,,,,Malawi,MWI,non-Schengen
2014,m,MYS,,,,,,,,Malaysia,MYS,non-Schengen
2014,m,NAM,,,,,,,,Namibia,NAM,non-Schengen
2014,m,NER,1,,,,,,,Niger,NER,non-Schengen
2014,m,NGA,21,,,,,,,Nigeria,NGA,non-Schengen
2014,m,NIC,,,,,,,,Nicaragua,NIC,non-Schengen
2014,m,NLD,,,,,,,,Netherlands,NLD,Schengen
2014,m,NOR,,,,,,,,Norway,NOR,Schengen
2014,m,NPL,7,,,,,,,Nepal,NPL,non-Schengen
2014,m,NZL,,,,,,,,New Zealand,NZL,non-Schengen
2014,m,OMN,,,,,,,,Oman,OMN,non-Schengen
2014,m,PAK,35,,,,,,,Pakistan,PAK,non-Schengen
2014,m,PAN,,,,,,,,Panama,PAN,non-Schengen
2014,m,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2014,m,PER,,,,,,,,Peru,PER,non-Schengen
2014,m,PHL,,,,,,,,Philippines,PHL,non-Schengen
2014,m,PLW,,,,,,,,Palau,PLW,non-Schengen
2014,m,PNG,,,,,,,,Papua New Guinea,PNG,non-Schengen
2014,m,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2014,m,PRT,,,,,,,,Portugal,PRT,Schengen
2014,m,PRY,,,,,,,,Paraguay,PRY,non-Schengen
2014,m,PSE,1,,,,,,,Palestinian Territories,PSE,non-Schengen
2014,m,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2014,m,QAT,,,,,,,,Qatar,QAT,non-Schengen
2014,m,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,m,ROU,2,,,,,,,Romania,ROU,non-Schengen
2014,m,RUS,214,,,,,,,Russia,RUS,non-Schengen
2014,m,RWA,1,,,,,,,Rwanda,RWA,non-Schengen
2014,m,SAU,2,,,,,,,Saudi Arabia,SAU,non-Schengen
2014,m,SRB,,,,,,,,Serbia,SRB,non-Schengen
2014,m,SDN,,,,,,,,Sudan,SDN,non-Schengen
2014,m,SEN,1,,,,,,,Senegal,SEN,non-Schengen
2014,m,SGP,,,,,,,,Singapore,SGP,non-Schengen
2014,m,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2014,m,SLE,,,,,,,,Sierra Leone,SLE,non-Schengen
2014,m,SLV,1,,,,,,,El Salvador,SLV,non-Schengen
2014,m,SMR,,,,,,,,San Marino,SMR,non-Schengen
2014,m,SOM,1,,,,,,,Somalia,SOM,non-Schengen
2014,m,SRB,4,,,,,,,Serbia,SRB,non-Schengen
2014,m,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2014,m,STP,,,,,,,,São Tomé & Príncipe,STP,non-Schengen
2014,m,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,SUR,,,,,,,,Suriname,SUR,non-Schengen
2014,m,SVK,,,,,,,,Slovakia,SVK,Schengen
2014,m,SVN,,,,,,,,Slovenia,SVN,Schengen
2014,m,SWE,,,,,,,,Sweden,SWE,Schengen
2014,m,SWZ,,,,,,,,Eswatini,SWZ,non-Schengen
2014,m,SYC,,,,,,,,Seychelles,SYC,non-Schengen
2014,m,SYR,18,,,,,,,Syria,SYR,non-Schengen
2014,m,TCD,,,,,,,,Chad,TCD,non-Schengen
2014,m,TGO,1,,,,,,,Togo,TGO,non-Schengen
2014,m,THA,,,,,,,,Thailand,THA,non-Schengen
2014,m,TJK,,,,,,,,Tajikistan,TJK,non-Schengen
2014,m,TKM,,,,,,,,Turkmenistan,TKM,non-Schengen
2014,m,TLS,,,,,,,,Timor-Leste,TLS,non-Schengen
2014,m,TON,,,,,,,,Tonga,TON,non-Schengen
2014,m,TTO,,,,,,,,Trinidad & Tobago,TTO,non-Schengen
2014,m,TUN,24,,,,,,,Tunisia,TUN,non-Schengen
2014,m,TUR,25,,,,,,,Turkey,TUR,non-Schengen
2014,m,TWN,,,,,,,,Taiwan,TWN,non-Schengen
2014,m,TZA,2,,,,,,,Tanzania,TZA,non-Schengen
2014,m,UGA,1,,,,,,,Uganda,UGA,non-Schengen
2014,m,UKR,832,,,,,,,Ukraine,UKR,non-Schengen
2014,m,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2014,m,UNK,7,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,URY,,,,,,,,Uruguay,URY,non-Schengen
2014,m,USA,5,,,,,,,United States,USA,non-Schengen
2014,m,UZB,23,,,,,,,Uzbekistan,UZB,non-Schengen
2014,m,VAT,,,,,,,,Vatican City,VAT,non-Schengen
2014,m,VCT,,,,,,,,St. Vincent & Grenadines,VCT,non-Schengen
2014,m,VEN,2,,,,,,,Venezuela,VEN,non-Schengen
2014,m,VGB,,,,,,,,British Virgin Islands,VGB,non-Schengen
2014,m,VNM,103,,,,,,,Vietnam,VNM,non-Schengen
2014,m,VUT,,,,,,,,Vanuatu,VUT,non-Schengen
2014,m,XKX,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2014,m,XXA,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,XXX,17,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,YEM,,,,,,,,Yemen,YEM,non-Schengen
2014,m,YUG,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2014,m,ZAF,1,,,,,,,South Africa,ZAF,non-Schengen
2014,m,ZMB,1,,,,,,,Zambia,ZMB,non-Schengen
2014,m,ZWE,,,,,,,,Zimbabwe,ZWE,non-Schengen
2015,f,ABW,,,,,,,,Aruba,ABW,non-Schengen
2015,f,AFG,1,,,,,,,Afghanistan,AFG,non-Schengen
2015,f,AGO,1,,,,,,,Angola,AGO,non-Schengen
2015,f,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2015,f,ALB,,,,,,,,Albania,ALB,non-Schengen
2015,f,AND,,,,,,,,Andorra,AND,non-Schengen
2015,f,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2015,f,ARE,,,,,,,,United Arab Emirates,ARE,non-Schengen
2015,f,ARG,,,,,,,,Argentina,ARG,non-Schengen
2015,f,ARM,29,,,,,,,Armenia,ARM,non-Schengen
2015,f,ASM,,,,,,,,American Samoa,ASM,non-Schengen
2015,f,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2015,f,ATF,,,,,,,,French Southern Territories,ATF,non-Schengen
2015,f,ATG,,,,,,,,Antigua & Barbuda,ATG,non-Schengen
2015,f,AUS,1,,,,,,,Australia,AUS,non-Schengen
2015,f,AUT,,,,,,,,Austria,AUT,Schengen
2015,f,AZE,1,,,,,,,Azerbaijan,AZE,non-Schengen
2015,f,BDI,,,,,,,,Burundi,BDI,non-Schengen
2015,f,BEL,,,,,,,,Belgium,BEL,Schengen
2015,f,BEN,,,,,,,,Benin,BEN,non-Schengen
2015,f,BFA,,,,,,,,Burkina Faso,BFA,non-Schengen
2015,f,BGD,,,,,,,,Bangladesh,BGD,non-Schengen
2015,f,BGR,,,,,,,,Bulgaria,BGR,non-Schengen
2015,f,BHR,,,,,,,,Bahrain,BHR,non-Schengen
2015,f,BHS,,,,,,,,Bahamas,BHS,non-Schengen
2015,f,BIH,,,,,,,,Bosnia & Herzegovina,BIH,non-Schengen
2015,f,BLR,18,,,,,,,Belarus,BLR,non-Schengen
2015,f,BLZ,,,,,,,,Belize,BLZ,non-Schengen
2015,f,BOL,,,,,,,,Bolivia,BOL,non-Schengen
2015,f,BRA,,,,,,,,Brazil,BRA,non-Schengen
2015,f,BRB,,,,,,,,Barbados,BRB,non-Schengen
2015,f,BRN,,,,,,,,Brunei,BRN,non-Schengen
2015,f,BTN,,,,,,,,Bhutan,BTN,non-Schengen
2015,f,BWA,,,,,,,,Botswana,BWA,non-Schengen
2015,f,CAF,,,,,,,,Central African Republic,CAF,non-Schengen
2015,f,CAN,1,,,,,,,Canada,CAN,non-Schengen
2015,f,CHE,,,,,,,,Switzerland,CHE,Schengen
2015,f,CHL,,,,,,,,Chile,CHL,non-Schengen
2015,f,CHN,5,,,,,,,China,CHN,non-Schengen
2015,f,CIV,,,,,,,,Côte d’Ivoire,CIV,non-Schengen
2015,f,CMR,,,,,,,,Cameroon,CMR,non-Schengen
2015,f,COD,1,,,,,,,Congo - Kinshasa,COD,non-Schengen
2015,f,COG,1,,,,,,,Congo - Brazzaville,COG,non-Schengen
2015,f,COL,1,,,,,,,Colombia,COL,non-Schengen
2015,f,COM,,,,,,,,Comoros,COM,non-Schengen
2015,f,CPV,,,,,,,,Cape Verde,CPV,non-Schengen
2015,f,CRI,,,,,,,,Costa Rica,CRI,non-Schengen
2015,f,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2015,f,CUB,,,,,,,,Cuba,CUB,non-Schengen
2015,f,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2015,f,CYP,,,,,,,,Cyprus,CYP,non-Schengen
2015,f,CZE,,,,,,,,Czechia,CZE,Schengen
2015,f,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2015,f,DEU,,,,,,,,Germany,DEU,Schengen
2015,f,DJI,,,,,,,,Djibouti,DJI,non-Schengen
2015,f,DMA,,,,,,,,Dominica,DMA,non-Schengen
2015,f,DNK,,,,,,,,Denmark,DNK,Schengen
2015,f,DOM,,,,,,,,Dominican Republic,DOM,non-Schengen
2015,f,DZA,,,,,,,,Algeria,DZA,non-Schengen
2015,f,ECU,1,,,,,,,Ecuador,ECU,non-Schengen
2015,f,EGY,,,,,,,,Egypt,EGY,non-Schengen
2015,f,ERI,1,,,,,,,Eritrea,ERI,non-Schengen
2015,f,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2015,f,ESP,,,,,,,,Spain,ESP,Schengen
2015,f,EST,,,,,,,,Estonia,EST,Schengen
2015,f,ETH,,,,,,,,Ethiopia,ETH,non-Schengen
2015,f,FIN,,,,,,,,Finland,FIN,Schengen
2015,f,FJI,,,,,,,,Fiji,FJI,non-Schengen
2015,f,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2015,f,FRA,,,,,,,,France,FRA,Schengen
2015,f,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2015,f,FSM,,,,,,,,Micronesia (Federated States of),FSM,non-Schengen
2015,f,GAB,,,,,,,,Gabon,GAB,non-Schengen
2015,f,GBR,,,,,,,,United Kingdom,GBR,non-Schengen
