year,sex,country_code,country,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,continent,wbd_region7,schengen,ukr,simplified_proc
2019,m,FSM,Micronesia (Federated States of),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,GAB,Gabon,0,0,0,0,0,0,1,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GEO,Georgia,732,688,104,792,113,8713,10426,Asia,Europe & Central Asia,non-Schengen,0,1
2019,m,GHA,Ghana,2,1,0,1,0,68,89,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GIN,Guinea,2,1,1,2,0,29,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GMB,Gambia,2,0,1,1,0,16,20,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GNB,Guinea-Bissau,1,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GNQ,Equatorial Guinea,1,0,0,0,0,0,1,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,GRD,Grenada,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,GTM,Guatemala,0,0,1,1,0,21,18,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,GUY,Guyana,0,0,0,0,0,4,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,HKG,Hong Kong SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,HND,Honduras,0,0,0,0,0,6,9,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,HTI,Haiti,0,0,0,0,0,3,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,IDN,Indonesia,1,0,0,0,0,415,460,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,IND,India,162,26,50,76,7,6142,7475,Asia,South Asia,non-Schengen,0,0
2019,m,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,IRN,Iran,12,7,2,9,3,268,405,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,IRQ,Iraq,8,1,2,3,0,330,384,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,ISR,Israel,4,7,1,8,4,198,301,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,JAM,Jamaica,0,0,0,0,0,8,8,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,JOR,Jordan,10,1,3,4,0,195,169,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,JPN,Japan,0,1,1,2,0,281,477,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,KAZ,Kazakhstan,24,13,6,19,3,750,792,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,KEN,Kenya,2,2,1,3,1,73,91,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,KGZ,Kyrgyzstan,18,4,5,9,1,116,233,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,KHM,Cambodia,0,0,0,0,0,11,13,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,KIR,Kiribati,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,KNA,St. Kitts & Nevis,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,KOR,South Korea,22,7,10,17,2,164,1030,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,KOSOVO,KOSOVO,1,3,1,4,0,0,132,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,KWT,Kuwait,0,0,0,0,0,0,17,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,LAO,Laos,0,0,0,0,0,12,4,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,LBN,Lebanon,5,1,3,4,0,195,150,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,LBR,Liberia,1,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,LBY,Libya,4,1,3,4,2,99,97,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,LCA,St. Lucia,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,LKA,Sri Lanka,5,1,1,2,0,96,127,Asia,South Asia,non-Schengen,0,0
2019,m,LSO,Lesotho,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,MAR,Morocco,8,6,4,10,3,503,396,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,MCO,Monaco,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,MDA,Moldova,146,165,47,212,29,6023,10613,Europe,Europe & Central Asia,non-Schengen,0,1
2019,m,MDG,Madagascar,0,0,0,0,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MDV,Maldives,0,0,0,0,0,0,1,Asia,South Asia,non-Schengen,0,0
2019,m,MEX,Mexico,2,5,2,7,0,362,324,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,MKD,North Macedonia,4,8,4,12,3,163,84,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,MLI,Mali,0,0,0,0,0,19,17,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MMR,Myanmar (Burma),0,0,0,0,0,0,3,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,MNE,Montenegro,1,1,0,1,0,55,46,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,MNG,Mongolia,8,1,5,6,1,218,164,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,MOZ,Mozambique,1,0,1,1,0,3,13,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MRT,Mauritania,0,0,0,0,0,4,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MUS,Mauritius,0,0,0,0,0,21,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MWI,Malawi,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,MYS,Malaysia,1,0,0,0,0,35,48,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,NAM,Namibia,0,0,0,0,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,NER,Niger,0,0,1,1,0,52,41,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,NGA,Nigeria,19,16,13,29,11,420,453,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,NIC,Nicaragua,0,0,0,0,0,4,8,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,NPL,Nepal,31,6,2,8,1,2081,2207,Asia,South Asia,non-Schengen,0,0
2019,m,NZL,New Zealand,1,1,1,2,1,37,31,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,OMN,Oman,0,0,1,1,0,0,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,PAK,Pakistan,30,8,14,22,3,653,854,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,PAN,Panama,0,0,0,0,1,8,11,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,PER,Peru,0,0,0,0,0,94,72,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,PHL,Philippines,12,1,1,2,0,1120,863,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,PLW,Palau,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,PNG,Papua New Guinea,0,0,0,0,0,0,2,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,PRI,Puerto Rico,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,PRY,Paraguay,8,0,0,0,5,0,7,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,PSE,Palestinian Territories,0,3,3,6,2,133,14,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,PYF,French Polynesia,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,QAT,Qatar,0,0,0,0,0,0,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,RUS,Russia,163,141,113,254,81,4734,4463,Europe,Europe & Central Asia,non-Schengen,0,1
2019,m,RWA,Rwanda,5,0,0,0,0,76,117,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SAU,Saudi Arabia,15,4,1,5,1,8,108,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,SRB,Serbia,8,15,6,21,9,970,729,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,SDN,Sudan,1,1,1,2,0,27,19,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SEN,Senegal,2,0,0,0,0,60,36,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SGP,Singapore,0,0,0,0,0,5,43,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,SLB,Solomon Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,SLE,Sierra Leone,0,0,0,0,0,3,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SLV,El Salvador,0,0,0,0,0,8,15,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,SMR,San Marino,0,0,0,0,0,0,1,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,SOM,Somalia,1,1,1,2,0,13,13,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SSD,South Sudan,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,STP,São Tomé & Príncipe,0,0,0,0,0,0,1,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SUR,Suriname,0,0,0,0,0,0,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,SWZ,Eswatini,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SYC,Seychelles,0,0,0,0,0,0,1,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,SYR,Syria,13,4,6,10,2,597,276,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,TCD,Chad,0,0,0,0,0,0,1,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,TGO,Togo,0,0,0,0,0,14,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,THA,Thailand,2,0,1,1,0,219,137,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,TJK,Tajikistan,47,12,3,15,0,254,423,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,TKM,Turkmenistan,2,0,4,4,0,59,79,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,TLS,Timor-Leste,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,TON,Tonga,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,TTO,Trinidad & Tobago,0,0,0,0,0,0,7,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,TUN,Tunisia,18,5,16,21,2,699,366,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,TUR,Turkey,52,37,67,104,12,3430,4598,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,TWN,Taiwan,2,3,0,3,1,30,63,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,TZA,Tanzania,0,0,0,0,1,34,27,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,UGA,Uganda,2,1,0,1,1,19,16,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,UKR,Ukraine,2892,4535,1807,6342,468,304656,343022,Europe,Europe & Central Asia,non-Schengen,1,1
2019,m,UMI,United States Minor Outlying Islands (the),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,URY,Uruguay,0,1,0,1,0,16,14,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,USA,United States,6,18,15,33,3,1062,1445,Americas,North America,non-Schengen,0,0
2019,m,UZB,Uzbekistan,57,12,9,21,2,1246,1469,Asia,Europe & Central Asia,non-Schengen,0,0
2019,m,VAT,Vatican City,0,0,0,0,0,3,0,Europe,Europe & Central Asia,non-Schengen,0,0
2019,m,VCT,St. Vincent & Grenadines,1,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,VEN,Venezuela,2,0,1,1,0,146,104,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,VGB,British Virgin Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2019,m,VNM,Vietnam,113,36,53,89,56,5463,2828,Asia,East Asia & Pacific,non-Schengen,0,0
2019,m,VUT,Vanuatu,0,0,0,0,0,0,3,Oceania,East Asia & Pacific,non-Schengen,0,0
2019,m,YEM,Yemen,1,0,1,1,0,115,69,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2019,m,ZAF,South Africa,3,0,3,3,0,131,131,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,ZMB,Zambia,0,0,0,0,0,9,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2019,m,ZWE,Zimbabwe,12,3,0,3,0,180,259,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,ABW,Aruba,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,AFG,Afghanistan,0,0,0,0,0,308,19,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,AGO,Angola,0,0,0,0,0,18,43,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,ALB,Albania,0,0,0,0,0,71,126,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,AND,Andorra,0,0,0,0,0,0,2,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,unknown/stateless,unknown/stateless,1,0,0,0,1,3119,9224,unknown/stateless,unknown/stateless,non-Schengen,0,0
2020,f,ARE,United Arab Emirates,0,0,0,0,0,0,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,ARG,Argentina,0,0,0,0,0,59,86,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,ARM,Armenia,6,2,12,14,2,1104,663,Asia,Europe & Central Asia,non-Schengen,0,1
2020,f,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2020,f,ATF,French Southern Territories,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,ATG,Antigua & Barbuda,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,AUS,Australia,0,0,0,0,0,34,57,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,AZE,Azerbaijan,1,1,0,1,0,260,470,Asia,Europe & Central Asia,non-Schengen,0,0
2020,f,BDI,Burundi,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,BEN,Benin,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,BFA,Burkina Faso,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,BGD,Bangladesh,2,1,0,1,0,57,120,Asia,South Asia,non-Schengen,0,0
2020,f,BHR,Bahrain,0,0,0,0,0,0,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,BHS,Bahamas,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,BIH,Bosnia & Herzegovina,0,0,0,0,0,23,50,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,BLR,Belarus,18,23,39,62,3,13184,17810,Europe,Europe & Central Asia,non-Schengen,0,1
2020,f,BLZ,Belize,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,BOL,Bolivia,0,0,0,0,0,6,16,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,BRA,Brazil,0,0,1,1,2,291,645,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,BRB,Barbados,0,0,0,0,0,3,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,BRN,Brunei,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,BTN,Bhutan,0,0,0,0,0,0,5,Asia,South Asia,non-Schengen,0,0
2020,f,BWA,Botswana,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,CAF,Central African Republic,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,CAN,Canada,2,1,0,1,0,65,154,Americas,North America,non-Schengen,0,0
2020,f,CHL,Chile,1,0,0,0,0,14,41,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,CHN,China,7,2,15,17,0,1682,2849,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,CIV,Côte d’Ivoire,0,0,0,0,0,6,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,CMR,Cameroon,1,0,0,0,0,44,72,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,COD,Congo - Kinshasa,1,0,0,0,0,0,40,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,COG,Congo - Brazzaville,0,0,0,0,1,34,26,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,COL,Colombia,0,0,0,0,0,113,151,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,COM,Comoros,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,CPV,Cape Verde,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,CRI,Costa Rica,0,0,0,0,0,28,45,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,CUB,Cuba,2,0,0,0,0,42,42,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,DJI,Djibouti,0,0,0,0,0,0,1,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,DMA,Dominica,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,DOM,Dominican Republic,0,0,1,1,0,8,16,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,DZA,Algeria,0,0,0,0,0,38,50,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,ECU,Ecuador,0,0,0,0,0,14,46,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,EGY,Egypt,1,0,0,0,0,49,140,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,ERI,Eritrea,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2020,f,ETH,Ethiopia,0,0,0,0,0,53,179,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,FJI,Fiji,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,FRO,Faroe Islands,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,FSM,Micronesia (Federated States of),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,GAB,Gabon,0,0,0,0,0,4,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GEO,Georgia,25,9,4,13,2,2415,3184,Asia,Europe & Central Asia,non-Schengen,0,1
2020,f,GHA,Ghana,0,0,0,0,0,18,52,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GIN,Guinea,0,0,0,0,0,3,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GMB,Gambia,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GNB,Guinea-Bissau,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GNQ,Equatorial Guinea,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,GRD,Grenada,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,GTM,Guatemala,0,0,0,0,0,3,8,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,GUY,Guyana,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,HKG,Hong Kong SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,HND,Honduras,0,0,0,0,0,0,9,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,HTI,Haiti,0,0,0,0,0,0,10,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,IDN,Indonesia,1,0,0,0,0,355,465,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,IND,India,3,1,1,2,0,1160,2790,Asia,South Asia,non-Schengen,0,0
2020,f,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,IRN,Iran,0,0,1,1,0,119,300,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,IRQ,Iraq,0,0,0,0,0,31,94,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,ISR,Israel,0,0,0,0,0,51,107,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,JAM,Jamaica,0,0,0,0,0,3,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,JOR,Jordan,0,0,0,0,0,15,44,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,JPN,Japan,0,1,0,1,0,153,395,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,KAZ,Kazakhstan,2,1,0,1,1,893,1367,Asia,Europe & Central Asia,non-Schengen,0,0
2020,f,KEN,Kenya,3,0,0,0,0,75,112,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,KGZ,Kyrgyzstan,2,0,0,0,0,169,358,Asia,Europe & Central Asia,non-Schengen,0,0
2020,f,KHM,Cambodia,0,0,0,0,0,3,14,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,KIR,Kiribati,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,KNA,St. Kitts & Nevis,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,KOR,South Korea,1,0,0,0,0,51,831,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,KOSOVO,KOSOVO,0,0,0,0,0,0,47,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,KWT,Kuwait,0,0,0,0,0,0,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,LAO,Laos,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,LBN,Lebanon,0,0,0,0,0,15,46,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,LBR,Liberia,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,LBY,Libya,0,1,0,1,0,0,15,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,LCA,St. Lucia,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,LKA,Sri Lanka,0,0,0,0,0,17,56,Asia,South Asia,non-Schengen,0,0
2020,f,LSO,Lesotho,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,MAR,Morocco,1,1,0,1,0,77,169,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,MCO,Monaco,0,0,0,0,0,0,3,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,MDA,Moldova,25,12,1,13,0,3318,7203,Europe,Europe & Central Asia,non-Schengen,0,1
2020,f,MDG,Madagascar,0,0,0,0,0,6,17,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MDV,Maldives,0,0,0,0,0,0,1,Asia,South Asia,non-Schengen,0,0
2020,f,MEX,Mexico,0,0,0,0,0,183,264,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,MKD,North Macedonia,0,0,0,0,0,32,55,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,MLI,Mali,0,0,0,0,0,0,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MMR,Myanmar (Burma),0,0,0,0,0,0,10,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,MNE,Montenegro,0,0,0,0,0,13,25,Europe,Europe & Central Asia,non-Schengen,0,0
2020,f,MNG,Mongolia,0,0,1,1,0,232,208,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,MOZ,Mozambique,0,0,0,0,0,4,17,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MRT,Mauritania,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MUS,Mauritius,0,0,0,0,0,0,9,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MWI,Malawi,0,0,0,0,0,0,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,MYS,Malaysia,0,0,0,0,0,24,66,Asia,East Asia & Pacific,non-Schengen,0,0
2020,f,NAM,Namibia,0,0,0,0,0,0,14,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,NER,Niger,0,0,0,0,0,9,16,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,NGA,Nigeria,2,0,0,0,1,77,166,Africa,Sub-Saharan Africa,non-Schengen,0,0
2020,f,NIC,Nicaragua,0,0,0,0,0,5,7,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,NPL,Nepal,4,0,0,0,0,364,585,Asia,South Asia,non-Schengen,0,0
2020,f,NZL,New Zealand,0,0,0,0,0,10,10,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,OMN,Oman,0,0,0,0,0,0,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,PAK,Pakistan,1,0,0,0,0,131,164,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2020,f,PAN,Panama,0,0,0,0,0,3,8,Americas,Latin America & Caribbean,non-Schengen,0,0
2020,f,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2020,f,PER,Peru,0,0,0,0,0,62,58,Americas,Latin America & Caribbean,non-Schengen,0,0
