year,country_code,sex,zus,country,continent,wbd_region7,schengen
2021,PAN,f,0,Panama,Americas,Latin America & Caribbean,non-Schengen
2021,PAN,m,12,Panama,Americas,Latin America & Caribbean,non-Schengen
2021,PER,f,71,Peru,Americas,Latin America & Caribbean,non-Schengen
2021,PER,m,181,Peru,Americas,Latin America & Caribbean,non-Schengen
2021,PHL,f,1714,Philippines,Asia,East Asia & Pacific,non-Schengen
2021,PHL,m,3309,Philippines,Asia,East Asia & Pacific,non-Schengen
2021,PNG,f,0,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2021,PNG,m,0,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2021,PRT,f,233,Portugal,Europe,Europe & Central Asia,Schengen
2021,PRT,m,1337,Portugal,Europe,Europe & Central Asia,Schengen
2021,PRY,f,0,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2021,PRY,m,5,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2021,PSE,f,3,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2021,PSE,m,148,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2021,QAT,f,0,Qatar,Asia,Middle East & North Africa,non-Schengen
2021,QAT,m,0,Qatar,Asia,Middle East & North Africa,non-Schengen
2021,ROU,f,1870,Romania,Europe,Europe & Central Asia,non-Schengen
2021,ROU,m,3486,Romania,Europe,Europe & Central Asia,non-Schengen
2021,RUS,f,5827,Russia,Europe,Europe & Central Asia,non-Schengen
2021,RUS,m,7996,Russia,Europe,Europe & Central Asia,non-Schengen
2021,RWA,f,175,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2021,RWA,m,283,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2021,SAU,f,11,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2021,SAU,m,34,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2021,SRB,f,175,Serbia,Europe,Europe & Central Asia,non-Schengen
2021,SRB,m,1222,Serbia,Europe,Europe & Central Asia,non-Schengen
2021,SDN,f,4,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2021,SDN,m,37,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2021,SEN,f,3,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2021,SEN,m,57,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2021,SGP,f,9,Singapore,Asia,East Asia & Pacific,non-Schengen
2021,SGP,m,7,Singapore,Asia,East Asia & Pacific,non-Schengen
2021,SLE,f,0,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2021,SLE,m,9,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2021,SLV,f,3,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2021,SLV,m,9,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2021,SOM,f,0,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2021,SOM,m,18,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2021,STP,f,0,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2021,STP,m,0,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2021,SUR,f,4,Suriname,Americas,Latin America & Caribbean,non-Schengen
2021,SUR,m,4,Suriname,Americas,Latin America & Caribbean,non-Schengen
2021,SVK,f,679,Slovakia,Europe,Europe & Central Asia,Schengen
2021,SVK,m,1005,Slovakia,Europe,Europe & Central Asia,Schengen
2021,SVN,f,54,Slovenia,Europe,Europe & Central Asia,Schengen
2021,SVN,m,141,Slovenia,Europe,Europe & Central Asia,Schengen
2021,SWE,f,162,Sweden,Europe,Europe & Central Asia,Schengen
2021,SWE,m,480,Sweden,Europe,Europe & Central Asia,Schengen
2021,SYR,f,74,Syria,Asia,Middle East & North Africa,non-Schengen
2021,SYR,m,602,Syria,Asia,Middle East & North Africa,non-Schengen
2021,TCD,f,0,Chad,Africa,Sub-Saharan Africa,non-Schengen
2021,TCD,m,0,Chad,Africa,Sub-Saharan Africa,non-Schengen
2021,TGO,f,0,Togo,Africa,Sub-Saharan Africa,non-Schengen
2021,TGO,m,19,Togo,Africa,Sub-Saharan Africa,non-Schengen
2021,THA,f,423,Thailand,Asia,East Asia & Pacific,non-Schengen
2021,THA,m,203,Thailand,Asia,East Asia & Pacific,non-Schengen
2021,TJK,f,68,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2021,TJK,m,454,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2021,TKM,f,85,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2021,TKM,m,364,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2021,TTO,f,3,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2021,TTO,m,0,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2021,TUN,f,91,Tunisia,Africa,Middle East & North Africa,non-Schengen
2021,TUN,m,797,Tunisia,Africa,Middle East & North Africa,non-Schengen
2021,TUR,f,597,Turkey,Asia,Europe & Central Asia,non-Schengen
2021,TUR,m,4646,Turkey,Asia,Europe & Central Asia,non-Schengen
2021,TWN,f,55,Taiwan,Asia,East Asia & Pacific,non-Schengen
2021,TWN,m,37,Taiwan,Asia,East Asia & Pacific,non-Schengen
2021,TZA,f,43,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2021,TZA,m,53,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2021,UGA,f,50,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2021,UGA,m,59,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2021,UKR,f,229525,Ukraine,Europe,Europe & Central Asia,non-Schengen
2021,UKR,m,393614,Ukraine,Europe,Europe & Central Asia,non-Schengen
2021,URY,f,18,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2021,URY,m,32,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2021,USA,f,418,United States,Americas,North America,non-Schengen
2021,USA,m,1159,United States,Americas,North America,non-Schengen
2021,UZB,f,274,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2021,UZB,m,2210,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2021,VAT,f,0,Vatican City,Europe,Europe & Central Asia,non-Schengen
2021,VAT,m,0,Vatican City,Europe,Europe & Central Asia,non-Schengen
2021,VEN,f,81,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2021,VEN,m,193,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2021,VGB,f,0,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2021,VGB,m,0,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2021,VNM,f,3027,Vietnam,Asia,East Asia & Pacific,non-Schengen
2021,VNM,m,5411,Vietnam,Asia,East Asia & Pacific,non-Schengen
2021,XXX,f,3096,unknown,other/unknown,other/unknown,non-Schengen
2021,XXX,m,3298,unknown,other/unknown,other/unknown,non-Schengen
2021,YEM,f,3,Yemen,Asia,Middle East & North Africa,non-Schengen
2021,YEM,m,130,Yemen,Asia,Middle East & North Africa,non-Schengen
2021,ZAF,f,110,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2021,ZAF,m,166,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2021,ZMB,f,30,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2021,ZMB,m,17,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2021,ZWE,f,443,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2021,ZWE,m,456,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2024,ABW,f,0,Aruba,Americas,Latin America & Caribbean,non-Schengen
2024,ABW,m,3,Aruba,Americas,Latin America & Caribbean,non-Schengen
2024,AFG,f,457,Afghanistan,Asia,South Asia,non-Schengen
2024,AFG,m,653,Afghanistan,Asia,South Asia,non-Schengen
2024,AGO,f,50,Angola,Africa,Sub-Saharan Africa,non-Schengen
2024,AGO,m,138,Angola,Africa,Sub-Saharan Africa,non-Schengen
2024,AIA,f,0,Anguilla,Americas,Latin America & Caribbean,non-Schengen
2024,AIA,m,0,Anguilla,Americas,Latin America & Caribbean,non-Schengen
2024,ALB,f,114,Albania,Europe,Europe & Central Asia,non-Schengen
2024,ALB,m,570,Albania,Europe,Europe & Central Asia,non-Schengen
2024,AND,f,7,Andorra,Europe,Europe & Central Asia,non-Schengen
2024,AND,m,3,Andorra,Europe,Europe & Central Asia,non-Schengen
2024,ANT,f,0,,other/unknown,other/unknown,non-Schengen
2024,ANT,m,0,,other/unknown,other/unknown,non-Schengen
2024,ARE,f,0,United Arab Emirates,Asia,Middle East & North Africa,non-Schengen
2024,ARE,m,6,United Arab Emirates,Asia,Middle East & North Africa,non-Schengen
2024,ARG,f,223,Argentina,Americas,Latin America & Caribbean,non-Schengen
2024,ARG,m,679,Argentina,Americas,Latin America & Caribbean,non-Schengen
2024,ARM,f,1319,Armenia,Asia,Europe & Central Asia,non-Schengen
2024,ARM,m,2480,Armenia,Asia,Europe & Central Asia,non-Schengen
2024,ATA,f,0,Antarctica,Antarctica,other/unknown,non-Schengen
2024,ATA,m,0,Antarctica,Antarctica,other/unknown,non-Schengen
2024,ATG,f,0,Antigua & Barbuda,Americas,Latin America & Caribbean,non-Schengen
2024,ATG,m,0,Antigua & Barbuda,Americas,Latin America & Caribbean,non-Schengen
2024,AUS,f,33,Australia,Oceania,East Asia & Pacific,non-Schengen
2024,AUS,m,159,Australia,Oceania,East Asia & Pacific,non-Schengen
2024,AUT,f,141,Austria,Europe,Europe & Central Asia,Schengen
2024,AUT,m,362,Austria,Europe,Europe & Central Asia,Schengen
2024,AZE,f,879,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2024,AZE,m,3826,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2024,BDI,f,29,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2024,BDI,m,26,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2024,BEL,f,113,Belgium,Europe,Europe & Central Asia,Schengen
2024,BEL,m,550,Belgium,Europe,Europe & Central Asia,Schengen
2024,BEN,f,0,Benin,Africa,Sub-Saharan Africa,non-Schengen
2024,BEN,m,3,Benin,Africa,Sub-Saharan Africa,non-Schengen
2024,BFA,f,0,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2024,BFA,m,3,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2024,BGD,f,153,Bangladesh,Asia,South Asia,non-Schengen
2024,BGD,m,5938,Bangladesh,Asia,South Asia,non-Schengen
2024,BGR,f,1050,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2024,BGR,m,1712,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2024,BHR,f,0,Bahrain,Asia,Middle East & North Africa,non-Schengen
2024,BHR,m,0,Bahrain,Asia,Middle East & North Africa,non-Schengen
2024,BHS,f,4,Bahamas,Americas,Latin America & Caribbean,non-Schengen
2024,BHS,m,0,Bahamas,Americas,Latin America & Caribbean,non-Schengen
2024,BLR,f,37221,Belarus,Europe,Europe & Central Asia,non-Schengen
2024,BLR,m,97987,Belarus,Europe,Europe & Central Asia,non-Schengen
2024,BLZ,f,22,Belize,Americas,Latin America & Caribbean,non-Schengen
2024,BLZ,m,35,Belize,Americas,Latin America & Caribbean,non-Schengen
2024,BOL,f,15,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2024,BOL,m,67,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2024,BRA,f,449,Brazil,Americas,Latin America & Caribbean,non-Schengen
2024,BRA,m,956,Brazil,Americas,Latin America & Caribbean,non-Schengen
2024,BRB,f,5,Barbados,Americas,Latin America & Caribbean,non-Schengen
2024,BRB,m,3,Barbados,Americas,Latin America & Caribbean,non-Schengen
2024,BRN,f,0,Brunei,Asia,East Asia & Pacific,non-Schengen
2024,BRN,m,0,Brunei,Asia,East Asia & Pacific,non-Schengen
2024,BTN,f,3,Bhutan,Asia,South Asia,non-Schengen
2024,BTN,m,3,Bhutan,Asia,South Asia,non-Schengen
2024,BWA,f,4,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2024,BWA,m,0,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2024,CAF,f,0,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2024,CAF,m,9,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2024,CAN,f,89,Canada,Americas,North America,non-Schengen
2024,CAN,m,239,Canada,Americas,North America,non-Schengen
2024,CHE,f,27,Switzerland,Europe,Europe & Central Asia,Schengen
2024,CHE,m,109,Switzerland,Europe,Europe & Central Asia,Schengen
2024,CHL,f,25,Chile,Americas,Latin America & Caribbean,non-Schengen
2024,CHL,m,152,Chile,Americas,Latin America & Caribbean,non-Schengen
2024,CHN,f,1845,China,Asia,East Asia & Pacific,non-Schengen
2024,CHN,m,2613,China,Asia,East Asia & Pacific,non-Schengen
2024,CIV,f,28,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2024,CIV,m,37,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2024,CMR,f,89,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2024,CMR,m,242,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2024,COG,f,94,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2024,COG,m,248,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2024,COL,f,3963,Colombia,Americas,Latin America & Caribbean,non-Schengen
2024,COL,m,10569,Colombia,Americas,Latin America & Caribbean,non-Schengen
2024,COM,f,0,Comoros,Africa,Sub-Saharan Africa,non-Schengen
2024,COM,m,7,Comoros,Africa,Sub-Saharan Africa,non-Schengen
2024,CRI,f,47,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2024,CRI,m,110,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2024,CUB,f,162,Cuba,Americas,Latin America & Caribbean,non-Schengen
2024,CUB,m,420,Cuba,Americas,Latin America & Caribbean,non-Schengen
2024,CYM,f,0,Cayman Islands,Americas,Latin America & Caribbean,non-Schengen
2024,CYM,m,0,Cayman Islands,Americas,Latin America & Caribbean,non-Schengen
2024,CYP,f,11,Cyprus,Asia,Europe & Central Asia,non-Schengen
2024,CYP,m,63,Cyprus,Asia,Europe & Central Asia,non-Schengen
2024,CZE,f,605,Czechia,Europe,Europe & Central Asia,Schengen
2024,CZE,m,1019,Czechia,Europe,Europe & Central Asia,Schengen
2024,DEU,f,905,Germany,Europe,Europe & Central Asia,Schengen
2024,DEU,m,3017,Germany,Europe,Europe & Central Asia,Schengen
2024,DMA,f,0,Dominica,Americas,Latin America & Caribbean,non-Schengen
2024,DMA,m,0,Dominica,Americas,Latin America & Caribbean,non-Schengen
2024,DNK,f,36,Denmark,Europe,Europe & Central Asia,Schengen
2024,DNK,m,335,Denmark,Europe,Europe & Central Asia,Schengen
2024,DOM,f,13,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2024,DOM,m,44,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2024,DZA,f,123,Algeria,Africa,Middle East & North Africa,non-Schengen
2024,DZA,m,1193,Algeria,Africa,Middle East & North Africa,non-Schengen
2024,ECU,f,35,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2024,ECU,m,87,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2024,EGY,f,126,Egypt,Africa,Middle East & North Africa,non-Schengen
2024,EGY,m,1769,Egypt,Africa,Middle East & North Africa,non-Schengen
2024,ERI,f,0,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2024,ERI,m,9,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2024,ESH,f,0,Western Sahara,Africa,other/unknown,non-Schengen
2024,ESH,m,0,Western Sahara,Africa,other/unknown,non-Schengen
2024,ESP,f,528,Spain,Europe,Europe & Central Asia,Schengen
2024,ESP,m,2380,Spain,Europe,Europe & Central Asia,Schengen
2024,EST,f,76,Estonia,Europe,Europe & Central Asia,Schengen
2024,EST,m,136,Estonia,Europe,Europe & Central Asia,Schengen
2024,ETH,f,289,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2024,ETH,m,545,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2024,FIN,f,88,Finland,Europe,Europe & Central Asia,Schengen
2024,FIN,m,261,Finland,Europe,Europe & Central Asia,Schengen
2024,FLK,f,0,Falkland Islands,Americas,Latin America & Caribbean,non-Schengen
2024,FLK,m,0,Falkland Islands,Americas,Latin America & Caribbean,non-Schengen
2024,FRA,f,490,France,Europe,Europe & Central Asia,Schengen
2024,FRA,m,2509,France,Europe,Europe & Central Asia,Schengen
2024,GAB,f,4,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2024,GAB,m,0,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2024,GBR,f,373,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2024,GBR,m,2362,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2024,GEO,f,4829,Georgia,Asia,Europe & Central Asia,non-Schengen
2024,GEO,m,21348,Georgia,Asia,Europe & Central Asia,non-Schengen
2024,GHA,f,49,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2024,GHA,m,211,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2024,GIN,f,6,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2024,GIN,m,44,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2024,GMB,f,5,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2024,GMB,m,47,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2024,GRC,f,231,Greece,Europe,Europe & Central Asia,Schengen
2024,GRC,m,852,Greece,Europe,Europe & Central Asia,Schengen
2024,GTM,f,47,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2024,GTM,m,155,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2024,GUY,f,0,Guyana,Americas,Latin America & Caribbean,non-Schengen
2024,GUY,m,4,Guyana,Americas,Latin America & Caribbean,non-Schengen
2024,HKG,f,0,Hong Kong SAR China,Asia,East Asia & Pacific,non-Schengen
2024,HKG,m,3,Hong Kong SAR China,Asia,East Asia & Pacific,non-Schengen
2024,HND,f,3,Honduras,Americas,Latin America & Caribbean,non-Schengen
2024,HND,m,22,Honduras,Americas,Latin America & Caribbean,non-Schengen
2024,HRV,f,135,Croatia,Europe,Europe & Central Asia,Schengen
2024,HRV,m,372,Croatia,Europe,Europe & Central Asia,Schengen
2024,HTI,f,4,Haiti,Americas,Latin America & Caribbean,non-Schengen
2024,HTI,m,0,Haiti,Americas,Latin America & Caribbean,non-Schengen
2024,HUN,f,468,Hungary,Europe,Europe & Central Asia,Schengen
2024,HUN,m,973,Hungary,Europe,Europe & Central Asia,Schengen
2024,IDN,f,1617,Indonesia,Asia,East Asia & Pacific,non-Schengen
2024,IDN,m,5545,Indonesia,Asia,East Asia & Pacific,non-Schengen
2024,IND,f,2829,India,Asia,South Asia,non-Schengen
2024,IND,m,19752,India,Asia,South Asia,non-Schengen
2024,IRL,f,66,Ireland,Europe,Europe & Central Asia,non-Schengen
2024,IRL,m,520,Ireland,Europe,Europe & Central Asia,non-Schengen
2024,IRN,f,290,Iran,Asia,Middle East & North Africa,non-Schengen
2024,IRN,m,588,Iran,Asia,Middle East & North Africa,non-Schengen
2024,IRQ,f,51,Iraq,Asia,Middle East & North Africa,non-Schengen
2024,IRQ,m,383,Iraq,Asia,Middle East & North Africa,non-Schengen
2024,ISL,f,0,Iceland,Europe,Europe & Central Asia,Schengen
2024,ISL,m,3,Iceland,Europe,Europe & Central Asia,Schengen
2024,ISR,f,70,Israel,Asia,Middle East & North Africa,non-Schengen
2024,ISR,m,305,Israel,Asia,Middle East & North Africa,non-Schengen
2024,ITA,f,850,Italy,Europe,Europe & Central Asia,Schengen
2024,ITA,m,4580,Italy,Europe,Europe & Central Asia,Schengen
2024,JAM,f,3,Jamaica,Americas,Latin America & Caribbean,non-Schengen
2024,JAM,m,18,Jamaica,Americas,Latin America & Caribbean,non-Schengen
2024,JOR,f,45,Jordan,Asia,Middle East & North Africa,non-Schengen
2024,JOR,m,321,Jordan,Asia,Middle East & North Africa,non-Schengen
2024,JPN,f,180,Japan,Asia,East Asia & Pacific,non-Schengen
2024,JPN,m,307,Japan,Asia,East Asia & Pacific,non-Schengen
2024,KAZ,f,1622,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2024,KAZ,m,2576,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2024,KEN,f,326,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2024,KEN,m,513,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2024,KGZ,f,415,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2024,KGZ,m,1731,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2024,KHM,f,5,Cambodia,Asia,East Asia & Pacific,non-Schengen
2024,KHM,m,7,Cambodia,Asia,East Asia & Pacific,non-Schengen
2024,KNA,f,0,St. Kitts & Nevis,Americas,Latin America & Caribbean,non-Schengen
2024,KNA,m,0,St. Kitts & Nevis,Americas,Latin America & Caribbean,non-Schengen
2024,KOR,f,236,South Korea,Asia,East Asia & Pacific,non-Schengen
2024,KOR,m,792,South Korea,Asia,East Asia & Pacific,non-Schengen
2024,KWT,f,0,Kuwait,Asia,Middle East & North Africa,non-Schengen
2024,KWT,m,3,Kuwait,Asia,Middle East & North Africa,non-Schengen
2024,LAO,f,0,Laos,Asia,East Asia & Pacific,non-Schengen
2024,LAO,m,13,Laos,Asia,East Asia & Pacific,non-Schengen
2024,LBN,f,65,Lebanon,Asia,Middle East & North Africa,non-Schengen
2024,LBN,m,359,Lebanon,Asia,Middle East & North Africa,non-Schengen
2024,LBR,f,0,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2024,LBR,m,0,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2024,LBY,f,3,Libya,Africa,Middle East & North Africa,non-Schengen
2024,LBY,m,93,Libya,Africa,Middle East & North Africa,non-Schengen
2024,LCA,f,0,St. Lucia,Americas,Latin America & Caribbean,non-Schengen
2024,LCA,m,4,St. Lucia,Americas,Latin America & Caribbean,non-Schengen
2024,LIE,f,0,Liechtenstein,Europe,Europe & Central Asia,Schengen
2024,LIE,m,0,Liechtenstein,Europe,Europe & Central Asia,Schengen
2024,LKA,f,180,Sri Lanka,Asia,South Asia,non-Schengen
2024,LKA,m,1285,Sri Lanka,Asia,South Asia,non-Schengen
2024,LTU,f,1153,Lithuania,Europe,Europe & Central Asia,Schengen
2024,LTU,m,1187,Lithuania,Europe,Europe & Central Asia,Schengen
2024,LUX,f,0,Luxembourg,Europe,Europe & Central Asia,Schengen
2024,LUX,m,13,Luxembourg,Europe,Europe & Central Asia,Schengen
2024,LVA,f,372,Latvia,Europe,Europe & Central Asia,Schengen
2024,LVA,m,857,Latvia,Europe,Europe & Central Asia,Schengen
2024,MAC,f,0,Macao SAR China,Asia,East Asia & Pacific,non-Schengen
2024,MAC,m,11,Macao SAR China,Asia,East Asia & Pacific,non-Schengen
2024,MAR,f,202,Morocco,Africa,Middle East & North Africa,non-Schengen
2024,MAR,m,982,Morocco,Africa,Middle East & North Africa,non-Schengen
2024,MDA,f,4086,Moldova,Europe,Europe & Central Asia,non-Schengen
2024,MDA,m,10573,Moldova,Europe,Europe & Central Asia,non-Schengen
2024,MDG,f,13,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2024,MDG,m,20,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2024,MDV,f,0,Maldives,Asia,South Asia,non-Schengen
2024,MDV,m,0,Maldives,Asia,South Asia,non-Schengen
2024,MEX,f,276,Mexico,Americas,Latin America & Caribbean,non-Schengen
2024,MEX,m,662,Mexico,Americas,Latin America & Caribbean,non-Schengen
2024,MKD,f,54,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2024,MKD,m,179,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2024,MLI,f,73,Mali,Africa,Sub-Saharan Africa,non-Schengen
2024,MLI,m,121,Mali,Africa,Sub-Saharan Africa,non-Schengen
2024,MLT,f,10,Malta,Europe,Middle East & North Africa,Schengen
2024,MLT,m,17,Malta,Europe,Middle East & North Africa,Schengen
2024,MMR,f,19,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2024,MMR,m,23,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2024,MNE,f,15,Montenegro,Europe,Europe & Central Asia,non-Schengen
