year,country,country_code,sex,pesel,continent,wbd_region7,schengen
2018,Bosnia & Herzegovina,BIH,m,131,Europe,Europe & Central Asia,non-Schengen
2018,Brazil,BRA,m,396,Americas,Latin America & Caribbean,non-Schengen
2018,Brazil,BRA,f,277,Americas,Latin America & Caribbean,non-Schengen
2018,United Kingdom,GBR,m,5637,Europe,Europe & Central Asia,non-Schengen
2018,United Kingdom,GBR,f,1539,Europe,Europe & Central Asia,non-Schengen
2018,Bulgaria,BGR,f,2769,Europe,Europe & Central Asia,non-Schengen
2018,Bulgaria,BGR,m,4732,Europe,Europe & Central Asia,non-Schengen
2018,Burkina Faso,BFA,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Burkina Faso,BFA,m,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Burundi,BDI,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Chile,CHL,m,30,Americas,Latin America & Caribbean,non-Schengen
2018,Chile,CHL,f,12,Americas,Latin America & Caribbean,non-Schengen
2018,China,CHN,f,1235,Asia,East Asia & Pacific,non-Schengen
2018,China,CHN,m,1267,Asia,East Asia & Pacific,non-Schengen
2018,Croatia,HRV,m,585,Europe,Europe & Central Asia,non-Schengen
2018,Croatia,HRV,f,280,Europe,Europe & Central Asia,non-Schengen
2018,Cyprus,CYP,m,90,Asia,Europe & Central Asia,non-Schengen
2018,Cyprus,CYP,f,24,Asia,Europe & Central Asia,non-Schengen
2018,Chad,TCD,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Montenegro,MNE,m,21,Europe,Europe & Central Asia,non-Schengen
2018,Montenegro,MNE,f,9,Europe,Europe & Central Asia,non-Schengen
2018,Czechia,CZE,m,1881,Europe,Europe & Central Asia,Schengen
2018,Czechia,CZE,f,1400,Europe,Europe & Central Asia,Schengen
2018,Dominica,DMA,m,2,Americas,Latin America & Caribbean,non-Schengen
2018,Dominica,DMA,f,1,Americas,Latin America & Caribbean,non-Schengen
2018,Dominican Republic,DOM,f,9,Americas,Latin America & Caribbean,non-Schengen
2018,Dominican Republic,DOM,m,15,Americas,Latin America & Caribbean,non-Schengen
2018,Denmark,DNK,m,1344,Europe,Europe & Central Asia,Schengen
2018,Denmark,DNK,f,650,Europe,Europe & Central Asia,Schengen
2018,Djibouti,DJI,m,1,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Egypt,EGY,m,391,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Egypt,EGY,f,49,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Ecuador,ECU,m,16,Americas,Latin America & Caribbean,non-Schengen
2018,Ecuador,ECU,f,15,Americas,Latin America & Caribbean,non-Schengen
2018,United Arab Emirates,ARE,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Eritrea,ERI,f,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Eritrea,ERI,m,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Estonia,EST,m,113,Europe,Europe & Central Asia,Schengen
2018,Estonia,EST,f,122,Europe,Europe & Central Asia,Schengen
2018,Ethiopia,ETH,f,13,Africa,Sub-Saharan Africa,non-Schengen
2018,Ethiopia,ETH,m,24,Africa,Sub-Saharan Africa,non-Schengen
2018,Fiji,FJI,m,1,Oceania,East Asia & Pacific,non-Schengen
2018,Philippines,PHL,f,202,Asia,East Asia & Pacific,non-Schengen
2018,Philippines,PHL,m,85,Asia,East Asia & Pacific,non-Schengen
2018,Finland,FIN,f,480,Europe,Europe & Central Asia,Schengen
2018,Finland,FIN,m,758,Europe,Europe & Central Asia,Schengen
2018,France,FRA,m,5521,Europe,Europe & Central Asia,Schengen
2018,France,FRA,f,2297,Europe,Europe & Central Asia,Schengen
2018,Gabon,GAB,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Gambia,GMB,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Gambia,GMB,m,7,Africa,Sub-Saharan Africa,non-Schengen
2018,Ghana,GHA,m,35,Africa,Sub-Saharan Africa,non-Schengen
2018,Ghana,GHA,f,17,Africa,Sub-Saharan Africa,non-Schengen
2018,Greece,GRC,f,692,Europe,Europe & Central Asia,Schengen
2018,Greece,GRC,m,1634,Europe,Europe & Central Asia,Schengen
2018,Grenada,GRD,m,2,Americas,Latin America & Caribbean,non-Schengen
2018,Georgia,GEO,f,404,Asia,Europe & Central Asia,non-Schengen
2018,Georgia,GEO,m,1839,Asia,Europe & Central Asia,non-Schengen
2018,Guyana,GUY,m,1,Americas,Latin America & Caribbean,non-Schengen
2018,Guyana,GUY,f,1,Americas,Latin America & Caribbean,non-Schengen
2018,Guatemala,GTM,m,10,Americas,Latin America & Caribbean,non-Schengen
2018,Guatemala,GTM,f,3,Americas,Latin America & Caribbean,non-Schengen
2018,Guinea-Bissau,GNB,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Equatorial Guinea,GNQ,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Guinea,GIN,m,13,Africa,Sub-Saharan Africa,non-Schengen
2018,Guinea,GIN,f,4,Africa,Sub-Saharan Africa,non-Schengen
2018,Haiti,HTI,m,2,Americas,Latin America & Caribbean,non-Schengen
2018,Spain,ESP,f,1677,Europe,Europe & Central Asia,Schengen
2018,Spain,ESP,m,3724,Europe,Europe & Central Asia,Schengen
2018,Netherlands,NLD,m,3293,Europe,Europe & Central Asia,Schengen
2018,Netherlands,NLD,f,1019,Europe,Europe & Central Asia,Schengen
2018,Honduras,HND,f,5,Americas,Latin America & Caribbean,non-Schengen
2018,Honduras,HND,m,1,Americas,Latin America & Caribbean,non-Schengen
2018,Indonesia,IDN,m,96,Asia,East Asia & Pacific,non-Schengen
2018,Indonesia,IDN,f,115,Asia,East Asia & Pacific,non-Schengen
2018,India,IND,m,3489,Asia,South Asia,non-Schengen
2018,India,IND,f,1033,Asia,South Asia,non-Schengen
2018,unknown,XXX,f,2,other/unknown,other/unknown,non-Schengen
2018,Iraq,IRQ,f,39,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Iraq,IRQ,m,222,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Iran,IRN,m,189,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Iran,IRN,f,105,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Ireland,IRL,m,932,Europe,Europe & Central Asia,non-Schengen
2018,Ireland,IRL,f,251,Europe,Europe & Central Asia,non-Schengen
2018,Iceland,ISL,m,28,Europe,Europe & Central Asia,Schengen
2018,Iceland,ISL,f,10,Europe,Europe & Central Asia,Schengen
2018,Israel,ISR,m,143,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Israel,ISR,f,45,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Jamaica,JAM,f,1,Americas,Latin America & Caribbean,non-Schengen
2018,Jamaica,JAM,m,4,Americas,Latin America & Caribbean,non-Schengen
2018,Japan,JPN,f,156,Asia,East Asia & Pacific,non-Schengen
2018,Japan,JPN,m,252,Asia,East Asia & Pacific,non-Schengen
2018,Yemen,YEM,m,33,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Yemen,YEM,f,13,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Jordan,JOR,f,21,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Jordan,JOR,m,86,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Cambodia,KHM,m,10,Asia,East Asia & Pacific,non-Schengen
2018,Cambodia,KHM,f,6,Asia,East Asia & Pacific,non-Schengen
2018,Cameroon,CMR,f,24,Africa,Sub-Saharan Africa,non-Schengen
2018,Cameroon,CMR,m,51,Africa,Sub-Saharan Africa,non-Schengen
2018,Canada,CAN,f,54,Americas,North America,non-Schengen
2018,Canada,CAN,m,97,Americas,North America,non-Schengen
2018,Qatar,QAT,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Qatar,QAT,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Kazakhstan,KAZ,f,402,Asia,Europe & Central Asia,non-Schengen
2018,Kazakhstan,KAZ,m,306,Asia,Europe & Central Asia,non-Schengen
2018,Kenya,KEN,f,27,Africa,Sub-Saharan Africa,non-Schengen
2018,Kenya,KEN,m,47,Africa,Sub-Saharan Africa,non-Schengen
2018,Kyrgyzstan,KGZ,f,82,Asia,Europe & Central Asia,non-Schengen
2018,Kyrgyzstan,KGZ,m,73,Asia,Europe & Central Asia,non-Schengen
2018,Colombia,COL,f,49,Americas,Latin America & Caribbean,non-Schengen
2018,Colombia,COL,m,82,Americas,Latin America & Caribbean,non-Schengen
2018,Comoros,COM,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Congo - Kinshasa,COD,f,16,Africa,Sub-Saharan Africa,non-Schengen
2018,Congo - Kinshasa,COD,m,24,Africa,Sub-Saharan Africa,non-Schengen
2018,Congo - Brazzaville,COG,f,10,Africa,Sub-Saharan Africa,non-Schengen
2018,Congo - Brazzaville,COG,m,37,Africa,Sub-Saharan Africa,non-Schengen
2018,KOSOVO,XKX,m,42,Europe,Europe & Central Asia,non-Schengen
2018,KOSOVO,XKX,f,16,Europe,Europe & Central Asia,non-Schengen
2018,Costa Rica,CRI,f,9,Americas,Latin America & Caribbean,non-Schengen
2018,Costa Rica,CRI,m,12,Americas,Latin America & Caribbean,non-Schengen
2018,Cuba,CUB,m,41,Americas,Latin America & Caribbean,non-Schengen
2018,Cuba,CUB,f,19,Americas,Latin America & Caribbean,non-Schengen
2018,Kuwait,KWT,m,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Kuwait,KWT,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Sri Lanka,LKA,m,57,Asia,South Asia,non-Schengen
2018,Sri Lanka,LKA,f,21,Asia,South Asia,non-Schengen
2018,Laos,LAO,m,3,Asia,East Asia & Pacific,non-Schengen
2018,Lesotho,LSO,f,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Lebanon,LBN,m,79,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Lebanon,LBN,f,17,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Liberia,LBR,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Libya,LBY,m,51,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Libya,LBY,f,7,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Liechtenstein,LIE,m,3,Europe,Europe & Central Asia,Schengen
2018,Lithuania,LTU,m,1584,Europe,Europe & Central Asia,Schengen
2018,Lithuania,LTU,f,1865,Europe,Europe & Central Asia,Schengen
2018,Luxembourg,LUX,m,48,Europe,Europe & Central Asia,Schengen
2018,Luxembourg,LUX,f,14,Europe,Europe & Central Asia,Schengen
2018,Latvia,LVA,m,516,Europe,Europe & Central Asia,Schengen
2018,Latvia,LVA,f,504,Europe,Europe & Central Asia,Schengen
2018,North Macedonia,MKD,f,28,Europe,Europe & Central Asia,non-Schengen
2018,North Macedonia,MKD,m,45,Europe,Europe & Central Asia,non-Schengen
2018,Madagascar,MDG,f,10,Africa,Sub-Saharan Africa,non-Schengen
2018,Madagascar,MDG,m,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Malawi,MWI,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Malawi,MWI,m,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Malaysia,MYS,f,30,Asia,East Asia & Pacific,non-Schengen
2018,Malaysia,MYS,m,23,Asia,East Asia & Pacific,non-Schengen
2018,Mali,MLI,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Mali,MLI,m,6,Africa,Sub-Saharan Africa,non-Schengen
2018,Malta,MLT,f,12,Europe,"Middle East, North Africa, Afghanistan & Pakistan",Schengen
2018,Malta,MLT,m,43,Europe,"Middle East, North Africa, Afghanistan & Pakistan",Schengen
2018,Morocco,MAR,m,205,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Morocco,MAR,f,64,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Mauritania,MRT,m,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Mauritius,MUS,m,9,Africa,Sub-Saharan Africa,non-Schengen
2018,Mauritius,MUS,f,6,Africa,Sub-Saharan Africa,non-Schengen
2018,Mexico,MEX,f,77,Americas,Latin America & Caribbean,non-Schengen
2018,Mexico,MEX,m,153,Americas,Latin America & Caribbean,non-Schengen
2018,Taiwan,TWN,f,27,Asia,East Asia & Pacific,non-Schengen
2018,Taiwan,TWN,m,24,Asia,East Asia & Pacific,non-Schengen
2018,Myanmar (Burma),MMR,m,2,Asia,East Asia & Pacific,non-Schengen
2018,Myanmar (Burma),MMR,f,7,Asia,East Asia & Pacific,non-Schengen
2018,Moldova,MDA,m,3289,Europe,Europe & Central Asia,non-Schengen
2018,Moldova,MDA,f,1756,Europe,Europe & Central Asia,non-Schengen
2018,Monaco,MCO,f,1,Europe,Europe & Central Asia,non-Schengen
2018,Mongolia,MNG,f,67,Asia,East Asia & Pacific,non-Schengen
2018,Mongolia,MNG,m,48,Asia,East Asia & Pacific,non-Schengen
2018,Mozambique,MOZ,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Mozambique,MOZ,m,4,Africa,Sub-Saharan Africa,non-Schengen
2018,Namibia,NAM,m,3,Africa,Sub-Saharan Africa,non-Schengen
2018,Namibia,NAM,f,3,Africa,Sub-Saharan Africa,non-Schengen
2018,Nepal,NPL,m,1142,Asia,South Asia,non-Schengen
2018,Nepal,NPL,f,305,Asia,South Asia,non-Schengen
2018,Germany,DEU,f,11774,Europe,Europe & Central Asia,Schengen
2018,Germany,DEU,m,23859,Europe,Europe & Central Asia,Schengen
2018,unknown,XXX,m,5372,other/unknown,other/unknown,non-Schengen
2018,unknown,XXX,f,9159,other/unknown,other/unknown,non-Schengen
2018,Niger,NER,m,20,Africa,Sub-Saharan Africa,non-Schengen
2018,Niger,NER,f,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Nigeria,NGA,m,166,Africa,Sub-Saharan Africa,non-Schengen
2018,Nigeria,NGA,f,34,Africa,Sub-Saharan Africa,non-Schengen
2018,Nicaragua,NIC,f,1,Americas,Latin America & Caribbean,non-Schengen
2018,Nicaragua,NIC,m,3,Americas,Latin America & Caribbean,non-Schengen
2018,Norway,NOR,f,635,Europe,Europe & Central Asia,Schengen
2018,Norway,NOR,m,891,Europe,Europe & Central Asia,Schengen
2018,New Zealand,NZL,m,16,Oceania,East Asia & Pacific,non-Schengen
2018,New Zealand,NZL,f,5,Oceania,East Asia & Pacific,non-Schengen
2018,Oman,OMN,m,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Pakistan,PAK,m,525,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Pakistan,PAK,f,82,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Palau,PLW,f,1,Oceania,East Asia & Pacific,non-Schengen
2018,Palestinian Territories,PSE,m,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Palestinian Territories,PSE,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Panama,PAN,f,5,Americas,Latin America & Caribbean,non-Schengen
2018,Panama,PAN,m,5,Americas,Latin America & Caribbean,non-Schengen
2018,Papua New Guinea,PNG,f,1,Oceania,East Asia & Pacific,non-Schengen
2018,Papua New Guinea,PNG,m,1,Oceania,East Asia & Pacific,non-Schengen
2018,Paraguay,PRY,f,1,Americas,Latin America & Caribbean,non-Schengen
2018,Paraguay,PRY,m,6,Americas,Latin America & Caribbean,non-Schengen
2018,Peru,PER,m,34,Americas,Latin America & Caribbean,non-Schengen
2018,Peru,PER,f,16,Americas,Latin America & Caribbean,non-Schengen
2018,South Africa,ZAF,f,45,Africa,Sub-Saharan Africa,non-Schengen
2018,South Africa,ZAF,m,55,Africa,Sub-Saharan Africa,non-Schengen
2018,South Korea,KOR,m,477,Asia,East Asia & Pacific,non-Schengen
2018,South Korea,KOR,f,295,Asia,East Asia & Pacific,non-Schengen
2018,Portugal,PRT,f,429,Europe,Europe & Central Asia,Schengen
2018,Portugal,PRT,m,1739,Europe,Europe & Central Asia,Schengen
2018,South Korea,KOR,f,2,Asia,East Asia & Pacific,non-Schengen
2018,South Korea,KOR,m,71,Asia,East Asia & Pacific,non-Schengen
2018,Cape Verde,CPV,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Russia,RUS,m,1808,Europe,Europe & Central Asia,non-Schengen
2018,Russia,RUS,f,1837,Europe,Europe & Central Asia,non-Schengen
2018,Romania,ROU,m,4307,Europe,Europe & Central Asia,non-Schengen
2018,Romania,ROU,f,2023,Europe,Europe & Central Asia,non-Schengen
2018,Rwanda,RWA,m,45,Africa,Sub-Saharan Africa,non-Schengen
2018,Rwanda,RWA,f,32,Africa,Sub-Saharan Africa,non-Schengen
2018,St. Kitts & Nevis,KNA,m,1,Americas,Latin America & Caribbean,non-Schengen
2018,St. Lucia,LCA,m,1,Americas,Latin America & Caribbean,non-Schengen
2018,El Salvador,SLV,f,3,Americas,Latin America & Caribbean,non-Schengen
2018,El Salvador,SLV,m,4,Americas,Latin America & Caribbean,non-Schengen
2018,Saudi Arabia,SAU,f,36,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Saudi Arabia,SAU,m,77,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Senegal,SEN,f,11,Africa,Sub-Saharan Africa,non-Schengen
2018,Senegal,SEN,m,20,Africa,Sub-Saharan Africa,non-Schengen
2018,Serbia,SRB,f,94,Europe,Europe & Central Asia,non-Schengen
2018,Serbia,SRB,m,286,Europe,Europe & Central Asia,non-Schengen
2018,Seychelles,SYC,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Sierra Leone,SLE,m,1,Africa,Sub-Saharan Africa,non-Schengen
2018,Singapore,SGP,m,26,Asia,East Asia & Pacific,non-Schengen
2018,Singapore,SGP,f,15,Asia,East Asia & Pacific,non-Schengen
2018,Slovakia,SVK,f,1181,Europe,Europe & Central Asia,Schengen
2018,Slovakia,SVK,m,1497,Europe,Europe & Central Asia,Schengen
2018,Slovenia,SVN,m,218,Europe,Europe & Central Asia,Schengen
2018,Slovenia,SVN,f,113,Europe,Europe & Central Asia,Schengen
2018,Somalia,SOM,f,2,Africa,Sub-Saharan Africa,non-Schengen
2018,Somalia,SOM,m,3,Africa,Sub-Saharan Africa,non-Schengen
2018,Sudan,SDN,m,10,Africa,Sub-Saharan Africa,non-Schengen
2018,Sudan,SDN,f,3,Africa,Sub-Saharan Africa,non-Schengen
2018,Suriname,SUR,f,11,Americas,Latin America & Caribbean,non-Schengen
2018,Suriname,SUR,m,3,Americas,Latin America & Caribbean,non-Schengen
2018,Syria,SYR,m,158,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Syria,SYR,f,51,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2018,Switzerland,CHE,f,185,Europe,Europe & Central Asia,Schengen
2018,Switzerland,CHE,m,404,Europe,Europe & Central Asia,Schengen
2018,Sweden,SWE,m,2887,Europe,Europe & Central Asia,Schengen
2018,Sweden,SWE,f,2790,Europe,Europe & Central Asia,Schengen
2018,Tajikistan,TJK,f,52,Asia,Europe & Central Asia,non-Schengen
2018,Tajikistan,TJK,m,126,Asia,Europe & Central Asia,non-Schengen
2018,Thailand,THA,f,183,Asia,East Asia & Pacific,non-Schengen
2018,Thailand,THA,m,58,Asia,East Asia & Pacific,non-Schengen
2018,Tanzania,TZA,f,8,Africa,Sub-Saharan Africa,non-Schengen
2018,Tanzania,TZA,m,10,Africa,Sub-Saharan Africa,non-Schengen
2018,Togo,TGO,m,6,Africa,Sub-Saharan Africa,non-Schengen
2018,Tonga,TON,m,1,Oceania,East Asia & Pacific,non-Schengen
2018,Trinidad & Tobago,TTO,m,2,Americas,Latin America & Caribbean,non-Schengen
2018,Tunisia,TUN,m,201,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
